云南南路346弄渴望动迁,待回复,城建 求助,一***,2019-03-0213:13,领导你好领导，请你百忙之中看一下我的留言。我是居住在云南南路346弄的居民，最近在上海市黄埔区公告上看到了第四季度504街坊，会稽路，西藏南路，寿宁路的同意征收批文。批文上的图片规划到寿宁路南面，但是我们云南南路是寿宁路北面的文元坊，这里的居住条件也非常的差，10几平方里面居住着3代人5口人，没有厨房和厕所，现在还是在用马桶，洗澡也成了大问题，对面又是一个中石化的加油站。这里的居民也非常非常渴望被国家征收。所以我想通过这个平台问问领导寿宁路北面云南南路346弄的文元坊是否和方浜中路，会稽路一起算在了504被征收。希望领导能够用几秒钟回复我一下，或者上海黄埔政府公告可以标注一下，谢谢领导，谢谢,,,
 请求尽快拆除违建楼梯，恢复道路通畅。,待回复,城建 投诉,郭***,2019-02-2216:32,尊敬的杲云书记        黄浦区南京东路324弄17-19号物业承租人为了牟取暴利，侵占宽1.5米，长20米的道路擅自建起楼梯，凿墙开辟二楼150多平方米的房屋改造为商铺转包他人，每年收取租金百万元。这个违建楼梯严重阻碍道路畅通，车辆和行人出行，引起强烈公愤。        据周边商场业主和居民反映，这个违建楼梯建于2015年9月，已历经3年多，房屋承租人获取承包金300多万元。        南京东路是上海的重要对外窗口，游人如织，商贸发达。因而一些不法商人垂涎三尺，绞尽脑汁打通关节任意开发，将公共场地占为己有，建梯凿墙造店。此等行径不仅在南京东路街道产生极其恶劣的影响，也严重损害市容市貌，更有存在坍塌的危险。        政府相关部门应该有所为有所不为，尽快立案，立即调查，迅速拆除违建楼梯，恢复原貌，确保道路畅通，还南京东路祥和繁荣的氛围。谢谢！盼答复。,,,
人行道上违规设置小亭子,待回复,城建 投诉,y***,2019-01-2614:18,黄浦区委书记杲云，你好：      反映黄浦区汉口路10号右边的人行道上，有泊车公司在地面上画了线，还违规设置了一处小亭子，严重地影响路人通行，也影响上海外滩周边的城市形象。       这小亭子长年霸道人行道，经过咨询，这是严重的违规现象，但是这种现象一直存在，没有得到治理，到底归哪个部门管理，到底是谁在纵容这种现象的存在，难道就没有一个部门敢管理。     占用人行道就是侵占群众权益，而群众的权益又是最容易被牺牲的部分，希望能够引起相关部门的重视，妥善处理，还人行道于民。,,,
违法建筑房何时才能拆除,待回复,城建 投诉,y***,2018-12-3014:05,   黄浦区委书记杲云，你好    反映上海市黄浦区 人民公园（人民大道36号）大门口，有二个违章建筑：一个是小浦东传统美食，另一家为喜廷便利店，两家都是无证违法建议。大门口这两个违章建筑，已严重地影响上海城市中心的形象！为何黄浦区 人民公园（人民大道36号）大门口二个违法建筑为何原因拆不了啊……？希望黄浦区政府对行政不作为行为的职能部门进行问责。      上海人民公园为上海市一张靓丽的名片，作为黄浦区城市窗口，其存在的违章建筑现象，严重影响黄浦区整洁亮丽的城市形象。 为让人民公园这张城市名片再次靓丽起来，提升游客的舒适感，黄浦区政府要与区绿化市容部门、南京东路街道等进行联合整治，尽快拆除人民公园门口的违章建筑，对人民公园大门景观进行设计改造尤为重要。,,,
拖欠薪金,待回复,就业 投诉,圹***,2018-12-2623:01,尊敬的书记，您好，我是上海斯迈康生物科技有限公司的员工，今年10月公司与我协商解除劳动合同，承诺11月发放薪金，至今用种种理由未兑付，上海是最讲诚信，法制的地区，我又是弱势群体，希望领导关注此事，解决问题，谢谢！,,,
违法建筑房何时才能拆除,待回复,城建 投诉,y***,2018-12-0810:22,黄浦区委书记杲云，你好：    反映黄浦区 人民公园（人民大道36号）大门口，有二个违章建筑：一个是小浦东传统美食，另一家为喜廷便利店，两家都是无证违法建议。大门口这两个违章建筑，已严重地影响上海城市中心的形象！      上海人民公园为上海市一张靓丽的名片，作为黄浦区城市窗口，其存在的违章建筑现象，严重影响黄浦区整洁亮丽的城市形象。 为让人民公园这张城市名片再次靓丽起来，提升游客的舒适感，有关部门要联合进行整治，尽快拆除门口违章建筑，对公园大门景观进行设计改造尤为重要。,,,
 国有资产,待回复,城建 建言,最***,2018-11-2215:10,上海市黄浦区金外滩集团公司，要求转制私人物业公司不得经营公房产业！但是，该私人物业公司当初是新黄浦集团给于私人物业公司大量的公有房产。应当归还国家！当初，新黄浦集团认购大量私人物业公司的股份，长期以来，没有红利所得。应当彻底结算。 ,,,
合肥路127弄96号开棋牌室扰民,待回复,治安 投诉,s***,2018-11-0814:35,合肥路127弄96号居民区开棋牌室，每天从下午开始一直到晚上凌晨，还望领导多多关照,,,
医院要求购买替若福韦必须挂专家号,待回复,医疗 咨询,匿***,2018-09-3023:07,瑞金医院感染科，要求病人需要购买替若福韦必须挂专家号是否合理,,,
唱歌扰民,待回复,治安 投诉,张***,2018-09-2609:24,在上海市黄浦区徽宁路第三小学和吉泰酒店附近，每天晚上都有人播放音乐唱歌，从晚上21点左右到凌晨两三点左右都有人唱歌，造成附近的人第二天早上上班没有精神。,,,
租赁备案流程繁琐,待回复,政务 咨询,W***,2018-08-2215:08,目前个人租赁合同网签需求过大，每天只有前20个号能当场拿到租赁合同，其他均需要邮寄，且要求当事人现场办理，不好委托。为了办理租赁备案，就需要再安排一个工作日，且不能网上预约。涉及人员除了我们租客，还有房东，这么繁琐、耗时的流程，房东很难进行配合。问1.能否委托办理（当事人带护照原件核实身份，而不需要身份证） 2.能否均能实现现场拿到租赁合同，这样不需要多花费一天时间 3.能否实现网上预约,,,
临河别墅私挖地下室，敲毁承重墙一二十处，举报,待回复,城建 投诉,W***,2018-08-0310:31,17.11.13举报隔壁临河私挖地下室，敲毁一到三层楼承重墙一二十处，搭建违章建筑一百多平方米，甚至私扩花园面积，占用马路。松江泗泾城管包庇被举报人家，明明政策规定在建违建可以快速拆除，泗泾城管中队几个月不作为，我在12345上反复投诉，最近才告知18.2.28日开具责令拆除决定书，而事实170号今年五六月份还在搭建违章建筑（视频和图片均提供给松江区城管大队凌文元），至今对方家承重墙没有恢复，而是在敲毁地方做了镂空屏风，泗泾城管戚斌多次到170号做客也看到却罔顾事实，说是对方提供检测第三方检测报告，这份报告连房屋的年份都能搞错，和敲毁承重墙报告中无法点对点相互一一对应，有些照片更是张冠李戴，并非170号家中，严重存在徇私舞弊，弄虚作假。泗泾城管中队在12345答复也是非常随意，对方家三次试图用石膏板刷水泥水冒充承重墙被我识破后，4月说罚款至今没到位，并没有任何行政处罚……故恳求杲书记转给城管局局长徐志虎，请徐局督查此事，还百姓一个安全居住环境，谢谢！,,,
投诉上海浦发银行,待回复,其他 投诉,匿***,2018-06-1415:22,浦发银行工作人员没有合适信用卡使用人真实信息，工作不认真不负责，存在欺诈与诈骗行为，我从未办理过浦发信用卡，却天天打我单位电话散播谣言称欠银行数十万元，诋毁名誉，并打电话对我进行辱骂与语言攻击，询问他要找的人的基本信息，不说，也不问我的信息是否符合他们要找的人，每天都要接到好几个这样的电话，请领导能关注此时，让辖区的银行能够给一个说法,,,
严重怀疑有人蓄意引起火灾,待回复,城建 投诉,W***,2018-06-1408:44,中汇大厦，四楼男厕靠里一个小门，厕纸乱丢，烟头、烟盒，每天中午的发出一股恶臭！蟑螂，害虫到处跑！,,,
瑞金二路225弄4号内的重餐饮  ,待回复,城建 投诉,弦***,2018-06-0407:31,您好 区长 我们是瑞金二路225弄居民， 我们里弄位于田子坊景区的边缘。  田子坊景区的4号门 在里弄内 。  长期以来随着田子坊的繁荣，里弄里开始有居改非现象屡禁不止。 上月225弄12号刚刚由城管关闭的云南菜餐饮 又悄然营业，在4号更可怕的是开了一家海鲜烧烤店。 在225弄后门一米五宽得弄堂里，堆着小龙虾 鱼类，在居民得厨房内放着一米长得明火电烤炉。这是巨大得火灾隐患，油烟 烟囱得噪音更是不堪其扰。  12号 云南菜 厨房肮脏 污水横流。  为了保障 居民的生命安全  为了不重蹈 上次黄浦区火灾的巨大隐患。 我拨打12345 但是得到的回复是  225弄位于田子坊景区 此现象频发无法整治。  我们不反对  轻餐饮  咖啡 茶 或其他商业， 也无法发对，  但是对这么严重的安全隐患  政府这样的回复 我们无法认同更何况我们 是在田子坊景区外 并不是田子坊 。 请区长帮我们主持公道。  225弄居民仅此感谢 ,,,
外滩源172街坊何时能动迁,待回复,城建 求助,W***,2018-05-1507:47,亲爱的杲书记，您好，        我是一名家住四川中路572弄19号的居民，我和我的母亲在这里10平方米已经住了30多年了，里面的居住条件相当艰难。今年2018年2月在新闻中里看到这里作为外滩源二期即将有发展的消息？心中终于有希望了，书记请问我们这里是动迁还是微升级？今年有希望吗？还是再要等2-3年？谢谢！祝您工作顺利，心想事成！,,,
网贷公司一直打电话辱骂，威胁我的家人朋友,待回复,金融 投诉,呵***,2018-03-2517:00,上海金窝信息科技有限公司产品有品钱包网贷，一直打电话给我的家人亲戚朋友，辱骂，威胁，各种不堪入耳的词都用上了实在是没办法，只好留言在此,,,
淮海中路542弄弄内脏乱差,待回复,城建 投诉,y***,2018-02-2619:09,反映黄浦区淮海中路542弄弄内脏乱差，弄内乱堆、乱停放自行车、助动车、共享单车，12号、17号等在公共通道上违章搭建。存在严重的安全隐患，希望有关部门整治。,,,
无助，到底谁来管，给居民一个正常的生活环境。,待回复,治安 咨询,匿***,2018-02-0705:01, 重庆南路30弄64号底楼私开麻将室，夫妻俩经营已是第六个年头，每天两场，中午12点至晚上6点，晚上7点至凌晨。聚众赌博，乌烟瘴气，严重扰民，居民们反映强烈，也曾向居委、110、公安信访、及12345热线举报多次、至今依旧未能解决，居民期盼新的一年，能有一个安全，文明，和谐，的生活环境。,,,
8岁多孩子误操作付款了狮吼平台,待回复,企业 求助,甜***,2017-10-2617:05,10月21号中午21分，孩子玩手机误操作付款买了2次648元狮吼平台的狮毛，她没有使用，也不知道付款了。我收到银行提示后联系商家，网上留的电话号码是传真号码。也发了邮件给商家。到现在也没有回复。当天联系微信投诉，等了80多个小时的回复是报警。报警之后，警察要我打12315。接着12315要我打上海的12315。这样一流程下来听着上海12315平台的指示，于昨天留言了。可是到今天我心里越来越没有底了。为什么追回自己未消费的钱这么难？为什么商家注册都可以不留详细的信息，难道网络平台没有可以监管的机构？难道没有相关的法律法规能够保护我们？现在的生活也越来越难，这钱对于我们来说也是小钱。这样一次次满怀希望能够解决，一次次失望的收到回复。,,,
能否争取拆迁利益,待回复,城建 求助,松***,2017-10-2613:56,区长您好，我今年68岁，公公很早就支边新疆，老公也是知青，远赴黑龙江，因此在上海没有自己的住房，全家人名下都没有房产。老公的户口己迁回上海20年，报在远亲家，儿子，女儿的户口也报在了一起，但我的户口房主始终不同意报进，现在老公己患癌去世了，我也身患白血病。我们一家在现在的房子（12平不到的二层尖顶阁楼）居住了近三十年，现面临老城区动迁，请问您依我的情况可以申请动迁利益吗？谢谢！,,,
半夜修路扰民问题,待回复,城建 投诉,匿***,2017-05-0821:48,领导您好，我是位于黄浦区南京东路150号的居民，最近南京东路正在进行修路，白天无法施工我也表示理解，但是每天超过23点还在修路，噪音严重扰民无法入睡，对于上班族来说无论是身体上还是精神上都有很大的影响……希望领导能够为我们解决此问题，在此先感谢您,,,
黄浦区黑色污染,待回复,城建 建言,匿***,2017-04-1922:52,尊敬的书记:您好!这些年上海黄浦在您的带领下，如火如荼发展，只不过美中不足的是好多街道加空线没有入地，这会影响城市市容，也不安全，希望书记关注一下，彻底扭转上海这个突出问题。,,,
求救！出于人道主义帮忙先解决目前出院住房！,待回复,治安 求助,匿***,2017-02-2221:09,尊敬的区委汤志平书记您好:  我遇到一桩难事，我的丈夫70多岁的高龄，不幸在2016年12月19日遭到车祸住院治疗已二个多月，年前早应该要出院，我们出院无房住，无奈至今还滞留在医院。不知怎么解决？我们目前的惨状都是动拆迁造成的，动拆迁已搅得我们目前居无定所，顛沛流离，民不聊生。  原本我居住在高墩街51号私宅，整幢房子都是我们家的，过着安静祥和的生活。碰到动迁丧尽天良的打劫，将我们的私房作为“系统房”处理，我们原本可以享受的安置待遇被拆迁单位”狸猫换太子”私吞了。黄浦区房屋管理局强调说辞:“我们已查清，是街道拆，你自己找街道解决。”众所周知动迁应该是政府行为，怎么可以对我们推诿塞责一点都不管吗？岂有“踢球”之理？黄浦区豫园街道强调说辞:动迁不属本街道职权范围，借口我们无你们动迁材料不肯解决。我们对此表示愤慨！感到匪夷所思，若果真如此，没有人对该事件负责吗？不知他们还要拖多久能解决？我只求一件事，急需豫园街道党工委领导，办事处的领导们出于人道主义精神，对生活在困境中社会弱势居民伸出援助之手，帮帮我吧！先解决目前生存困难，请求暂时临时借间房子给我丈夫出院住，然后再等待你们能抓紧处理解决。  恳求区委汤志平书记为民做主，主持公平正义！恳求区房管局顾及冤者目前悲惨遭遇，不要推诿扯皮塞责踢皮球！恳求豫园街道出于人道主义精神，不要耍无赖欺压百姓！祝书记您身体健康，万事如意！       2017年2月21日  秦文萍,,,
讨回我们的血汗钱,待回复,政务 求助,匿***,2017-02-0509:47,我是在2015买的理财是快鹿已经都到期了，到现在还没归还。这钱都是我们年纪大的养老钱救命钱，去年3月份到现在，这10个的日子觉也睡不好饭也吃不下，在这样下去都要崩溃了，请领导们帮帮我们。,,,
报户口,待回复,其他 求助,匿***,2017-01-1714:17,我老公1990年被别人以帮助办工作签证，去了斯里兰卡，其实此人帮我老公办的是旅游签证，去了三个月就成黑户，在那边呆了八个月，就回来了，当时，旅游签证也是要迀户口的，回来后，由于签了债，就还想出去打工，就没有去交护照恢复户口，因为当时是有六个月的缓冲期，在这六个月里，老公不小心弄丢了护照，虽然走了很多地方都没有恢复，2006年，他得前列腺癌，为了给他给治病，我把仅有的一套动迀住房卖掉，当时是35万，给他治病，自己租房住，2010年，2016年分别患了脑梗，现已瘫换在床，因为没有户口，什么待遇都不能享受，我一个人退休工资才3500元，房租2800元，另外还要给他治病，以我的名义又不能补肋，叫我们怎么生活，今年国务院下达了没有戸口可以登记了，欣喜之余，因为我们没有住房，没有子女，只能报社区公共户口，可是，报公共户口要房东同意，可是，现在房东死活不肯，请问还有其他办法可以变通，让我先生报上户口，老公今年72岁了，我62岁了。,,,
浦东责任区三大队 ,待回复,交通 投诉,匿***,2017-01-0816:51,汤书记您好，我是一名河南焦作沁阳市的小市民，不知为何，在2017年新年第一天，我会收到来自上海浦东责任区三大队的违章停车罚单通知，随后我到我们所在辖区交警队查询，在场的所有人都笑了，原来是一辆牌照为豫HL6392的白色丰田轿车在上海违章，执法人员却把我的车辆信息输入进去，我的车辆信息为豫HL3962金色吉利轿车。这完全是浦东三大队的疏忽，于是我联系上海的同学去三大队处理，他们竟然要求本人来处理，还态度恶劣，本来就是你交警部门犯下的错误，为啥让我们市民承担？至今我这个违章还未消除，我就想问问，上海人是不是很有优越感？犯了错误还不赶快及时纠正吗？我这个“冒名顶替”的违章何时才能消除？我的精神抚慰谁来补偿？请汤书记核查，谢谢,,,
病困孤老求助,待回复,就业 求助,匿***,2016-12-0316:48,望政府有关部门：南京东路服务中心处：违纪违法及扣克我老年人应得款项！？,,,
出租车司机宰客,待回复,交通 投诉,匿***,2016-11-2416:34,11月22日我从上海迪士尼乐园酒店坐大众公司的出租车去浦东机场1号航站楼，司机打表118元，我投诉该公司后对他们的处理方法不认同，希望书记能管管，规范一下市场，如此宰客行为还要有吗？,,,
警察不抓赌博机,待回复,治安 投诉,匿***,2016-11-2016:00,黄浦区斜土路768号致远大厦二楼台球室无证经营，里面还有赌愽游戏机，每天赌资都有十几万，报110都没用，警察上去转一下，叫他们门关一下又走了，希望领导能重视一下。,,,
半岛咖啡收费太高,待回复,其他 求助,匿***,2016-11-1014:58,你好汤书记，位于老周浦关岳路108号的半岛咖啡，这店真的太黑了，我昨天在那边看网友路过，就在此店吃饭。居然一份果盘，一杯咖啡，一个过期小屏盘收费要458。后来该网友就给拿了一壶用水开的红酒，收费328.我知道上当了，当场要求拿发票，不给，没人理。钱要先收。说要报警，差点门都出不了。可是我出门后想找部门投诉，居然没地方可以受理，然后上网查该餐馆，居然是个酒拖饭店。受害人特多，都没办法处理。上海是大城市，可是居然还有这样饭店能生存，作为市民连吃饭都要担惊受怕，希望汤书记能够重视,,,
关于静修路旧改事宜,待回复,城建 建言,匿***,2016-11-0514:54,静修路现在乱搭，违建非常厉害，这个地方是上海的伤疤，对上海黄浦是一个讽刺，一边高楼林立，一边低矮棚户区，我们不需要，等开发商来投资开发成商务楼或者高档住宅小区，我们需要的是，政府改善性，规划改造住宅小区，并妥当安置所有当地的居民，使所有的居民有一个干净卫生，整洁，安全的新型住宅小区，让这里的居民有个体面的住处…,,,
投拆大型赌博机,待回复,治安 投诉,匿***,2016-11-0109:23,尊敬的领导：复兴东路和中华路交叉路口的中环电环城打着动漫的旗号放着几十台赌博机，每天赌资几十万，严重扰乱社会治安，害苦了一个又一个家庭，希望领导们严查，还社会一个良好治安环境！期盼！,,,
看病,待回复,医疗 咨询,匿***,2016-10-1116:11,我持有消防监控证两张一张是【建（构）筑物消防员初级／五级】和【消防管理员中级／四级】对于家人看病能报销多少钱、有优惠吗？对于乘车、地铁别的交通工具有优惠吗？还有别的优惠吗？,,,
赌博机,待回复,治安 投诉,匿***,2016-10-0808:50,上海黄浦区西藏南路686号肇周路易买得三楼里面十几台赌博机。每天上百人赌博。多次拨打110无任何作为。警察去的时候关一会。刚走就又开。里面经常发生打架斗殴事件。放高利贷的套信用卡的。严重扰乱社会治安。希望能整治一下。,,,
望领导关注一下我们市容特服队员的待遇,待回复,其他 投诉,匿***,2016-08-1018:06,我是大学生，在西藏南路徽宁路报名做市容特服，报名费收了三百，服装鞋子从工资里扣，每月工资四千五百元，每天工作十二小时，没有高温费，没有假期，试问领导他们这样做合法吗？还不管吃住，让我们一月下来等于白白受了一个月的罪！,,,
黄浦区复兴中路50号格林豪泰旁赌博机房,待回复,文娱 求助,匿***,2016-06-1408:32,尊敬的书记你好，我是上海的本地居民，黄浦区复兴中路50号格林豪泰边上有个游戏厅叫展泰，里面有六台赌博机，害死不少人，几乎都家破人亡，望区里政府重视早日取缔，让老百姓远离赌博,,,
治安差、警察无责任心,待回复,治安 投诉,晓***,2016-06-0218:18,    几年没回随州，果然还是被现实赤裸裸抽了一大嘴巴子啊！    随州火车站治安实在太差、实在太差、实在太差！火车站作为一个城市的对外窗口，是给人第一映像的首要窗口，本应给人带来便捷与信赖，随州市一直也在努力树立自己本市的人文形象，但火车站的治安管理实在是差，小偷猖狂，政府办案人员效率低下，家人今天早上七点到达火车站转车回家，无奈钱包被偷，都是外地务工人员，挣得都是血汗钱，几千块钱啊····一朝皆无。本把希望寄托于警察，可其工作效率实在高，足足等了几个钟头才等到警察到来，这出警速度堪比蜗牛啊，确定不是帮小偷争取逃离时间？？看这不急不慢、不急不躁地办案登记，把钱找回来已不再奢求了，果然丢钱的都是别人家的啊，也不想想人民警察是要为人民啊，你们的工资也是来源于我们这些普通民众啊。    唉，最后奉劝大家一句：未来自己的血汗钱，以后出行还是不要过随州了！！,,,
什么时候动迁,待回复,其他 咨询,匿***,2016-05-2115:49,尊敬的书记！您好。徽宁路527弄这里什么时候动迁呀。旁边都动的差不多了，只剩这个死角了。求政府解决民众的困难,,,
城市建设问题反馈,待回复,城建 建言,匿***,2016-04-1810:36,尊敬的书记：您好！黄浦区是上海的中心城区，但是城市建设方面做的有些不到位，就比如说街道密密麻麻的电线杆像蜘蛛网一样（尤其是南京东路附近背街小巷太凌乱），这样影响市容，也不安全，希望架空线入地，好好整治一下。,,,
关于老西门静修路合适能拆迁,待回复,城建 建言,匿***,2016-02-2909:37,领导，您好！    我是一名普通市民，从出生到现在快30年了。一直住在老西门的静修路 从父亲口中得知他出生这房子就在了。现在已经21世纪了 家里没有单独厨房 更没有单独的卫生间，一家几口人窝在10几平米的小房间。现在大家稍微有点钱 乱搭乱建的现象也出来了。搞得环境也很一般。看着人家的新房子 我们这里上世纪初的房子 何时是个头？求政府解决民众的困难,,,
