健康互助绿色小区建设 - 居民分享及互助,待回复,城建 建言,绿***,2019-05-0908:52,曹书记，我是铜川路1422弄绿洲公寓的居民，我和小区部分居民计划在我们小区里开展居民间的闲置物品交换/分享，通过此项人人皆可参加的活动，我们希望能使大家接受勤俭持家，不浪费及增进邻里之间的沟通和互助，最终达到绿色生活和友善社区的社会环境。 在此，我们希望能得到区政府的帮助和支持。我们计划在近期在小区的居委会举办第一场绿色交换互助活动，希望区政府领导能出席以示政府对此次活动的支持。谢谢,,,
中潭路地铁站附近的非法营运存在巨大安全隐患。,待回复,交通 投诉,丑***,2019-04-3009:55,上海市轨道交通3、4号线中潭路站站外内电瓶车、残疾人三轮车拉客现象泛滥成灾，本人于2019年4月30日8：25分于在前往中潭路的途中，被非法载客的残疾人三轮车别倒在地，虽未受大伤，但作为每天上班的必经之路，无数辆非法营运的三轮电动已经严重影响到了交通秩序，每天早上在石泉东路中山北路路口都会有大批非法营运的三轮电动闯红灯，本人已不止一次遇见交通事故，于今日才亲自遭遇，残疾人三轮车驾驶员多为残疾人及老人，存在重大安全隐患，希望有关部门能够重视中潭路地铁站的交通安全秩序，为上海市民提供更为安全的出行环境，谢谢。,,,
普陀区海公馆会所诈骗,待回复,治安 投诉,A***,2019-03-0216:19,"领导你好，上海市普陀区东新路82号兴业银行对面有个海公馆养身汇，微信拉我忽悠我以特殊服务为由进去后海公馆员工忽悠我办卡5000元,所谓特殊服务就是普通按摩收费两千多。不办卡还不给走2个人看场门不给开门。110就不需要说了估计交了保护费。希望领导对此事重视，不希望还有更多的人被骗!",,,
象山海鲜私自把人行道设为停车场,待回复,城建 建言,壮***,2019-01-2715:19,上海市普陀区真光路金汤路口，象山海鲜私自把人行道设为停车场，天天晚上停满车，人还怎么走路？特别是一辆宝马直接开到十字路口人行道上压斑马线，长年累月无人监管，下雨天该路段饭店泔水桶放置在沿街，导致水塘泔水混在一起，路面油腻不堪，无法行走！,,,
尊敬的曹立强书记,待回复,城建 求助,一***,2018-09-2315:11,您好，很抱歉在您百忙之中给您来留言，我是居住在本区真北三街坊的居民，今年年中刚刚成为一名爸爸，目前太太及婴儿每天都在家休养。最近我小区一直在外墙面装修，正直中秋节假期，装修队仍从早上七点左右就开始施工至晚上六点左右。经上网查询，本市有规定为保障其他业主的休息和正常生产生活秩序，一般节假日原则上不允许装修。特殊情况需要装修，时间上应视具体情况相应缩。作为普陀区的一居民，我很理解及愿意配合区政府为民办实事，但也请体谅一下我们难得在家的休息时间，能否让装修队在节假日停止施工。谢谢！,,,
旧小区改造,待回复,城建 求助,W***,2018-08-0516:22,领导你好，我想咨询关于车站新村外面搭脚手架是因为何缘故？现在造成生活极度不方便！其一，不分工作日还是休息日，经常早上六点开始就有冲击钻的声音，像打在耳边一样，不堪其扰！其二，非常不安全，顺着脚手架非常容易进入房间，我相信工人们都不会随便进，可是晚上呢，工人不工作时段呢，如果有人利用这个脚手架进入室内怎么办，失窃事小，人身安全怎么保障！其三，晾晒衣服地方也被占用。,,,
城管中队不作为，举报八个月，相互推诿,待回复,城建 投诉,W***,2018-08-0310:19,17.11.13举报隔壁临河私挖地下室，敲毁一到三层楼承重墙一二十处，搭建违章建筑一百多平方米，甚至私扩花园面积，占用马路。松江泗泾城管包庇被举报人家，明明政策规定在建违建可以快速拆除，泗泾城管中队几个月不作为，我在12345上反复投诉，最近才告知18.2.28日开具责令拆除决定书，而事实170号今年五六月份还在搭建违章建筑（视频和图片均提供给松江区城管大队凌文元），至今对方家承重墙没有恢复，而是在敲毁地方做了镂空屏风，泗泾城管戚斌私下多次到170号做客也看到却罔顾事实，说是对方提供检测第三方检测报告，这份报告连房屋的年份都能搞错，和敲毁承重墙报告中无法点对点相互一一对应，有些照片更是张冠李戴，并非170号家中，严重存在徇私舞弊，弄虚作假。泗泾城管中队在12345答复也是非常随意，对方家三次试图用石膏板刷水泥水冒充承重墙被我识破后，4月说罚款至今没到位，并没有任何行政处罚……故恳求曹书记转给城管局局长徐志虎，请徐局督查此事！谢谢！,,,
应聘遇诈骗,待回复,就业 求助,W***,2018-07-2411:10,发布于58同城的招聘广告，位于普陀区李子园商务区那一块，可能有几个不同位置，在不同城市发布招商务司机货运司机，在本地工作，应聘要到上海总部，过几天就换一个单位招聘。到了就先叫你去体检，一个多小时就出报告，就跟你签合同，然后就以各种名目叫你交钱，对于我这种没有应聘经验的人很容易上当，以为上海应聘就这个流程。回来想想就觉得上当了，跟他们联系也就是拖，也不是说不退钱，希望能引起领导重视，能保障我等底层公民的权益。,,,
恶意拖欠几十位员工两个月工资,待回复,企业 求助,l***,2018-06-3014:09,兹因颐筠（上海）信息技术有限公司，法人代表兰竹（普陀区中山北路2438号15楼）管理层不作为，不担当，导致经营不善而濒临破产。作为一家教育类公司，坚持“以人为本”是企业长远经营的基础，但是颐筠公司不仅没有尊重人才，还拖欠员工2个多月工资。上海作为一个消费水平较高的城市，我们的同事因为公司拖欠工资，导致生活问题异常凸出，孩子上学、房子租金、日用品消费问题不能得以解决，最近影响员工的精神状态。并且公司管理层不一视同仁，只将工资照常发给财务部和人事部成员，但抗争在一线的销售客服和设计部工资却一直拖欠，沟通过程中管理层态度消极。因此发本文，希望当地媒体和政府组织能引起重视，还贫苦老百姓一个公道。,,,
希望整治老小区乱搭乱建,待回复,城建 投诉,c***,2018-06-0917:23,我去朋友那里（ 百度地图上是真南路205弄，不知道小区名，在市场斜对面），看到小区集体违建又起来了。1楼住户把后墙打通，扩大房间，这种违建从地面上是看不见的，必须在楼上向下看。朋友说去年查火灾隐患的时候要求整改了，但是他们就把通向后面的通道封死了，后来不了了之。二楼以上的，有的把水管或电连到楼下的储藏室，还有从窗户伸出杆子晾衣服的，听说下雨天把电线打断还电到过人。一楼楼道有不少给电动车充电的，楼梯上堆了很多杂物，墙砖和钢管。因为楼上搭了很大的窗笼，楼下墙皮都脱了，还常常渗水。许多人买了新房，老小区就包给了二房东，把房子隔断，一个房间能住34个人。,,,
大渡河路537弄低层住户马桶如坐针毡,待回复,城建 投诉,r***,2017-12-2420:53,    我是大渡河路537弄低层住户，因小区门口建造轨道交通15号线长风公园站，施工单位下去污水管进行了移位，导致小区多户低层住户马桶出现倒喷现象，而且发生次数十分频繁，严重影响居民生活。作为近邻施工现场的居民，我们忍受了噪声、扬尘、封路而造成的出行不便，为配合市级工程，居民已经牺牲太多，但是正常生活若是受到重大影响，实在忍无可忍。经了解，水务机构进行污水管复位时间及成本均花费不多，至少希望尽快解决该问题。长风公园站建设竣工日期为2019年12月，影响还将继续。    我已经多次通过12345电话投诉，政府给了及时反馈，提出要求申通按时与我进行联系解决。但等待多日仍无任何反馈，致电12345居然被告知申通已经联系我，该事项已经得到处理。至今我从未接到任何申通的回复电话，申通作为一家市级企业居然胆大妄为，欺瞒政府12345热线，虚报瞒报事实，欺瞒政府。    希望区政府尽快妥善处理！！,,,
违规执法,待回复,治安 投诉,相***,2017-12-1222:52,我在陕西北路长寿路附近开了一个店，营业执照等手续一应俱全，成立了8年，几乎每年亏损在10-20万，主营钱币邮票等现代艺术品及礼品，和东方购物合作了很多年，这个地方也可以算是一个售后服务点了，今天有两个自称是普陀区派出所副所长一个姓张的，还有一个秃顶戴眼镜的警员编号:030421，进入店铺内直接驱赶客户，并且收走了pos机，又骂又敲桌子，并且全程没有佩戴执法记录仪，一进来就爆粗口让所有人滚，所有嚣张跋扈的一面公司高清监控都已录下 不让人活啊,,,
强烈反对长风南10号地块距离24米的无良规划,待回复,城建 投诉,水***,2017-11-1614:26,曹区长：你好。我是普陀区中江路499号浙铁绿城长风中心诚公馆10号楼1302室业主。长风地块作为普陀区打造的商业人文新地标，景色怡人，快速发展，但是长风南10号地块（属上海逸合置业有限公司）与本小区最近的60米层高楼间距才24米，更有80米高楼挡前面。这样情况下，本小区近170多户居民有一半将全年没有阳光照射。严重影响民生，不利长风地块的国际化品质。在目前，规划意见征询反馈期，我们希望主管部门及协调开发商，弘扬新时代＂六尺巷＂精神。,,,
阳光建华城二期小区内有恶臭,待回复,环保 求助,s***,2017-08-2614:18,尊进的领导，您好，我是普陀区定边路377弄5号18楼楼的一位住户，我经常在家里闻到，类似臭鸡蛋和化粪池的恶臭，关了窗户也抵挡不住这股恶臭，有时候臭味熏得我经常呕吐。5号楼楼下有一条小河，说好听点是条小河，其实就是一条臭水沟，经常看到有人往里倒排泄物，但是开窗通风臭味又变淡了，我现在有三个疑点，1是臭味是小区楼下河道内散发出来的，2是下水管道出了问题，恶臭是管道内飘出的。天天都能闻到恶臭，真是要绝望了，希望有关领导能帮助我，万分感谢。,,,
关于办理居住证明的问题,待回复,其他 求助,命***,2017-07-2007:05,尊敬的领导。我是一名普普通通的外地来沪上班族。来上海六年多了。年前一月份出了场交通事故。大腿股骨粉碎性骨折，到现在为止看病花光了家里全部的积蓄，我家还有老人需要我赡养。现在腿伤稍微好点了，需要和保险公司打官司，申请理赔。但是需要一张居住证明，本人现居住于普陀区曹安路295号振光大厦，我现在居住的地方已经住了一年多，到今年年底就两年了。但是办理居住证明需要房东本人和房产证原件才可以办理。但是我的房东担心我会占用他房子的相关资源，不予以配合办理，我只是打官司证明我出事时在上海居住满一年而已啊。我爱人为了办理这个证明，已经在居委会，派出所跑了好多趟了，但是都没有办下来。就差给房东下跪了，求着他帮我办一下，但就是没办法。房东不配合办理。当时我是和自如（链家地产）旗下公司签订的租房合同，我们合同什么都有。自如方也愿意帮我们作证，并且提供房东身份证及房产证复印件。但居委会和派出所就是不帮我办理。我该怎么办。我现在腿还没全好。难道我本人居住满一年了，并且租房合同什么都有也不行吗。求求领导，帮帮我，要不然我的家都快散了。跪求领导回复，求求韩书记帮帮我。,,,
煤气公司不作为，一句不能解决敷衍了事,待回复,城建 投诉,匿***,2017-07-0507:36,书记您好：我家是上海宝山区淞南八村居民，由于上家煤气有问题，煤气公司现在不让我家使用煤气，我们已多次与煤气公司沟通解决这个事情，因为上家已联系不上！煤气公司负责人员回复我，现在这个煤气的问题已成为遗留问题，没办法解决了！让我们自认倒霉吧！我对国家公益服务行业给出我这样的答复感到非常不理解和失望！煤气对我们普通老百姓来说是日常不可或缺的，关乎人类生存的问题，煤气公司的态度同样代表着国家对处理事情的态度，一句没办法解决就算把问题解决了！您说，让我们老百姓有问题有委屈找谁诉说！,,,
同普路与中江路路口彻夜施工,待回复,城建 投诉,匿***,2017-05-2814:56,尊敬的区领导：同普路与中江路路口，近期彻夜施工，噪音太大，已严重影响到周围居民休息，是不是有政策允许城建动用机械彻夜施工啊？,,,
乱设摊,待回复,治安 投诉,匿***,2017-05-2316:51,位于普陀区交通西路中华新路新黄浦实验小学对面的路口一直有违法乱设摊现象的存在，晚上就开始卖烧烤羊肉串之类的，导致这里的环境脏乱，有害烟雾迷漫在空气中，夏天居民楼的窗户不能开，味道太难闻，前一段时间有关部门过来整改过，但是仅仅维持了一个星期，现在他们又将烧烤炉子等工具搬运过来准备重操旧业了，希望有关部门可以定期过来巡视监督管理，没收他们的工具。,,,
建议750公交增加班次,待回复,交通 建言,匿***,2017-05-1718:00,领导您好～750公交车间隔时间太长 中环西边南北方向无地铁 真北路上往大虹桥方向或南北方向上班的只能靠这班车 上下班高峰期经常要等很久 而且每次车上都爆满 建议上下班高峰期加开班次～！,,,
多次投诉物业管理不作为，街道仍放任,待回复,城建 投诉,v***,2017-05-1015:54,业主多次投诉小区问题，街道又回复：1消防通道装地锁保安有钥匙，无隐患。2地面地锁经业主大会同意，可能有书面材料3、地下室住人为看管非机动车疑问：1、消防通道地锁不为车辆打开，但缺乏管理，地锁前时有车辆停放，仍有隐患2，之前投诉街道回复拆地锁会导致小区管理混乱，业主提出为何网上对已拆小区都进行正面宣传后。本次街道回复地锁合规，但关于业主上次提出让业委成员公示他们是否有地面地锁车位，却一直没回复          3，街道认为地锁合规，却说可能有书面材料回复。为何街道不确认这些材料？为何不出示材料？签约业主大会何时召开的？同意租多少年？怎样的分配原则？目前地锁是否超出了原规划的数量？ 4，关于地下室住人是为看车问题，为何小区地面非机动车乱停现象严重5，不断有地锁车位业主搬迁，物业收回地锁车位后继续高价出租，作何解释6，小区业委，物业十几年连任，很多业主从未收到小区选票。几轮投诉后，业主们争取到和居委，业委一起开讨论会，想邀请街道，街道却拒绝。请问职能部门勾结放任，业主希望提升小区管理，出路何在？,,,
物业私装地锁，居委不维护业主公平权益,待回复,城建 投诉,李***,2017-04-2908:18,施书记你好：       这点小事打扰到您深表歉意，但希望您能理解我们作为上海市民在维护合法权益时遇到的无奈与无助。       圣骊澳门苑小区业主多次在12345平台投诉过小区居委和物业不作为，希望首先先停止在公共车位和消防通道私装地锁，得到长寿街道房管办答复：由投诉人和居委与物业沟通，并由居委和物业申请城管来拆地锁，街道房管办只有督促和协调作用。居委表示地锁违法但他们只能向物业反映问题，执行与否取决于物业。而物业因为地锁车位比普通车位翻倍的月租费显然不愿执行，以“历史遗留问题”等原因搪塞，诉求人认为历史遗留问题可以不追溯和索赔，但不能作为继续违法侵权的理由。在小区多位业主多次提出诉求后，此问题又陷入政府职能部门以及物业间的踢皮球不作为状态。        作为市民，疑虑的是，政府职能部门（街道房管办）一方面答复小区地面装地锁是违法行为，一方面在市民向政府部门举报时，推诿给市民去自己解决问题，政府制定法律、却不执行法律的行为已无法保障公民正当的权利和利益，强烈呼吁新闻机构介入并曝光此种可能存在的潜在利益腐败链条，响应国家和党的号召，维持和谐社会发展。        此外，小区部分业主了解到新静安大宁街道绿色丽园小区、普陀区真如街道星河世纪城等多个小区曾均有小区公共车位安装地锁的违法行为，后都是由街道房管办、小区居委牵头城管及物业拆除地锁。这些基层党委发挥居民区党组织核心作用并推动执法的案例都能在上海基层党建网上查到。       小区地锁是有法可依的问题，小区业主决定一起多职能机构和多媒体提出诉求。请长寿街 道房管办和圣骊澳门苑居委协调并推动物业、城管拆除地锁，并对物业和小区业主做好“地锁违法”的宣传工作。,,,
普陀一村老式公房私房啥时能动迁,待回复,城建 求助,匿***,2017-04-2514:14,书记好：普陀区的普陀一村老式工房和私房什么时候能够拆迁，这里的居民几代已经住了六十几年。里面又黑有脏，一大家子就住又破又脏的房里面，小孩子学习都没空间。有没能力买房，希望政府能改善，帮助我们这里的穷人。,,,
请求帮忙退货,待回复,旅游 求助,匿***,2017-04-1610:36,我4月9日在侨乡玉都买的手镯和吊坠，价格高的离谱，请求协助退货。,,,
垃圾扰民,待回复,环保 投诉,匿***,2017-04-1315:35,你好，我是普陀区绿杨路51弄桃浦四村的居民，我家楼下有个很大的垃圾房，天热就发出恶臭。现在小区承包给私人回收垃圾堆放了，每晚九十点钟还有早上七八点钟都发出垃圾堆放的噪音，严重影响了我们的生活质量，边上一块绿化也已经被垃圾压平，希望有关部门来整改，还我们一个健康的生活小区！,,,
外来媳妇迁户口农村户口还非得证明是农村户口,待回复,其他 投诉,匿***,2017-03-0712:27,你好！我是07年1月17日在上海登记结婚，现在已经满足上海外来媳迁上海户口的要求了。可是办理过程中需要证明是农村户口，老家派出所也拉了我的户籍证明并也说明我是农村居民家庭户。但是到梅岭北路派出所办理时说证明不能证明我是农村户口，并且要我办失业证及老家社保中心拉张社保情况证明。我又跑老家办理失业证明，老家就业局给出答复农村户口不具备办理失业证的条件不给办理。老家上海跑几趟都是徒劳，请问目前状况我该怎么办？,,,
公积金为何不与工资收入挂钩？,待回复,企业 咨询,匿***,2017-03-0216:34,书记你好，本人江苏人，在上海工作。工作以来公积金一直都是每月一样，工资在涨，为何不与实际工资挂钩？使员工公积金形成差异性。,,,
近铁城市广场北座停电动车的地方经常电车被偷,待回复,城建 投诉,匿***,2017-02-2814:51,我在近铁城市广场这里上班，平时电动车停在这里的停车点，昨天下午下班要骑车回家，发现电瓶被盗了。这种现象经常发生，好多人都说电瓶被盗，物业也不采取措施。希望有关部门能给出措施,,,
武威西路通南翔段“断头路”何时开通,待回复,城建 咨询,匿***,2017-02-1416:30,施书记：您好我是南翔同进理想城住户、以前一直去你们普陀桃浦的农工商买东西、要绕很大一圈、现在好不容易盼来了武威西路衍生的可能、却又看着这条路被“大石头”封死！我们家老人都喜欢去农工商买东西还有你们普陀的菜场也比我们嘉定要好！麻烦您了！,,,
普陀曹杨七村拆迁问题,待回复,城建 咨询,匿***,2017-01-3111:22,书记您好，曹杨七村都是合用的老房子，住房条件很差，卫生间和灶头都是合用的，一户房间就十几平，一家三口住真是太困难了，不知道什么时候能等来上级的拆迁计划？,,,
能帮帮我吗？快过年了，真的没有钱回家。,待回复,就业 求助,匿***,2017-01-1915:09,老板跑路了，没有接到工资，希望能帮帮我！甲方说把钱给了老板，可是老板跑了。,,,
我们是金祁新城居民，环镇南路路已通，何时可以,待回复,交通 求助,匿***,2016-12-2311:02,我们是金祁新城的动迁居民，搬来己四点多，交通只有一条祁安路出行，现环镇南路已经好了多月，何时可以通行，缓解这一地区居民的出行。谢谢,,,
游戏厅赌博机害人不浅,待回复,其他 投诉,匿***,2016-12-1817:45,上海市普陀区长寿路818弄22号游戏厅赌博机害人不浅，一家不到100平的游戏厅赌博机，什么证件都没有已经开了六七年了，报警也没用，就算报警了提前通知一下，关个前门做做样子，带客人后门进去。或者警察前脚走门又开了，或者做做样子拿几个假的电脑主板，过会送500块钱去派出所就又拿出来照样开门。真心希望取缔非法经营牟取暴利。我也曾打过新闻中心电话，不了了之，最后恳请领导替我保密,,,
关于“同心家园建设”,待回复,其他 建言,匿***,2016-11-2908:33,普陀区开展同心家园建设已经第一个年头，“同心”是什么？个人理解是共同的目标，请问书记，哪里可以看到领导们的明年的工作计划？下级的工作计划有没有上级领导会关注？特别是居委会明年的工作计划，普陀区内有哪一个居委会开始做明年的工作计划了？据我了解还没有，没有工作计划哪里来预算？可是明年各个街道照样可以报出一大摞预算出来。,,,
桃浦新村平改坡工程,待回复,城建 建言,匿***,2016-11-0914:32,普陀区大多数地方已经完成了平改坡工程，但是武威路的桃浦一村瑞香苑还是平顶，小区为1988年建造，冬天冷夏天暴热 还经常顶上漏水 希望能尽快实现平改坡,,,
厂区内乱搭乱剑,待回复,城建 投诉,匿***,2016-11-0409:38,红柳路355号厂房内，乱搭乱建，到处都是铁皮房，员工宿舍楼存在一定的危险,,,
普陀区北石路有小发廊卖淫嫖娼 望区领导重视,待回复,文娱 投诉,匿***,2016-10-2513:46,普陀区北石路有很多小发廊卖淫嫖娼 一到晚上就敞开门迎客  影响附近居民生活   望区领导整治,,,
普陀区很多个网吧都有赌博老虎机。,待回复,治安 投诉,匿***,2016-09-2011:04,普陀区铜川路跟兰溪路水产市场边上一个天上来酒店二楼打着动漫口号里面都是老虎机。我朋友输了好多。求助。,,,
我爱我家存在欺瞒借房,待回复,其他 求助,匿***,2016-09-1614:39,我在2016年5月份在我爱我家平台上借真如西村房子1套，当时借房时因为太急没有仔细检查我爱我家也答应说有任何问题他们也全部维修，但住房没一个月房子窗台严重漏水我也多次打电话找过我爱我家要求维修但每次都是人来看看说找不出漏水原因，甚至说原来不漏水的。因为当初借的时候是看中那个位置可以放电脑现在漏水导致我的电脑进水最重要的是旁边也放有拖电板等电器现在家中有个才9个月的小孩我非常担心漏电伤害到我们我希望我爱我家给我尽快彻底的解决！,,,
施领导：宜川四村是否有拆迁计划？大概什么时间,待回复,城建 建言,匿***,2016-09-0110:26,55年的房子！！墙面大面积开裂，希望领导注重民生工程，谢谢,,,
铜川水产市场不能整体搬迁吗？,待回复,城建 投诉,匿***,2016-08-2513:15,铜川路水产市场，普陀区不能为商户怎么搬着想吗？区里不能整体建个市场吗？,,,
普陀区白玉路占道经营乱设摊 夜间扰民,待回复,环保 投诉,匿***,2016-08-1811:19,普陀区长风街道白玉新村小区门口有人占道经营买卖龙虾 夜间扰民 味道很大,,,
交通文明，人人参与,待回复,交通 建言,匿***,2016-05-0915:01,施书记：您好！我是名出租车司机，家住桃浦新村。近期交通大整治，夜间收车，马路上不能停车，小区里车位紧张根本没法停车。建议原本有时间段(🔙8：00一21：00)停车位能让出租车在21：00一8：00停靠。充分利用停车资源，解决出租车停车难问题。谢谢！,,,
普陀区武宁一村38号到42号到现在还没卫生间,待回复,城建 建言,匿***,2016-04-3014:50,领导好，普陀区武宁一村39号到42号的两排房子连卫生间都没有！！请问我们真的是生活在大上海的小区里吗？现在还有小区用倒马桶吗？这里都是老弱病残弱势群体，下雨天一把年纪还要一只手撑着伞一只手倒马桶，真是可怜😣，老人家们盼着改造或是拆迁已经很多年了，但是这里却像被遗忘了一样，没人关心！已经反映好多年了！！不知道在她们有生之年能不能等到！！！望领导能给个回应！！！！！,,,
非法赌博游戏厅,待回复,其他 投诉,匿***,2016-04-2916:14,普陀区武威东路299号2楼网吧内有游戏厅，机器十多台，老板浙江人，每天营业🈶暗门，电子开关门，赌资每天最少几万块，无人监管，玩的人每天下午到凌晨,,,
古浪路183弄39号101夜间棋牌扰民,待回复,治安 求助,匿***,2016-04-0117:17,施书记您好：      我是古浪路183弄39号201业主，我反应的是楼下101室业主将房屋租借给房客开设棋牌室，每日从晚上6，7点开始到凌晨，3台自动麻将机和人员的喧哗让我们楼上居民无法休息，特别是我家中已有孕妇，本人向物业，居委多次反应，也打过12345，街道和居委上门拍照取证，但街道人员电话告知他们没有执法权力，只能劝说，说如果再扰民继续12345，可我不知道什么时候能解决~家中的孕妇每天晚上都没有办法休息，还请书记帮我们居民解决最基本的休息问题，谢谢。,,,
棋牌室扰民,待回复,治安 求助,匿***,2016-03-2007:50,"古浪路183弄39号101室房主将房子租借给他人开设棋牌室，每天晚上6,7点开始麻将，一直到凌晨2,3点结束，有时甚至通宵，自动麻将，人员喧哗的声音严重影响我等楼上居民正常休息，反应物业多次，告知没有办法，也不给我们房东电话，让我们找居委，而社区居委又告知他们白天上门没有人在，只能有机会劝说，让我们打110，可晚上打了110来了后也就是敲下楼下的房门就走了，极其敷衍，请问这样的3不管就没有办法了吗？就没有地方能对无证棋牌室进行取缔了吗~",,,
小区环境,待回复,环保 投诉,匿***,2016-02-2908:46,施书记你好，我是普陀区洛川路30弄的居民，我们弄里的环境已经不是简单的脏乱差可以形容的，简直是个垃圾场，捡垃圾的把捡来的垃圾堆的小区到处都是，小区内车辆乱停，废旧车乱放，真担心哪天真有火灾咋办。请求施书记关心一下我们小老百姓，还我一个干净的家园！谢谢！,,,
