建档立卡户盖房补助,已办理,城建 求助,田***,2019-03-0915:57,尊敬县委书记领导你好，我是耿马县贺派乡落阳村委会坝博组的村民，我家2017年盖房至今，村委会告知我家是建档立卡户，盖房补助至今一分没有得到，村委会经常来我家登记拍照等等，现如今村里邻居都拿到盖房补助了，就我家没有，如果不给补助为什么随时来登记。我们多次跑村委会，乡政府，县脱贫攻坚处都没有得到答复处理。望领导明查。,耿马县委办公室,尊敬县委书记领导你好，我是耿马县贺派乡落阳村委会坝博组的村民，我家2017年盖房至今，村委会告知我家是建档立卡户，盖房补助至今一分没有得到，村委会经常来我家登记拍照等等，现如今村里邻居都拿到盖房补助了，就我家没有，如果不给补助为什么随时来登记。我们多次跑村委会，乡政府，县脱贫攻坚处都没有得到答复处理。望领导明查。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	耿马县委书记
"
全民健身活动中心场地就应该被占用吗？,已办理,文娱 咨询,沈***,2019-01-3018:32,我和朋友晚饭过后，想去县全民健身活动中心打会儿羽毛球，起初，人很少，2个羽毛球场地其中一个已被别人使用，另外一个场地还空着，想着，天快黑了，室外灯也没有开，商量着还是在室内打吧，然后我和朋友就在那个场地打羽毛球，过了5分钟左右，来了一个大约50岁左右的妇女，拿起球拍，进入我们打球场地，挥一挥球拍，说“你们去另外一个场地打”，我和朋友都懵圈了，这全民健身中心不是那个先来就哪个使用嘛，或者说可以轮流着一起玩，怎么会一来就告诉我们，叫我们离开，我和朋友也就有点生气，说：“我们先来打的，为什么你来我们就必须离开”，然后，我们两还是打着，但她就在我身边站着，就是不离开，我打球也打不开，深怕打着她，她还是拿着球拍，“指挥”我们去另外一个场地打，但是另外一个场地已经被人使用着了，看着我两个不离开，她就说道这是他们羽毛球协会专用场地，专门给老人玩的，我心想，全民建设活动中心场地还有被所谓的那些协会占了，想了想，居然是老人，那我们就让吧，然后我和朋友就去外面打了，玩了几分钟，天黑了，室外也没开灯，不知道是灯坏了还是本来就没开，我和朋友拿着球拍在哪儿说这话，等到另外一个场地说他们打好了，叫我们过去打，我和朋友才能在室内打。我想这个问题不应在该只有我一个人遇到，包括室外，来活动的老人、小孩、年轻人也比较多，天黑了，灯也不开，期间存在较大安全隐患。,耿马县委办公室,我和朋友晚饭过后，想去县全民健身活动中心打会儿羽毛球，起初，人很少，2个羽毛球场地其中一个已被别人使用，另外一个场地还空着，想着，天快黑了，室外灯也没有开，商量着还是在室内打吧，然后我和朋友就在那个场地打羽毛球，过了5分钟左右，来了一个大约50岁左右的妇女，拿起球拍，进入我们打球场地，挥一挥球拍，说“你们去另外一个场地打”，我和朋友都懵圈了，这全民健身中心不是那个先来就哪个使用嘛，或者说可以轮流着一起玩，怎么会一来就告诉我们，叫我们离开，我和朋友也就有点生气，说：“我们先来打的，为什么你来我们就必须离开”，然后，我们两还是打着，但她就在我身边站着，就是不离开，我打球也打不开，深怕打着她，她还是拿着球拍，“指挥”我们去另外一个场地打，但是另外一个场地已经被人使用着了，看着我两个不离开，她就说道这是他们羽毛球协会专用场地，专门给老人玩的，我心想，全民建设活动中心场地还有被所谓的那些协会占了，想了想，居然是老人，那我们就让吧，然后我和朋友就去外面打了，玩了几分钟，天黑了，室外也没开灯，不知道是灯坏了还是本来就没开，我和朋友拿着球拍在哪儿说这话，等到另外一个场地说他们打好了，叫我们过去打，我和朋友才能在室内打。我想这个问题不应在该只有我一个人遇到，包括室外，来活动的老人、小孩、年轻人也比较多，天黑了，灯也不开，期间存在较大安全隐患。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	耿马县委书记
"
退伍军人创业小额贷款要找哪个部门,已办理,金融 咨询,请***,2019-01-2809:06,尊敬的领导您好，在您百忙之中给你写信实属打扰你了。我不知道你能不能看到这封信，我是勐永镇的一名退伍老兵，我今天想要咨询的问题是退役军人自主创业国家政府都给些什么支持吗？我已经退伍10年了，我退伍后一直自己经营着一个奶茶店，现在我的奶茶店要扩张资金不够想问一下我的这个情况是否可以申请小额无息贷款？如果符合要去找哪个部门？需要准备些什么材料,中共耿马傣族佤族自治县委员会办公室,尊敬的领导您好，在您百忙之中给你写信实属打扰你了。我不知道你能不能看到这封信，我是勐永镇的一名退伍老兵，我今天想要咨询的问题是退役军人自主创业国家政府都给些什么支持吗？我已经退伍10年了，我退伍后一直自己经营着一个奶茶店，现在我的奶茶店要扩张资金不够想问一下我的这个情况是否可以申请小额无息贷款？如果符合要去找哪个部门？需要准备些什么材料,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	耿马县委书记
"
没有钱回家过年,待回复,就业 投诉,W***,2019-01-2508:42,尊敬的书记您好：                今年九月份我们一伙二十多个人来耿马修建忙洪乡安雅、科且的路（收尾工程，有路面、防护墩、档墙、路边沟）目前工程也完工。眼看就要过年了，可是我们到目前为止一分工资都没有拿着过，望百忙之中的书记能过问一下此事，我们将万分感谢,,,
城建政治不作为,已办理,城建 投诉,情***,2019-01-1611:12,"书记你好我是勐撒的一个小商贩，在取得了营业执照的情况下经营着燃气店，从以前他们买165,我降到了105,给老百姓带来了经济实惠，我从2016年就到城建局办理燃气经营许可证，直到现在也没有办给，在这期间去了无数次，最气是我2018年的9月份提供了所有的办证资料到了城建局，可是他们看了资料就把我的资料丢到了门口，说外地燃气进入不了耿马，如果想买燃气就必须买乔安公司的燃气，结果又没有办给证，然后在2018年12月26日，城建就带上乔安燃气公司的人来查封了我的小店，我就不知道为什么价格买便宜了也是违法的吗？这唯一能让我想到的就是城建局有人和乔安公司有不为人知的秘密，希望书记你明察秋毫！",中共耿马傣族佤族自治县委员会办公室,"书记你好我是勐撒的一个小商贩，在取得了营业执照的情况下经营着燃气店，从以前他们买165,我降到了105,给老百姓带来了经济实惠，我从2016年就到城建局办理燃气经营许可证，直到现在也没有办给，在这期间去了无数次，最气是我2018年的9月份提供了所有的办证资料到了城建局，可是他们看了资料就把我的资料丢到了门口，说外地燃气进入不了耿马，如果想买燃气就必须买乔安公司的燃气，结果又没有办给证，然后在2018年12月26日，城建就带上乔安燃气公司的人来查封了我的小店，我就不知道为什么价格买便宜了也是违法的吗？这唯一能让我想到的就是城建局有人和乔安公司有不为人知的秘密，希望书记你明察秋毫！","
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	耿马县委书记
"
污水处理,已办理,环保 建言,W***,2018-09-2210:08,书纪您好！耿马镇幸福新村叉路口进去一百米左右，有户路边的居民家一直往路上排放猪圈污水。结果有一段大约三十米路段长年被污水浸泡。既影响出入又担心时间长了会损坏路基。希望能够得到解决。谢谢！,中共耿马傣族佤族自治县委员会办公室,书纪您好！耿马镇幸福新村叉路口进去一百米左右，有户路边的居民家一直往路上排放猪圈污水。结果有一段大约三十米路段长年被污水浸泡。既影响出入又担心时间长了会损坏路基。希望能够得到解决。谢谢！,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	耿马县委书记
"
耿马傣族佤族自治县孔雀坡,已办理,城建 建言,W***,2018-09-2119:18,昨天途经孔雀坡发现面朝红绿灯路口的那个大孔雀，头部损坏，孔雀坡的孔雀是耿马的名片，请相关部门及时修复。,中共耿马傣族佤族自治县委员会办公室,昨天途经孔雀坡发现面朝红绿灯路口的那个大孔雀，头部损坏，孔雀坡的孔雀是耿马的名片，请相关部门及时修复。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	耿马县委书记
"
孟定国门小学借读问题,已办理,教育 咨询,W***,2018-09-0910:12,请问省外户口是否可以在孟定借读一学期？需要什么手续呢？国门小学教务处直接答复说不允许,中共耿马傣族佤族自治县委员会办公室,请问省外户口是否可以在孟定借读一学期？需要什么手续呢？国门小学教务处直接答复说不允许,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	耿马县委书记
"
农民工讨要血汗钱,已办理,城建 求助,交***,2018-09-0613:32,县委书记您好！我是来自昭通的农民工，于2013年至2015年9月份期间在耿马滨河家园三标做外墙涂料。至今还有50000右左没有拿到，当时说交房就算帐，如今房子都有人搬进去住了，之后多次讨要都以没钱为由。丢下家中年迈的父母和年幼的小孩不远千里来打工，为的只是养家糊口。如今我也想不出什么办法特向留言，希望有关部门帮我讨回血汗钱。谢谢！,中共耿马傣族佤族自治县委员会办公室,县委书记您好！我是来自昭通的农民工，于2013年至2015年9月份期间在耿马滨河家园三标做外墙涂料。至今还有50000右左没有拿到，当时说交房就算帐，如今房子都有人搬进去住了，之后多次讨要都以没钱为由。丢下家中年迈的父母和年幼的小孩不远千里来打工，为的只是养家糊口。如今我也想不出什么办法特向留言，希望有关部门帮我讨回血汗钱。谢谢！,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	耿马县委书记
"
公租房问题,已办理,城建 投诉,粉***,2018-08-0819:43,我想请问一下为何公租房我1年多了一直申请不到有的人却是一个星期就申请到了，而且还是在我后面申请的，我还想问一下为何房子不是分给有用的人，却是分给了一些有房子的人，分给他们他们又高价租给别人，请问就没人管了吗。,中共耿马傣族佤族自治县委员会办公室,我想请问一下为何公租房我1年多了一直申请不到有的人却是一个星期就申请到了，而且还是在我后面申请的，我还想问一下为何房子不是分给有用的人，却是分给了一些有房子的人，分给他们他们又高价租给别人，请问就没人管了吗。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	耿马县委书记
"
奔小康,已办理,三农 建言,依***,2018-03-2610:37,耿马县人民政府 蒋书记 我们忙等村盖房子的富平干嘛不像那些村一样盖房子补贴才有一万 别处村民盖房子都是三四万？还有我们忙等村路烂了也没有说要修给  还有 有些人家路也没有做给,耿马自治县耿马镇人民政府,耿马县人民政府 蒋书记 我们忙等村盖房子的富平干嘛不像那些村一样盖房子补贴才有一万 别处村民盖房子都是三四万？还有我们忙等村路烂了也没有说要修给  还有 有些人家路也没有做给,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	耿马县委书记
"
回家过年,已办理,其他 求助,缺***,2018-02-0917:23,尊敬的领导，您好！从5号至今又过去了几天，我们一直在耿马无尽的等待，每天都有工人打电话要钱，要运输费，材料费，今天星期五，到下个星期一就是12号了，离年30只有3天，我们现在山穷水尽，连每个工人发1000元的路费都没有，请领导帮助解决，别让辛！苦了几个月的民工，回不了家过年，。谢谢,县交通运输局,尊敬的领导，您好！从5号至今又过去了几天，我们一直在耿马无尽的等待，每天都有工人打电话要钱，要运输费，材料费，今天星期五，到下个星期一就是12号了，离年30只有3天，我们现在山穷水尽，连每个工人发1000元的路费都没有，请领导帮助解决，别让辛！苦了几个月的民工，回不了家过年，。谢谢,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	耿马县委书记
"
等着回家过年,已办理,其他 求助,缺***,2018-02-0522:09,尊敬的领导，您好！新年快到了，在此提前祝您和您家人新年快乐！我是在耿马县孟定镇，下城至别龙岥公路，支线，及山头寨村委会公路的农民工，快过年了这里还有几十名工人等着工资回家过年，今天我们去交通局询问，交通局说县财政还没有拔款下来，离过年只有十天了，请领导帮助过问一下，让民工能及时回家过年，谢谢，,耿马自治县交通运输局,尊敬的领导，您好！新年快到了，在此提前祝您和您家人新年快乐！我是在耿马县孟定镇，下城至别龙岥公路，支线，及山头寨村委会公路的农民工，快过年了这里还有几十名工人等着工资回家过年，今天我们去交通局询问，交通局说县财政还没有拔款下来，离过年只有十天了，请领导帮助过问一下，让民工能及时回家过年，谢谢，,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	耿马县委书记
"
公租房费用收取依据和规定,已办理,城建 咨询,人***,2018-01-0215:29,我们在党和政府的帮助与关怀下住进了公租房，甚是欣慰！在此对党和政府作出的贡献与辛苦表示万分感谢！搬进新家各种烦恼事接踵而来……机动车停车费到底该交不交？交多少？缴费后停车是否有安全保障？电动车是否也要缴停车费？水费？电费什么价格？对以上这些规定的相关文件是否可以在小区张贴公告！目前已经出现停车收费(业主和物管之间不和谐)。,耿马自治县住房城乡建设局,我们在党和政府的帮助与关怀下住进了公租房，甚是欣慰！在此对党和政府作出的贡献与辛苦表示万分感谢！搬进新家各种烦恼事接踵而来……机动车停车费到底该交不交？交多少？缴费后停车是否有安全保障？电动车是否也要缴停车费？水费？电费什么价格？对以上这些规定的相关文件是否可以在小区张贴公告！目前已经出现停车收费(业主和物管之间不和谐)。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	耿马县委书记
"
关于2010年勐永镇龙潭山坡改梯修建的水窖,已办理,三农 求助,请***,2017-12-2212:54,尊敬的书记同志你好，我是勐永镇的村民；今天要和您反应的问题是我们勐永镇龙潭山上的水窖干枯问题。记得2010年我们镇上搞坡改梯把勐永城子村和新和村位于龙潭山的地全部坡改梯了，那个时候政府投入很大了财力物力，给我们修路通水。但是这么多年过去了这个地方的水窖都是干枯的，每家每户的地里都压通了水管但是没有水。这让我们种地很困难，作为农民种地就是靠水吃饭的。既然国家投资了那么大的力度希望书记能够看到帮忙解决一下问题。因为这里有着1-2万亩的土地需要水。,耿马自治县勐永镇,尊敬的书记同志你好，我是勐永镇的村民；今天要和您反应的问题是我们勐永镇龙潭山上的水窖干枯问题。记得2010年我们镇上搞坡改梯把勐永城子村和新和村位于龙潭山的地全部坡改梯了，那个时候政府投入很大了财力物力，给我们修路通水。但是这么多年过去了这个地方的水窖都是干枯的，每家每户的地里都压通了水管但是没有水。这让我们种地很困难，作为农民种地就是靠水吃饭的。既然国家投资了那么大的力度希望书记能够看到帮忙解决一下问题。因为这里有着1-2万亩的土地需要水。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	耿马县委书记
"
年底是否还有公租房审批,已办理,其他 咨询,C***,2017-10-2707:32,尊敬的领到，你好，我想咨询一下年底之前，是否还有公租房审批，谢谢,耿马自治县住建局,尊敬的领到，你好，我想咨询一下年底之前，是否还有公租房审批，谢谢,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	耿马县委书记
"
入城口大白马雕像建议改进！,已办理,城建 建言,晴***,2017-09-2915:23,尊敬的领导，入城口大白马雕像不够大气，太小，太小，建议改进！例如双江，沧源县标都比较大气。白马它是县标，也是我们耿马的的名片，一进城就可以看见，我个人建议那八匹骏马应该做大做雄伟些！,耿马自治县文化体育广播电视旅游局,尊敬的领导，入城口大白马雕像不够大气，太小，太小，建议改进！例如双江，沧源县标都比较大气。白马它是县标，也是我们耿马的的名片，一进城就可以看见，我个人建议那八匹骏马应该做大做雄伟些！,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	耿马县委书记
"
耿马公租房什么时候交房？,已办理,城建 咨询,风***,2017-06-1517:37,尊敬的蒋书记，你好。我是云县来耿马上班的一名普通工作人员，作为外县来的人，住房成了最大的问题，刚来耿马就提交的申请公租房的申请书，但已过了3个月，房子已经建好，但是迟迟不肯交房，我也不知道是什么原因。和我一样外县来的年轻人还有很多很多，希望蒋书记在繁忙的工作之余，关注一下耿马公租房的问题。,耿马自治县住建局,尊敬的蒋书记，你好。我是云县来耿马上班的一名普通工作人员，作为外县来的人，住房成了最大的问题，刚来耿马就提交的申请公租房的申请书，但已过了3个月，房子已经建好，但是迟迟不肯交房，我也不知道是什么原因。和我一样外县来的年轻人还有很多很多，希望蒋书记在繁忙的工作之余，关注一下耿马公租房的问题。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	耿马县委书记
"
我家路不通,已办理,交通 求助,匿***,2017-05-0910:13,我家在耿马县勐撒农场，人家的路家家通畅，我家的路都被别人占领，无法通行，之前到农场房管所说过，到现在还没有得到解决！应该找哪个部门？,耿马自治县勐撒农场管理委员会,我家在耿马县勐撒农场，人家的路家家通畅，我家的路都被别人占领，无法通行，之前到农场房管所说过，到现在还没有得到解决！应该找哪个部门？,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	耿马县委书记
"
关注百姓心生,已办理,其他 咨询,匿***,2017-04-2113:26,尊敬的领导，你好！我是孟定攀花水移民的一农民，想咨询一下领导我们移到攀花水己三年之久了，我们移民有一合同书上写有后期扶持政策和生活补注，就是想咨询一下领导这个生活补注费是怎么发放的？已有两年了没提过这事了还有地震那一年说是补注每户三千元钱，后说是五百元了，村上都有把卡号也记去了，己两年了也未见政府或移民局提过希望领导能注视一下这些款项的去向谢谢！,耿马县孟定镇,尊敬的领导，你好！我是孟定攀花水移民的一农民，想咨询一下领导我们移到攀花水己三年之久了，我们移民有一合同书上写有后期扶持政策和生活补注，就是想咨询一下领导这个生活补注费是怎么发放的？已有两年了没提过这事了还有地震那一年说是补注每户三千元钱，后说是五百元了，村上都有把卡号也记去了，己两年了也未见政府或移民局提过希望领导能注视一下这些款项的去向谢谢！,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	耿马县委书记
"
楼房,已办理,城建 咨询,匿***,2017-04-1113:28,我看见宏博周围的都不建了，难道要把快建设好的楼房放弃不建了吗？,中共耿马县委办公室,我看见宏博周围的都不建了，难道要把快建设好的楼房放弃不建了吗？,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	耿马县委书记
"
检审求助,已办理,交通 求助,匿***,2017-03-0320:30,你好，我是外地的！今年三月份去检车，检车的人说我牌照有点花需要重新办一个临时牌照，由于我是外地的所以要居住证。可是居住证已经停办了！说是要改革！现在车子马上要到期。我该怎么办？,耿马傣族佤族自治县公安局,你好，我是外地的！今年三月份去检车，检车的人说我牌照有点花需要重新办一个临时牌照，由于我是外地的所以要居住证。可是居住证已经停办了！说是要改革！现在车子马上要到期。我该怎么办？,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	耿马县委书记
"
孟定镇下城国门学校门口大青树脚正在进行占道性,已办理,交通 投诉,匿***,2017-02-2016:26,耿马县孟定镇下城国门学校门口大青树脚正在进行占道性违建施工，势必形成正在建设的“孟定—沧源”二级公路新的“肠梗阻”，还将阻挡住我校佤族寨、允养寨等村子的小学生来学校和回家的人行道，建议去阻止施工。,中共耿马县委办公室,耿马县孟定镇下城国门学校门口大青树脚正在进行占道性违建施工，势必形成正在建设的“孟定—沧源”二级公路新的“肠梗阻”，还将阻挡住我校佤族寨、允养寨等村子的小学生来学校和回家的人行道，建议去阻止施工。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	耿马县委书记
"
小区建设测量等费用有住户承当有什么规定,已办理,三农 求助,匿***,2016-05-2009:35,书记你好：15/16年华侨管理区十一队规划建住宅小区，住户工程已在施工，最近管理区领导要求入住的住户交土地测量费和竹子补偿费每户共计900元，大多数住户认为该费用应由管理区承当，上交费用符合什么规定？是不是属于乱滩派？,耿马县华侨农场管委会,书记你好：15/16年华侨管理区十一队规划建住宅小区，住户工程已在施工，最近管理区领导要求入住的住户交土地测量费和竹子补偿费每户共计900元，大多数住户认为该费用应由管理区承当，上交费用符合什么规定？是不是属于乱滩派？,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	耿马县委书记
"
