感谢虹口工商所,已办理,旅游 感谢,W***,2019-05-1016:19,        尊敬的虹口区领导，我是4月27日在此留言板反映与途牛网消费纠纷的赵xx。        我在此平台反映后又在12315平台上反映上述事情。这起投诉由上海市虹口区市场监管局四川北所的黄老师处理，通过黄老师的调解，途牛补偿给我人民币500元。黄老师态度和气非常热心，并及时跟进退款进度。        我在5月9日收到了补偿款，事情得到了较好的解决，我在此对虹口区市场局表示感谢！,上海市虹口区市场监督管理局,网友，您好！    感谢您对我们工作的肯定，祝您生活愉快！,回复时间：2019-05-15 14:46
新华医院看病问题,已办理,医疗 投诉,c***,2019-04-3010:05,网上预约挂号儿童神经科，到这边来医生相互之间推脱，儿童神经科医生给推到儿童心内科医生，结果莫名其妙挂了两个专家号，问题还没给解决，服务态度很不好，应该是医生亲切询问病人，家长还没说病人情况，医生都显得不耐烦，开检查单子重复病人向医生反应，结果却说谁说的开重复找谁勾出来，我们想问一句，多开检查单子是我们患者的问题吗？患者诉说病情多次打断，很不耐烦，说好的解决看病难就是这样解决的吗？,虹口区卫生健康委员会,网友，您好！    您的留言收悉，相关工作人员已与您取得联系，并告知您新华医院位于杨浦区非我区管辖，请您向有权处理的机关反映，您表示知晓。感谢您的留言，祝您身体健康、生活愉快！,回复时间：2019-05-05 10:09
投诉途牛网,已办理,旅游 投诉,W***,2019-04-2710:12,我在途牛网上预订了一个编号1191520453太原7天4晚的旅游行程，4月26号是行程第一天也是坐火车，我如约去了上海市上海站，我到达上海站进站口是14点30分，我给途牛送票的工作人员打电话，工作人员确说他在售票站，我去了，没看见他，再次致电，他说他在人工售票口，上海站，人工售票口离进站检票口步行距离来回15分钟，我给他说我来不及上车了能不能不拿票直接进站，他说不行，完全不顾我赶不上火车坚持让我去找他，我第一次去上海站由于也不熟悉他具体在哪里，好不容易找到了人工售票厅我在电话里语气已经很焦虑了，他还让我进去11号口找他，我已经强调3-4遍我快来不及麻烦他往我这边走点，最后在电话里也浪费了几分钟，我怀里抱着个孩子，手上拎个箱子，好不容易见到他，我飞奔往进站口，没想到最后还是差2分钟，我赶不上这班火车，我致电途牛旅行社他们给我的解决方案，是让我改签下一班，我经过几次协商，我也请了年假很想去太原于是我就同意改签，没想到他们让我改签的那班Z196火车是无座，晚上6点26开到第二天1点36左右到达，中间有20个小时站着，如果我一个人我愿意站，我还怀抱一个2岁的婴儿，我实在没办法站20个小时，途牛确说，让我退团，让我承担60%损失，在这件事上面，我也是受害者，希望相关领导关注此事！,上海市虹口区市场监督管理局,网友，您好！    经调解，您与途牛公司已达成调解协议，该公司已于5月9日退款，您表示满意。感谢您对我们工作的支持与理解，祝您生活愉快！,回复时间：2019-05-15 14:43
虹口区政府网站从昨天开始一直无法登录，请指导,已办理,政务 求助,l***,2019-02-1710:54,虹口区政府网站从昨天开始一直无法登录，今天也多次登录，都无法正常登录，页面显示叫我隔8分钟再试，试过好多次都不成功，请求指点,上海市虹口区人民政府信访办公室,网民，您好！      您反映的问题已解决，感谢您对我们工作的支持与理解。,回复时间：2019-03-28 11:16
虹口区公证处工作不作为公证办理四年无结果,已办理,政务 投诉,W***,2019-01-1810:11,本人因丈夫2005年急症病故。由于事发突然。由于家庭财务都由丈夫管理，在2015年我办理丈夫股票帐户变更手续时被要求办公证。当年四月份起共三次公证处要求带着家族相关亲属，包括行动不便高龄婆婆。三进三出虹口公证处，并且拍照留影。在15年4月18日受理付费，公证员张持真说等电话通知再来。办理后一直无音讯，一年后我打电话问张手续办理如何？(我有二个婆婆)说需要我另一个婆婆的死亡证明，婆婆去世9年，很不容易才拜托亲戚从南京寄来了证明立即给了张后又是漫长的等待，又一年后我电话联系张持真，她说因上次缺死亡证明再等通知。再过约一年我去电话张说有一次讨论机会后再说。我说这么长时间了如果还需要什么我可以提供，对方挂电话了。今年元月再打电话张说我在病假，你的事就这样了，可以找办公室，可以去法院，没有多余解释很冷漠又挂电话。我感觉云里雾里。次日去公证处询问，就说了一句话不能公证，无任何解释或说明。苦等四年，由于虹口公证处的工作不作为白等了四年。我的知情权就这样被无情的剥夺了。虹口区公证处这种严重缺乏职业道德，没有人性的工作态度及行为我决不接受。向吴书记讨个说法。,虹口区司法局,网民同志：您好！您办理的公证书已于2019年1月31日由您本人签收，对后续办理情况您表示满意。感谢您的支持与理解，祝您生活愉快！,回复时间：2019-03-12 10:53
上海博丹环境工程技术有限公司失信,待回复,环保 求助,W***,2019-01-1715:20,尊敬的吴书记您好，打扰您了。2017年12月20日我带了16个老乡给上海博丹环境工程有限公司做（江苏溧阳市乔森塑料有限公司）的水处理施工。一开始公司说材料已经到位让我带16个人一个半月就能干完活，共26.4万含税费3%共计1.2万合同也是这样签的，等我人都到了工地因材料不到位，干干停停足足干了半年总算是干完了，本来做三个月的时候已经是亏损工友们都不愿意干了，我觉得既然是答应做完就不能失信于人，我又劝住工友干了两月，到2018年5月底终于是干完了，找公司结帐，公司说又要扣6%的税，本来我们就辛苦了半年没挣到钱，还多扣我们5000块血汗钱钱，这公司也太不讲信用了，跟公司多次沟通也没有结果，现在又快过年了，我实在是没办法等了，您是当地父母官我希望您能帮忙沟通一下，我们按原劳动合同付款，我也能给工友们有个交待。我先谢谢您了吴书记！！！感谢,,,
小区里有人在住房内私设棋牌室，违法行为要捣毁,待回复,治安 投诉,周***,2018-12-0117:25,尊敬的领导您好，我反映虹口区天宝西路祥东小区242弄31号103室住户在家中设棋牌室，严重影响其周边邻居，天天从早上9点左右到晚上12点有时到凌晨，噪声烟味给我们的生活带来影响，影响生活休息，此住户以前有过前科，后经反映被有关部门取缔，现在又死灰复燃，给小区周围带来恶劣环境，目前小区没有人像他这样，望领导能尽快解决问题，还我们安静和谐的生活环境谢谢,,,
关于虹口区企业员工个税起征点上调情况，反馈！,待回复,企业 咨询,枞***,2018-10-1107:41,你好    吴书记，关于个税起征点从3500上调到5000，不管工资是发的9月份还是10月份，都是从10月份开始都是按照新的进行计算，为什么虹口区的企业还是按照原来9月份的计算，我们这边财务说保税软件无法调整，咨询了12366，说虹口区都是这样的，能否告诉一下为什么上海不按照最新的规定走,,,
投诉虹口区工商局办事效率及其低，不为民办事,待回复,政务 投诉,w***,2018-09-1316:25,尊敬的吴书记您好，本人在虹口区西江湾路自己创业 在7.25号左右提交了营业执照办证的相关资料，并询问需要多少时间的办证时间，说是一个多月 ，在8.22号虹口区相关的人来店巡视说是通过了，营业执照会很快下来，结果等到9.13号了依然没有下来。给我们造成了太大的困扰，两个月的房租白白没了。询问他们他们只会说快了快了。现在的公务员单位就这样办事的么，公务员顾名思义就是为人民服务，可是这点我们群众并没有感受到，写这封信给您希望您可以像相关的地方反应 是否应该好好整治一下这所谓的公务员。,,,
上海多融财富骗走血汗钱,待回复,金融 投诉,对***,2018-07-3111:30,上海多融财富号称国资委下属银行存管平台，说跑就跑啦？上海的经济金融中心这是要怎么混下去？这个社会存点血汗钱容易吗？望领导能出来帮忙解决一下。,,,
多融财富跑路,待回复,金融 求助,W***,2018-07-1308:43,投资多融这是我们的血汗钱，老百姓不容易，这么大的公司不是一天两天成长的，怎么说走就没人了，不是有控股集团和公司吗？希望政府帮帮我们,,,
市政好事儿，变了味,待回复,城建 投诉,普***,2018-05-3108:52,我是同心城的居民。由于小区开发商卷款潜逃，物业经费常年为负数。所以国家政策的平改坡计划始终搁浅。好不容易今年这个工程动工了，可是从头至尾没有和业主进行沟通。外墙主体颜色被定做大便色，遭到大量业主抗议，但施工方始终坚持施工。并且在今天5月30日又开会确认，仍然使用该颜色。所有工程安排，全都被私下操作决定，业主没有任何权益可言。但是，我小区是有产权的商品房！！！不是使用权房。我们需要找回我们应有的权益。忘书记为老百姓找回公道。,,,
五角场沃尔玛门口共享单车乱停现象,待回复,交通 求助,匿***,2017-10-1511:57,五角场沃尔玛店门前停放大量共享单车，而且基本无人使用，占用大量空间，妨碍来往行人，极为不便,,,
请领导重视这个事情。一定要重视啊！,待回复,教育 求助,谢***,2017-05-2618:57,大学生翡翠培训机构 高利贷款与就业问题尊敬的市委书记您好：感谢你在百忙之中看我的留言，我是一位去年刚毕业的大学生，去年8月底，上海卓饶科技有限公司以面试名义让我们上门，并提出岗前培训，承诺培训三个月转正，并且开出高额薪资，不提贷款，而是说怕我们培训完走人，要从工资里扣款，前九个月每个月扣款159.6元，后十五个月每个月扣款1679.6元。让我们合作的APP上申请高利贷，APP上整个操作过程我们并不知情，并称这些钱是放在银行里的，实际上面试者钱也没过户，就莫名背上了高利贷，事后才发现签的的是他们合作的培训机构（上海翡翠职业技能培训学校）的合同，上面是霸王条款。事后并没有转正，而是随意在一些招聘网投一些我们的简历，薪资低于之前承诺的，就是想把我们弄出去，像我们这些大学生没挣到钱反而背负了高利贷，心里承受不了很容易走上歧途，做出一些危害社会的事情。期望政府可以整改一番，我们这些受害者相信党，相信中央政府的领导。希望因为“培训贷”的高额利息曾经想要轻生的人一个安慰和交代。,,,
小谈上海一些地区偷自行车的现象,待回复,治安 建言,匿***,2017-04-1414:28,吴书记您好：       不知道您能否看到这个留言，我想说一说上海一些地区偷自行车的现象。       我是复旦大学的大一学生，来自重庆。2017年三月份时我买的第一辆自行车由于上课时没有锁不见了，为了上课方便，我又买了一辆自行车。这次我买了一辆比较好的自行车，花了两千元，当然，我也做好了防盗准备，每次都会锁两把锁，而且会停在寝室门口，因为我想骑得更久一些。       可是，新车骑了不到一个月，就又被偷了。我照常锁了两把锁，也停在了寝室门口，可就是不见了，车和锁都不见了。我通过在保卫处看监控，确定是日落以后光线很暗的晚上，但由于离这个寝室门口的监控器只有一个，而且距离很远，属于监控盲区，光线一暗就看不见了。所以，我也无法看出是什么人偷走了我的车。       保卫处给我的回复就是自己看监控，看到了是谁就帮我找，或者引导我报案 。我看了整整一个下午，真的看不出来。难道这个车说丢就丢了吗？毕竟对于学生来说，这是一个很大的损失啊。       保卫处能让我看监控我很感激，至少他们尊重了我一定的权利，我理解保卫们也想不出什么办法，最终这个让我很伤心、很失望的结果，也让我很质疑上海的治安，质疑上海相关部门、学校保卫处保护居民、学生财产的能力，或者说，存在着不作为，导致偷车贼如此蛮横。至少，会让人对这个地方多多少少有些失望。       这是我出来上海遇到的一件最不开心的事，里面或许有诸多抱怨之词，请您谅解。我知道找回车已经是不可能了，但我希望政府和学校能够采取一些积极的措施，毕竟每年学生丢车造成的经济损失想当巨大。谢谢！       ,,,
强生出租车司机开车走高速一边开车一边发微信,待回复,交通 投诉,匿***,2017-04-0416:26,我是大连的游客2017年4月30号早晨四点钟由上海宏泉丽升笙酒店(西站附近)服务人员通过服务台给我订了一辆强生出租车公司的出租车车号为9363。出发时间为凌晨4:11分走高速公路到达时间为凌晨4:55，共收取我们费用338元费用相当的高！在这44分钟车程当中司机不停的边开车边发微信还打电话。我的朋友因为害怕多次提醒司机，但未改善。一次华东五市旅游本来是很开心的事情。那最后在上海旅游却让我们担惊受怕，对上海强生出租车司机非常失望，以后决不乘坐强生出租车了。而且一定要记住，打车系要发票。,,,
关于大连西路二二一弄居民区内开商铺投诉,待回复,城建 投诉,匿***,2017-02-1817:16,吴书记您好！       我是大连西路二二一弄居民，想向您反映我们小区内靠近大连西路马路这一排一楼住宅有多家住宅在经营商铺，有理发店，保姆中介和包子铺！我们这个小区又不是商住两用的小区，这些店铺严重影响到居民们的日常生活，居民区用来经营，人流增多，噪音大经常会“骚扰”到小区住户，商铺的卫生环境、安全隐患都让居民担忧，因此也有居民向居委会及物业投诉，但似乎没有任何效果，他们说他们也没有办法，所以只能试试看给您留言，希望您在百忙之中能看到这份留言并让相关进行执法，还回居民一个安静整洁的小区环境，谢谢！,,,
广中三村小区路灯,待回复,治安 投诉,匿***,2017-01-1408:52,广中三村小区路灯凌晨关太早，有关部门可能忘了现在是什么季节了！这也给不法分子提供了方便，望尽快解决！,,,
上海市虹镇老街有严重的卖淫现象,待回复,治安 投诉,匿***,2016-12-3114:52,书记您好：   我要举报虹口区虹镇老街拆迁区有严重的卖淫现象。晚上有大量的人员出没在拆迁区进行卖淫等行为，同时，还经常观察到有站街女出没，这影响到虹口区的形象，请严肃处理！,,,
工资,待回复,就业 求助,匿***,2016-12-1614:12,领导您好，我是来自四川大山深处的外来务工人员，就职于虹口区逸仙路428号汉通海鲜酒店做面点师工资4400+400奖金。8月份入职以来酒店不但没有给我买社保，而且高温费也克扣，4个月才给100元。更可恶的是恶意拖欠工资。我己辞职到现在工资还没有发。请领导帮我讨回血汗钱,,,
解决后顾之忧,待回复,其他 求助,匿***,2016-11-2318:21,尊敬的吴书记：我是回沪知青和失独家庭，现已人老夫妻俩多病在身，无住房，申请廉租房至今未解决，望吴书记在百忙中关心我们一下解决后顾之忧。,,,
拯救四川北路,待回复,城建 建言,匿***,2016-10-3115:36,"尊敬的吴书记:您好!现在四川北路彻底衰落，想要复兴很难，必须拿出壮士断腕的精神来改造才可以复兴。现在就是建设多少商城也不会带来多大改观，我建议四川北路加快旧城改造，规划成四川北路CBD，仿照深圳福田CBD，大手笔，大规模规划，建设摩天大楼(建观景台，吸引外地游客),才能留住人，吸引更多人来四川北路上班，从而提高人气，自然而然四川北路就复兴了，好好研究研究深圳CBD吧。四川北路CBD最好楼于楼直接都是步行，不走汽车，规划一定要超越陆家嘴，和福田CBD同步。",,,
北外滩规划,待回复,城建 建言,匿***,2016-10-1709:11,尊敬的吴书记:您好!关于北外滩规划建设，我有一些建议希望您能参考，北外滩以后方向是国际航运服务业，但是为了聚集人气，尤其是外地人来北外滩参观旅游，可以规划一幢超高层摩天大楼，最好超过500米以上。为什么陆家嘴人气足，外地人来参观多，就是由于陆家嘴有四栋摩天大楼，要不然谁去那里参观。北外滩现在还没有彻底建设，希望书记能高标准，高起点规划建设，要有超前意识，彻底扭转虹口区北外滩的形象。,,,
四川北路复兴问题,待回复,城建 建言,匿***,2016-10-1309:30,尊敬的吴书记。虹口区这些年发展缓慢了，尤其是四川北路彻底衰落了，希望书记力挽狂澜，拯救虹口，拯救四川北路。我希望四川北路要彻底大改造，把附近棚户区改造完。把四川北路规划成CBD，相当于静安寺CBD，现在浦西没有超高层，希望四川北路规划一座500米以上摩天大楼，和多座200米以上摩天大楼，彻底扭转人们对虹口区偏见的看法。,,,
治理噪声是堵还是疏,待回复,文娱 建言,匿***,2016-09-1809:21,近曰鲁迅公园在进行噪声治理，通知中一律不许用扩音或音响设备。本人认为减少噪声对大众是有利的，但要知道鲁迅公园作为市里的一面旗帜大都是冲着星期曰娱乐来的，周末活动对上海人民和老年朋友都是有意义的，反之失之民心！管理者应有理有利有节！,,,
光明牌冷饮高分贝喇叭叫卖,待回复,环保 投诉,匿***,2016-09-0914:07,光明牌冷饮隔三差五车子开到上海市虹口区广中路广中三村小区里面 开启喇叭高分贝模式叫卖产品 着实影响居民正常休息 望政府严加打击力度 还居民一个良好的居住环境,,,
请吴书记发函给房管局，同意安置彩虹湾房给我家,待回复,城建 求助,l***,2016-09-0500:12,我昨天到区政府信访办，接待员龚宇对我说，他已经跟下面沟通过了，下面回复他，我们地块没有就近安置房源，如果要安置我家外环线彩虹湾的房子，不是他们的权力范围，必须要区政府领导的书面批准，他们不能随便作决定。所以，我恳请你老百姓的父母官发函给房管局，同意给我一家三口安置一套彩虹湾房子，我癌症患者，4级残疾人为了看病方便，只能磕头求你了，给我女儿安置一套外环线外的浦东曹路中虹家苑的房子。让你的部下执行你的指示，尽快解决我癌症患者无家可归的艰难困境。尽早结束我家悲惨落魄的流浪在外26个半月的艰辛生活。,,,
运光路98号，路边洗车问题。,待回复,城建 投诉,匿***,2016-08-2322:19,尊敬的吴书记，您好。我是住在运光新村附近的居民。我向您反映一个城市建设管理的问题。运光路98号，店铺名叫 汽车与轮胎 。每天都在路边进行洗车营业。水枪喷射出来的水，严重影响到过路的行人。而且，马路也是公共基础设施，怎么能够据为己有呢。虹口区作为上海的主城区，这种行为也有损市容。,,,
办理居住证难题,待回复,就业 建言,匿***,2016-08-0416:17,吴书记您好！作为一名毕业三年来沪就业的外地大学毕业生，我现在租住在虹口区所属欧阳路街道。考虑到日后就业问题，近日去所属街道办理长期上海居住证。我在网上查询到，办理居住证要先去虹口区房地产交易中心办理房屋租赁登记备案登记证明，结果到达后被告知要去街道社区服务中心办理，街道服务中心的工作人员告知办理房屋登记备案证明要先去街道核实是否真实居住和缴税。其中还需要社区民警盖章，好不容易拿到房屋登记备案证明后，又三次被街道办事处阿姨以材料不齐全所拒绝。前前后后跑了五六趟才把材料交齐全。真是劳心又劳力。我想请吴书记是否可以将办理居住证涉及的街道办事阿姨还有社区服务中心集中在一起办公，并将办理居住证的流程和注意点一并公示，方便我们办理。国家机构要求一步步简政放权，但是落实到办理居住证这一件小事上，我觉得流程非常繁琐，非常无奈。,,,
我恳请执法部门尽快处理此事，不要拖,待回复,城建 投诉,匿***,2016-05-1617:19,吴书记好，我家一楼违章搭建阳台院子，搭的是水泥平顶，在天井厨房间外扩，将厨房间擅自扩大，严重影响到我二楼的居住安全，给我的生活带来极大的安全隐患，我找过相关的部门，物业不管，居委不管，城管不管，12319投诉至今也未见回音。难道老百姓办事就这么难吗？这还是大上海吗？,,,
外地小孩上公办幼儿园怎么这么难?,待回复,教育 求助,匿***,2016-05-1514:46,书记您好!本人一家外安微户口‘在上海七浦路个体经营了服装店10岁了，2016年5月14.5日报名日，太难了，所有证件齐全大人居住证未满积分标准，就不让小孩报名了，上海的这政策太不人性化了.您知道吗有关系的全都走后门进去了:中国人为何为难中国人。,,,
公司拖欠工资一年至今不给,待回复,其他 求助,匿***,2016-02-0613:49,我是上海市虹口区逸仙路158号宝隆一方大厦上海嘉垣眼镜有限公司前员工，公司拖欠我和其他同事工资一万多元，说好尽快发放结果都快半年了，至今没给，多次到公司讨薪，公司老板凌灰，却一直推脱，我们都是外地人，连回家过年的钱都是找朋友借的，希望相关部门帮我解决，都过年了！,,,
还我房子,待回复,城建 投诉,匿***,2016-02-0610:50,已经要过年了，我癌症患者唯一的房子被强拆了，所有生活必需品被一扫而光的抢去了，我什么也没有，怎么过年，申请补助至今，街道不理不睬，还好居委会过年一次性大病补助了我三百元救急，我们老百姓的生存困境，街道不闻不问，望关注！,,,
北外滩舟山路390号危房,待回复,城建 咨询,匿***,2016-01-2615:29,吴区长 你好！我想问一下虹口区北外滩舟山路390号2016年是否在旧改范围内！2016年还拎着马桶生活  小康生活水平都没有。在一个上海市不是一个大笑话吗？希望2016年不想在拎着马桶生活啦。谢谢,,,
北外滩舟山路390号危房,待回复,城建 咨询,匿***,2015-12-2709:57,区长你好！我是住在北外滩舟山路390号  113街坊的居民  2016年了还拎马桶生活了36年。我们113街坊居民非常希望虹口区人民政府可以动迁我们113街坊的快百年的危房吧！2016年真的不想在拎着马桶生活,,,
多年来，楼上房客每天砸地板，怎么办。,待回复,其他 求助,匿***,2015-09-2316:36,我已步入老年，独居，多年来楼上房客砸地板，很瞎人，有时候象丢炸弹 一样，把我的人都震动，根本无法正常生活，活受罪，怎么办，谁来帮帮我。,,,
上海市虹口区网店老板拖欠工资,待回复,其他 投诉,匿***,2015-07-1315:54,您好 我是山东一名刚毕业的技校生，5，1的时候去上海打工 结果未成年许多地方都不要，通过一家中介到虹口区金宝大厦1号楼706一家淘宝店里做客服 ，当时老板说必须干到过年，但是我前段时间请家回家的时候腿摔骨折了，老板什么都没问，当时回家的时候只发了一个月的工资，欠了10天的工资说压着。结果就一直不给了。问她要她也不说工资的事，就这么拖着的，我该怎么办,,,
亲爱的领导  ,待回复,城建 咨询,匿***,2015-06-0514:52,  我夫人是明光市司巷乡汉塘村新农组87号的居民，这次是以灾区迁移的名义拆迁，每户人家只补贴3万多元。 我想确认下这件事是否属实，谢谢领导。,,,
广灵四路洗车摊点污染周边环境浪费水,待回复,城建 投诉,匿***,2015-05-2516:13,上海虹口区广灵四路826号至909号之间，大量路边洗车摊点存在，摊点使用各种劣质化学清洁精伴随污水随意乱排放污严重染环境，肆意浪费水资源致使上海一年耗费一个西湖水量来洗车，且被洗车辆占用大量人行道导致路面损坏严重，车辆随意停放在非机动路上严重影响和威胁周边居民出行安全，希望政府出手整治周边环境，还周边居民一个健康安全的出行环境。,,,
海伦路（海伦佳苑）门面房赌、黄严重问题！！！,待回复,政务 投诉,匿***,2015-04-2816:34,在虹口区海伦路（海伦佳苑门面）有几家专门经营赌博的场所，明天营业额几十万，打110电话举报，这边立马就关门，很明显的勾当，你懂得，110过来象征性的过来敲敲门，没有回应，立马走路，这个社会是怎么了，无语，希望政府有人管管了。,,,
