丽江旅游住宿投诉,待回复,旅游 投诉,执***,2019-10-2308:56,"1/ 原住宿丽江如家酒店，想体验民宿，选择了丽江四月花语客栈。2/四月花语客栈电话沟通不让美团下单，并说网上显示有的房间没有，让我们入住另外一个院子(檀悦居)！3/檀悦居客栈，院落小，房间结构差，安全隐患多。4/小孩在房间玩耍，磕碰床沿，下巴缝三针。简单说1/四月花语通过自身营销做口碑，吸引我们下单，并转接我们到别的客栈抽取提成。2/檀悦居品质差，安全隐患多。1/小孩下巴缝三针，在出事过程中，旅店老板毫无作为，居住的檀悦居没有问过任何情况
2/在到医院后，四月花语有礼节性的微信询问，也没有事情处理性建议

个人很气愤！
1/女孩脸上缝三针，是个多严重的事情！！！床垫和床不匹配，这么明显的安全隐患，客栈方没有一点自省？如果撞到眼睛，太阳穴等位置，你让家长怎么办？
2/在民宿出事当做不知道，这是个什么作为？不问问是怎么撞伤的？ 是什么原因撞伤的？这是小事？真要有生死才是大事？


",,,
垃圾乱放，环境污染问题,待回复,环保 投诉,藏***,2019-10-1517:28,古城区香格里苑小区内，经常被陶姓女子，占用公共场合堆满垃圾，严重影响了社区环境，造成周围异味严重，对本人及周边邻居造成极大困扰。适逢建国70周年、丽江创文活动，停车场垃圾已于十一期间被环卫局工作人员强制收走，现此人不再将垃圾堆放至停车场，却改放至我家窗户后！因本人母亲患有冠心病，此女子常在半夜收垃圾，严重影响我们休息，常常一夜难眠！希望领导能高度重视，处罚并杜绝此人污染环境的做法！10月13日警察前来协调此事，此人态度异常嚣张，周围邻居苦不堪言！绿水青山，雪山草地，原本是美好的生活，却因为一颗老鼠屎坏了一锅粥！已经忍受了垃圾堆满 异味满天的日子三年了！恳请相关部门能彻底解决，还我们美丽的生活环境，为丽江创文建设扫清障碍！,,,
关于之前友创商行退货事宜已解决,已办理,旅游 感谢,c***,2019-10-1419:56,经与店铺售后部门协商，事情已圆满解决，现在货品已退！感谢商行高效的售后，感谢政府监管给力。,古城区书记区长信箱,网民同志：您好！  感谢您对我们工作的信任理解与肯定。祝身体健康、生活愉快！,回复时间：2019-10-18 01:24
古城买玉退货事宜已经完美解决，特此感谢政府,待回复,旅游 感谢,雅***,2019-10-1318:22,尊敬的领导：您好！     在此对您表示忠心的感谢，我昨天发贴留言退玉问题得到了圆满的解决，效率非常好而且快。商家是承诺30天退货的，但是有朋友走过类似的经历，物品邮寄过去后最后都财物两空，所以都怕在旅游景点购物。找政府寻求帮助是最好的，在此给云南政府点赞，云南的旅游事业也会越来越好，彩云之南是个美不胜收的好地方。目前我已经收到全额退款到账了。当然我们的导游还是好导游，商家呢还是希望以后越做越好，玉不假，但是价格虚高了些。这样以后我们去云南的游客回来都是对云南赞不绝口。,,,
关于白华生态农贸市场公厕收费,已办理,企业 投诉,旺***,2019-10-1119:12,白华市场公厕收费标准是不是存在问题。人民币支付收费一元、微信支付收费两元。,古城区祥和街道办事处,网民同志：您好！您通过人民网地方领导留言板给古城区委书记的留言收悉，古城区委区政府高度重视，及时责成祥和街道办事处认真调查处理，现将有关情况回复如下：    您反映的问题，我街道工作人员到白华市场进行了解。之前，我街道对辖区公共厕收费情况进行了整治，根据创文办通知要求（取消公共厕所收费），我街道已责令白华市场停止公厕收费。感谢您对我区工作的支持与理解，祝您身体健康、生活愉快！,回复时间：2019-10-18 01:23
在丽江金茂凯悦酒店订了房间不让住也不能退款 ,已办理,旅游 咨询,游***,2019-10-1022:43,10月3日在丽江金茂凯悦臻选酒店订了房间，房费打进酒店支付宝，当晚酒店以查不到预订信息为由不能入住，次日酒店以客人名字在旅游平台有重复预订为由拒绝退款。订了房间不能住也不退款，至今钱还在酒店支付宝账户。真的很无助，我订的可是酒店最贵的门市价，到酒店不能入住了 还不能退款。,古城区市场监督管理局,潘先生/女士：您好！  您通过人民网《地方领导留言板》给古城区委书记的留言收悉，古城区委区政府高度重视，及时责成古城区市场监督管理局认真调查处理，现将有关情况回复如下：经协调，酒店方已妥善处理并退款。11月12日9:30分致电您未接听电话。感谢您对我们工作的支持与理解，祝您身体健康、生活愉快！,回复时间：2019-11-15 01:23
丽江古城区藏金阁珠宝店购买玉价格虚高，想退货,已办理,旅游 投诉,雅***,2019-10-1116:19,尊敬的市委书记：我于2019年10月8日在导游的推荐下，在丽江古城区藏金阁珠宝店买了一块编号为Lp112872价格4280元的黄龙玉佛吊坠，9号回家后懂行的朋友说远不值这个价格，瞬间感觉不好了，因为导游推荐的时候说这个政府扶持的店，就很信任。我现在想把它退了，目前联系了珠宝店的售后，但是又怕财物两空，烦请领导帮忙，谢谢。,古城区市场监督管理局,网民同志：您好！您通过人民网地方领导留言板给古城区委书记的留言收悉，古城区委区政府高度重视，及时责成古城区市场监督管理局认真调查处理，现将有关情况回复如下：    经查，商家已退款退货，10月15日17:09分致电投诉人核实，已收到退款。感谢您对我局工作的支持与理解，祝您身体健康、生活愉快！,回复时间：2019-10-18 01:23
问题已经协商解决,待回复,旅游 感谢,J***,2019-10-0716:42,丽江黄龙玉店家收到信息后立即联系帮我办理的退货处理，反应速度很快，感谢丽江古城区领导 ，在行程当中对导游是满意的，没有强制购物，也感谢导游在退货过程中提供的帮助,,,
问题已经解决,待回复,旅游 感谢,J***,2019-10-0708:28,丽江黄龙玉店家得到消息后立刻联系我帮我办理了退货退款，反应速度很快，感谢丽江古城区的领导，在行程中对丽江的导游是满意的，也没有强制购物，也感谢导游在退货过程中提供的帮助,,,
买黄龙玉受骗,已办理,旅游 投诉,J***,2019-10-0609:33,"书记同志，您好我于20190929在丽江旅行，被导游带到古城区聚德源珠宝店购买黄龙玉手镯一个，价钱是RMB8390,回到深圳水贝做玉多年的朋友看了最多3000元，一路上旅行能够感觉到云南省和丽江市对旅游发展的重视，这种以次充好，坑害游客的现象实在太让人失望，这样严重影响丽江旅游形象一定不是领导们愿意看到的吧，，请书记明察，治理害群之马，也希望我们消费者的权益能够得到正当的保护，谢谢",古城区市场监督管理局,网民同志：您好！您通过人民网地方领导留言板给古城区委书记的留言收悉，古城区委区政府高度重视，及时责成古城区市场监督管理局认真调查处理，现将有关情况回复如下：    经查，商家已退款，10月15日17:07分致电投诉人已收到退款。感谢您对我局工作的支持与理解，祝您身体健康、生活愉快！,回复时间：2019-10-18 01:23
旅游购物被骗，求退款解决,已办理,旅游 投诉,Z***,2019-10-0511:29,2016年8月13日于云南丽江古城区束河路银得天下商城购买S999大师弹跳保健杯1880元，货号501665，现发现保温杯内外无S999等字样，且杯口出现锈迹，对商品真实性存疑，望领导重视且支持商家退款解决！,古城区市场监督管理局,网民同志：您好！您通过人民网地方领导留言板给古城区委书记的留言收悉，古城区委区政府高度重视，及时责成古城区市场监督管理局认真调查处理，现将有关情况回复如下：    您于2016年8月13日购买银杯，由于超过90天无理由退货期及行政处罚追诉时效期，故商家不愿退货；鉴于此，10月15日经联系双方同意换货。    感谢您对我市工作的支持与理解，祝您身体健康、生活愉快！,回复时间：2019-10-18 01:23
丽江古城区所购黃龙玉手镯已退,已办理,旅游 感谢,飞***,2019-09-2715:45,尊敬的领导：您好！            我是哈尔滨游客，之前曾留言请您帮助退掉在丽江古城区藏金阁珠宝店购买的黄龙玉手镯（货号LS101527），没想到今天联系商家，很快就给退款了。我真的很意外，以为退款退货会很难呢，在此向商家表示感谢！向丽江市退换货监理中心表示感谢！以后会继续支持云南的旅游事业，并告知朋友们在云南旅游购物没有后顾之忧！,古城区书记区长信箱,网民同志：您好！  感谢您对我们工作的信任理解与肯定。祝身体健康、生活愉快！,回复时间：2019-09-30 01:23
在丽江古城区所购黄龙玉手镯请求退货,待回复,旅游 投诉,飞***,2019-09-2619:16,尊敬的丽江古城区委书记：您好！我是一名来自黒龙江哈尔滨的游客，2019年9月17日我在丽江古城区藏金阁珠宝店花5580元买了个黄龙玉手镯，货号是LS101527。回到哈尔滨后我上网查了黄龙玉的信息，发现很多去丽江旅游买黄龙玉的人都说价格虚高很多，我心里也不踏实了，就找懂玉石的朋友帮忙评估，结果价格真的虚高很多，我很生气上火，家里人也诸多埋怨，所以恳请领导帮助，让我能顺利退款、退货，万分感谢！,,,
古城区公租房瑞馨佳苑停车困难,待回复,城建 投诉,小***,2019-09-0509:32,1、清理整顿后目前小区停车费按照每晚只要过夜就收10元，但是保安仍然未尽职责、保障小区停车安全，只知道收费，车辆阻塞道路乱停乱放；而且所收费用比如是微信支付进入的是保安私人账户，仍然有看交情收费情况。2、小区门口道路两侧原来有排水沟，现在新建小区的围墙直接修建在路肩上将排水沟填平，雨水无法排除积在道路上严重的脏乱差（请雨天实地查看，惨不忍睹），能否协调新建小区修建排水沟以提高人居环境，谢谢,,,
关于丽江古城区汇鼎商行黄龙玉问题，已经解决,已办理,旅游 感谢,l***,2019-09-0217:16,1.商行客服有及时联系我，并解决退货事宜。澄清了关于汇鼎和江鼎两家商行同属于一家公司，因为听了别人的片面之词，感觉受骗，心急没有跟商家做很好的沟通，直接发帖留言了，寻求领导的帮助。商家目前已经及时处理了退款和退货问题，在此向商家表示歉意，造成了不必要的误会。对于云南的旅游，我后续也会继续支持，告知朋友可以放心自由行。,古城区市场监督管理局,网民同志：您好！  感谢您对我们工作的信任理解与肯定。祝身体健康、生活愉快！,回复时间：2019-09-05 01:23
丽江古城区汇鼎商行黄龙玉感觉被骗，求退货帮助,已办理,旅游 求助,l***,2019-09-0210:37,尊敬的领导您好！我是一名江苏省游客，在2019年8月24日参加的6日5晚云南游来到花城云南，一路感受到云南的文化历史之优美，风景如画，少数民族特色等，这是我在苏州未能感受到的。一路换了3个导游，但是导游也很热情。美中不足的是安排的三次购物行程，其中黄龙玉购物，导游说黄龙玉是云南特色、价格低于翡翠，被称为国玉。旅游购物也是为丽江人民贡献GDP。本人也响应政府拉动当地经济，就购买了一件黄龙玉吊坠貔貅，当时时间比仓促，买完就急匆匆的进入其他行程。隔了两天返回苏州后，有懂行的朋友看了，告知价格虚高很多，有被骗的嫌疑。单价9480的貔貅，成色一般，也就1000多元的价钱。 而且还有个问题，购物付款的POS签购单商户名称：古城区江鼎商行， 而质量保证单的收款单位是：古城区汇鼎商行。  也没有提供国家要求的正规的购物发票。  商家地址也都没有任何体现，我个人在国家企业信息网上按照购物单位名称，才查找到具体的地址，在束河古镇不远，束河街道茶马驿栈D3-5号。 种种迹象感觉购物被骗，让我对云南之行有些失望。 本想着后续有时间再去旅游继续体验云南的美景，现在想想还心有余悸。 这些景区的购物场所，手机信号都很差，当时无法上网查询相关信息。  还希望领导在百忙之中，能帮忙协商处理下退货。 多谢！,古城区市场监督管理局,网民同志：您好！您通过人民网地方领导留言板给古城区委书记的留言收悉，古城区委区政府高度重视，及时责成古城区市场监督管理局认真调查处理，现该问题已得到妥善解决。感谢您对我局工作的支持与理解，祝您身体健康、生活愉快！,回复时间：2019-09-05 01:23
退货反馈,待回复,旅游 感谢,W***,2019-08-2216:22,商家已经办理了退款退货，速度快，态度好，谢谢领导及商家，诚实守信。,,,
足银百福保健杯,待回复,旅游 求助,W***,2019-08-2209:14,我在云南之窗商贸城买会一个价值1980元的百福杯，拿回家后发现即没有含银量标识，也没有重量标识，足银是99.0，根本不能用来做水杯，易换重金属超标。所以我要求退货。,,,
在古城区瑞宝商号买的观音吊有质量问题要求退货,已办理,旅游 求助,孙***,2019-08-1614:43,尊敬的领导您好！我是一名湖北省游客，我与2019年8月6日报的6日游来到我魂牵梦绕的花城云南，一路过来让我感受到云南后文化历史之优美，人文文化之崇高。当地人很好客，风景如画人在画中游之感。导游也很热情。就是美中不足的是一次购物行程，导游说黄龙玉是云南特色、本人抱着游美景购特色，也响应政府拉动经济就买了一件黄龙玉吊坠，在我反程几天的佩戴中发现有诸多裂痕这让人很困惑，当时导游也说了如果任何问题30天包退，希望领导能帮助将此产品退货。,古城区书记区长信箱,网民同志：您好！  您通过人民网《地方领导留言板》给古城区委书记的留言收悉，古城区人民政府高度重视，及时责成相关部门认真调查处理，并进行退货退款。感谢您对我们工作的支持与理解，祝您身体健康、生活愉快！,回复时间：2019-09-03 01:22
泸沽湖官方微信号购票后不能使用且不能退款,已办理,旅游 投诉,m***,2019-08-0714:08,你好 我在泸沽湖官方微信号购买了泸沽湖的门票8张，到现场后被告知不能使用，所以现场购买门票后就在公众号上申请退款。已经两天了，还是没有进程和结果。也无法联系上客服。,古城区书记区长信箱,网民同志：您好！  您通过人民网《地方领导留言板》给古城区委书记的留言收悉，泸沽湖景区属于丽江市宁蒗县行政区划，根据属地管理原则，建议您向宁蒗县委书记留言反映。感谢您对我（省、州、市、县） 工作的支持与理解，祝您身体健康、生活愉快！,回复时间：2019-08-13 01:22
手机号被无故封停,已办理,交通 求助,教***,2019-08-0619:56,您好，本人及家人今年7月29日至8月4日在云南旅游，在去丽江的火车上，手机被封停，山东电信部门让我联系云南反诈骗部门087196110，得知此部门为昆明反诈骗部门，其要求我联系丽江反诈骗088896110，但一直无法接通，由于手机号码无法使用，严重影响到我的工作和生活，再次向书记反应此情况，希望的到回复。谢谢！,丽江市公安局古城分局,网民同志：您好！您通过人民网地方领导留言板给古城区委书记的留言收悉，古城区委区政府高度重视，及时责成丽江市公安局古城分局认真调查处理，现将有关情况回复如下：    经我局对您反映的问题进行核实，您在信访件中提到的“丽江反诈骗088896110”号码不是本单位的联系电话，丽江市公安局古城分局未设置反诈骗专号，我局未接到相关的情况反映。    感谢您对我们工作的支持与理解，祝您身体健康、生活愉快！,回复时间：2019-09-04 01:22
买玉被骗，需要退货,已办理,旅游 投诉,陈***,2019-08-0608:47,我们是朋友推荐去的一家店，是丽江古城里面的，店铺名字叫红翡绿翠，老板名字叫张海鹏，我们在他的介绍下，看上了一对龙凤对牌，一个人手镯还有一个平安扣，一共是48000元，因为有朋友在，没有要发票，但是有支付宝转账记录，老板说龙凤对牌，是店铺十年的宝贝，可是买回来以后我找了好多装门做雕玉的师傅只有一千块左右的东西，根本就值得这个价格，手镯有很多瑕疵，现在老板不同意退货，说不积极，我现在希望尽量退货挽回我的损失,古城区市场监督管理局,网民同志：您好！您通过人民网地方领导留言板给古城区委书记的留言收悉，古城区委区政府高度重视，及时责成古城区市场监督管理局认真调查处理，现将有关情况回复如下：    经核实，本投诉件已由丽江市古城管理局妥善处理。感谢您对我们工作的支持与理解，祝您身体健康、生活愉快！,回复时间：2019-09-04 01:24
之前发帖的晨轩商行黄龙玉退款及时回复解决了,已办理,旅游 感谢,w***,2019-08-0317:25,之前发帖的8月2号晨轩商行购买黄龙玉的事件，商行及时电话回复并解决了，很感谢，本来以为云南这种事情会很难退款，重新刷新了我的认知。,古城区书记区长信箱,网民同志：您好！  感谢您对我们工作的信任理解与肯定。祝身体健康、生活愉快！,回复时间：2019-08-13 01:22
8月2日在束河古镇晨轩商行购买的黄龙玉价格虚,已办理,旅游 投诉,w***,2019-08-0312:26,8月2日，导游将我们带到束河古镇的珠宝店购买黄龙玉，到珠宝店后，每个家庭单独安排了一个导购，在他们的忽悠下，我购买了一块玉佛，一块水草花石料（切割成两块）共花费6000元，给学珠宝的朋友看，发现只值几百元。要求退货。,古城区市场监督管理局,网民同志：您好！您通过人民网地方领导留言板给古城区委书记的留言收悉，古城区委区政府高度重视，及时责成古城区市场监督管理局认真调查处理。经查，商家已退款退货；8月14日16:00分致电您本人，表示已收到退款。感谢您对我局工作的支持与理解，祝您身体健康、生活愉快！,回复时间：2019-09-05 01:23
商家已主动联系退款,已办理,旅游 感谢,江***,2019-08-0312:01,本人7月30日留言的关于7月28日在玉知缘珠宝店购买玉石一事，留言发出的第二天丽江市监督局和旅游退货中心工作人员主动和我联系，关注此事，非常感谢！同时珠宝店工作人员就此事也主动与我联系，加了微信并立即退款给我，我于当天将货品通过顺丰快递邮寄于玉知缘珠宝店；与此同时玉知缘珠宝店还向本人承诺自货品寄出后，后续如有问题等责任全由他们承担。本人没想到古城区政府的依法行政力如此高效，帮助我在第一时间解决退款退货问题，在此真心感谢！！！,古城区市场监督管理局,网民同志：您好！  感谢您对丽江行政执法部门的赞誉，为来丽游客及广大消费者服务，维护丽江良好的旅游形象是我们应做的本职工作。  祝您身体健康、生活愉快！,回复时间：2019-09-04 01:23
要求退款！！！,已办理,旅游 投诉,江***,2019-07-3113:54,云南省 古城区委书记您好！本人7月23日到昆明参加培训，后在携程报了两日游（7月27日-7月28日），一路上导游服务态度特好，基于对导游的信任，我们在7月28日去了导游推荐的丽江束和古城所谓的百年老店玉知缘珠宝店和木氏银坊两个店，她当时很坚定的说这两家店是他们当地人嫁女儿陪嫁妆的必选百年老店，里面的货品是当地价格和品质绝对货真价实的。作为一个珠宝外行正是基于对她的服务热情和信任，冲着百年老店的字号我在玉知缘珠宝店消费了10420元。回昆明乘机的路上才听说玉知缘珠宝店根本不是什么百年老店，发现购买的货品与价值完全不对等。毕竟是辛辛苦苦赚来的钱，肯请云南省政府部门能杜绝这种导游与商店串通欺诈游客的情形再次次出现并不再曝光于新闻媒体，坚决扫除这些乱象！！！帮助解决我们退款退货！相信政府部门的执行力,古城区文化和旅游局,网民同志：您好！您通过人民网地方领导留言板给古城区委书记的留言收悉，古城区委区政府高度重视，及时责成古城区文化和旅游局认真调查处理，目前本投诉已得到妥善解决，感谢您对我们 工作的支持与理解，祝您身体健康、生活愉快！,回复时间：2019-09-04 01:22
黄龙玉问题已经妥善解决，非常感谢,已办理,旅游 投诉,紫***,2019-07-2611:14,本人7月16日留言的关于7月14日购买黄龙玉一事，留言发出几分钟后商行工作人员就主动和我联系，加了微信并立即退款给我，当晚丽江市场监督局工作人员也主动和我联系，关注此事，非常感谢！款已于当晚收到，货品于次日发回，现此事已完美解决，多谢商行工作人员和市场监督局工作人员和关注并帮忙的各位朋友，多谢！,古城区书记区长信箱,网民同志：您好！  感谢您对我们工作的信任理解与肯定。祝身体健康、生活愉快！,回复时间：2019-08-03 01:23
关于古城区黄龙玉退货问题,已办理,旅游 感谢,紫***,2019-07-2410:57,目前已经正在办理退货，待退款，给书记和商家带来不便，表示感谢及歉意。,古城区市场监督管理局,网民同志：您好！感谢您对我们工作的信任理解与肯定。祝身体健康、生活愉快！,回复时间：2019-09-04 01:22
古城区晨轩商行购买黄龙玉已经退款退货了,已办理,旅游 感谢,紫***,2019-07-2408:17,领导您好，由于在云南丽江旅游购买了7980的黄龙玉，回来打车时司机师傅说旅游景点的黄龙玉都价格高，加上朋友说不值这个价，当时心里特别着急，一时没有想起店家给的售后服务卡，就直接在人民网上发表了投诉，店家第一时间联系我给我办理了退款，现在退款已经收到，对领导和店家带来了麻烦表示歉意。,古城区书记区长信箱,网民同志：您好！  感谢您对我们工作的信任理解与肯定。祝身体健康、生活愉快！,回复时间：2019-08-03 01:22
古城区黄龙玉价格和实物不符,已办理,旅游 投诉,紫***,2019-07-2311:02,书记您好，本人于7月12日带着一家人去云南旅游，本来在昆明和大理玩得都比较开心，也感受到了云南的热情，但是到了丽江换了一位丽江导游燕子，她7月16日把我们带到一家古城区晨轩商行去购买黄龙玉，当时她和销售员一起对我们进行了歪曲事实的讲解，我们买了一个7980元的挂件，回到当地和商场对比相差甚远，就值几百元，希望书记能协助我退货，谢谢。,古城区市场监督管理局,网民同志：您好！您通过人民网地方领导留言板给古城区委书记的留言收悉，古城区委区政府高度重视，及时责成古城区市场监督管理局认真调查处理，目前本投诉已得到妥善解决，感谢您对我们工作的支持与理解，祝您身体健康、生活愉快！,回复时间：2019-09-04 01:22
黄龙玉给丽江旅游抹黑,已办理,旅游 投诉,紫***,2019-07-1710:37,尊敬的肖书记：您好，2019年7月我们全家6人（包含3名70岁以上老人）来到云南旅游，于2019年7月14日被导游带去丽江市古城区束河街道的云南汇鼎商行珠宝公司购买黄龙玉，当时老人花费9880元人民币给孙女买了一个黄龙玉手镯。我们回到工作地点陕西省安康市后，经当地懂行的人看了根本不值9880元，最多价值几百元钱，老人在场听到这个消息，如五雷轰顶，气的浑身发抖，几欲晕倒，我们都是普通工薪阶层，老人舍不得吃穿辛苦攒下的钱，一下被骗去这么多，实在让人接受不了，我们最担心的还是老人都70多岁了，可不能因为这件事气病了。尊敬的肖书记，我们老百姓知道您很忙，可这件事我们觉得给丽江旅游抹了黑，把低价商品充高价卖给我们，欺骗游客，还请您百忙之中抽出一点时间为我们主持公道，不胜感激。,古城区文化和旅游局,"网民同志：您好！您通过人民网地方领导留言板给古城区委书记的留言收悉,古城区委区政府高度重视，及时责成古城区文化和旅游局认真调查处理，现将有关情况回复如下：    收到此信访件后，由古城区旅游市场监管综合调度指挥中心工作人员第一时间通过电话13992588796与张宝珠女士联系了解相关情况，得知张女士反映的问题已在在相关部门协调下，商家已经退货退款，此问题已得到妥善解决。    感谢您对我区工作的支持与理解，祝您身体健康、生活愉快！",回复时间：2019-09-11 01:24
投诉已处理,已办理,旅游 感谢,W***,2019-07-1611:16,感谢领导以及澜舍设计师公馆客栈，投诉已经处理，我对这次处理非常满意，商家已退款，麻烦大家了,古城区书记区长信箱,网民同志：您好！  感谢您对我们工作的信任理解与肯定。祝身体健康、生活愉快！,回复时间：2019-08-01 01:23
