买狗受骗，发的残次假狗，退货退款被阻碍！,待回复,文娱 投诉,W***,2019-02-2319:22,亲爱的领导您好！我于2019年2月19号，通过淘宝，对方要求加微信，讲述了狗的品质 保质，并发视频过来让我挑选了中意的狗，并且对方要求全款支付！处于社会的进步，没有防备骗子的猖狂，收到的狗不是我挑选的那只，私自发了另一只，而且狗不是对方声明的纯种，而且有问题 残次的，耳朵骨头是残疾的，骨膜畸形！对方推卸责任，说狗就是这样的！我再次问店家，说发货人看错了，发错货了！不给予正当的退换货，此次一共花费了2250买了柯基幼犬！没想到骗人的手段是用真的视频，发假的狗！无良的商家，欺骗消费者！望领导给予我蒙冤受骗一个公道！辛苦领导了！,,,
关于大华凤凰佳苑居民小区养狗的投诉,待回复,环保 投诉,c***,2018-11-0617:01,尊敬的唐书记：你好。现向你反映长兴乡丰康路51弄大华凤凰佳苑31号401室养狗扰民的事情，狗叫狗跳狗闹严重影响我们小区居民正常的生活和工作休息。小区内老人和儿童众多，多在小区内休闲和锻炼，对小区居民的人身安全带来隐患。请有关部门及时处理！,,,
拖欠农民工工资,待回复,企业 求助,W***,2018-10-0413:44,书记您好，我们是大东船厂分包商(天奕公司)于2018年4月份到六月份的工资迟迟不发。已经劳动监察大队协商，老板不落实我们农民工的工资发放，恳求政府部门的帮助。,,,
加强长三角区域合作的建议,已办理,环保 建言,无***,2018-07-1907:47,长江流域环保整治、长三角、国际生态岛是热点，很希望能达到理想的效果造福于民。因此，就看到的具体新闻并感觉到可能产生的问题提些建议(如有偏颇，请忽略)：近期，南通市公布了通政复〔2018〕63号，对长江边上同时也紧邻崇明岛的化工园范围及产业定位调整，个人认为，虽做调整，但似乎对长江环境保护和国际生态岛的建设仍可能有不利影响。同时，文件最后说明‘规划调整后，应在重新编制开发建设规划的同时，委托有资质单位编制规划调整环境影响报告书并报请省环保厅组织审查批准。’就审批问题，个人建议:涉及长三角各城市边界以及涉及共同自然环境资源的敏感区域、敏感领域的规划和环保评价，应在区域合作的基础上，统筹安排，联合审批，真正实现一体化。,崇明区新闻办,长江流域环保整治、长三角、国际生态岛是热点，很希望能达到理想的效果造福于民。因此，就看到的具体新闻并感觉到可能产生的问题提些建议(如有偏颇，请忽略)：近期，南通市公布了通政复〔2018〕63号，对长江边上同时也紧邻崇明岛的化工园范围及产业定位调整，个人认为，虽做调整，但似乎对长江环境保护和国际生态岛的建设仍可能有不利影响。同时，文件最后说明‘规划调整后，应在重新编制开发建设规划的同时，委托有资质单位编制规划调整环境影响报告书并报请省环保厅组织审查批准。’就审批问题，个人建议:涉及长三角各城市边界以及涉及共同自然环境资源的敏感区域、敏感领域的规划和环保评价，应在区域合作的基础上，统筹安排，联合审批，真正实现一体化。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		上海市 >
    
		崇明区 >
    
	崇明区委书记唐海龙
"
申请函,已办理,其他 求助,大***,2018-05-1007:16,"尊敬的唐海龙书记: 您好!  我叫沈勇,现就职于新疆和田医专组织人事部。父母都是地地道道的崇明人,五六十年代积极响应党和国家的号召,到祖国最需要的地方支援边疆建设。1957年,父亲沈崇阶作为华东水利学院(现河海大学)应届毕业生放弃留在内地大城市工作的机会,毅然选择到大漠边缘和田工作,母亲茅中英从海门师范毕业后也随父亲来到了新疆和田策勒县从事教学工作。这一呆就是半个世纪,不知吃了多了多少苦,付出了多少艰辛,真正是献了青春献终身,献了终身献子孙。作为崇明人,叶落归根,始终是两位老人的宿愿。1994年,父亲在和田工作了近40年光荣退休,为和田的水利事业奉献了一生；母亲于1998年在教学岗位光荣退休,为和田的教育事业为之奋斗了一生,呕心沥血，桃李满天下。父母这一辈子,是辛苦奋斗的一生，一生为之骄傲的是用他们的青春和汗水,用他们在内地学校所学的知识毫无保留的投身于大西北的建设。退休后能回到老家崇明安度晚年始终是老人的宿愿,2015年父亲在新疆去世都是带着无尽的遗憾而离开人世的。由于政策的因素,90年代身边的知青子女都享受一个子女可以回沪的政策回到了上海,而父母属于大学毕业后去边疆工作,当时有关部门答复不符合回沪政策,四个子女中没有一个能享受回沪政策。老实巴交的父母也不知道去找有关部门去争取一下 ,唯一一次我们回沪的机会就被无情的挡在了政策大门之外。父母退休后随着年龄一天天增大,因身边没有子女照顾,只好从崇明回到新疆。父亲去世后,母亲的身体一直不是很好,嘴里一直念叨着何时能回到崇明,看着母亲日渐憔悴孤单的身影。作为儿女，看在眼里，痛在心里。冒昧给您写信,以表达一个崇明人后代的迫切诉求。崇明区委能否考虑将我和妻子（均为国家公职人员）正常调动回到崇明工作,以完成一个世纪老人叶落归根的最后的宿愿,让我们做子女的尽一份孝心,我们愿积极投身到新时代崇明的改革、发展、稳定的大潮中去(特别是内地新疆籍人员管理)。此外,我的外公茅志骧是一位抗日志士，在抗战时期英勇打击日本鬼子,我们小时候常听母亲讲他过去的英雄事迹。目前,崇明区有关部门已将其列为抗日英雄。冒昧去函,希望没有打扰到唐书记的正常工作,殷切期盼早日能够得到答复!     此致                敬礼                  崇明儿女:沈勇                 2018年5月8日联系电话:13999058560邮箱:1539680900@qq.com微信:13999058560",崇明区新闻办,"尊敬的唐海龙书记: 您好!  我叫沈勇,现就职于新疆和田医专组织人事部。父母都是地地道道的崇明人,五六十年代积极响应党和国家的号召,到祖国最需要的地方支援边疆建设。1957年,父亲沈崇阶作为华东水利学院(现河海大学)应届毕业生放弃留在内地大城市工作的机会,毅然选择到大漠边缘和田工作,母亲茅中英从海门师范毕业后也随父亲来到了新疆和田策勒县从事教学工作。这一呆就是半个世纪,不知吃了多了多少苦,付出了多少艰辛,真正是献了青春献终身,献了终身献子孙。作为崇明人,叶落归根,始终是两位老人的宿愿。1994年,父亲在和田工作了近40年光荣退休,为和田的水利事业奉献了一生；母亲于1998年在教学岗位光荣退休,为和田的教育事业为之奋斗了一生,呕心沥血，桃李满天下。父母这一辈子,是辛苦奋斗的一生，一生为之骄傲的是用他们的青春和汗水,用他们在内地学校所学的知识毫无保留的投身于大西北的建设。退休后能回到老家崇明安度晚年始终是老人的宿愿,2015年父亲在新疆去世都是带着无尽的遗憾而离开人世的。由于政策的因素,90年代身边的知青子女都享受一个子女可以回沪的政策回到了上海,而父母属于大学毕业后去边疆工作,当时有关部门答复不符合回沪政策,四个子女中没有一个能享受回沪政策。老实巴交的父母也不知道去找有关部门去争取一下 ,唯一一次我们回沪的机会就被无情的挡在了政策大门之外。父母退休后随着年龄一天天增大,因身边没有子女照顾,只好从崇明回到新疆。父亲去世后,母亲的身体一直不是很好,嘴里一直念叨着何时能回到崇明,看着母亲日渐憔悴孤单的身影。作为儿女，看在眼里，痛在心里。冒昧给您写信,以表达一个崇明人后代的迫切诉求。崇明区委能否考虑将我和妻子（均为国家公职人员）正常调动回到崇明工作,以完成一个世纪老人叶落归根的最后的宿愿,让我们做子女的尽一份孝心,我们愿积极投身到新时代崇明的改革、发展、稳定的大潮中去(特别是内地新疆籍人员管理)。此外,我的外公茅志骧是一位抗日志士，在抗战时期英勇打击日本鬼子,我们小时候常听母亲讲他过去的英雄事迹。目前,崇明区有关部门已将其列为抗日英雄。冒昧去函,希望没有打扰到唐书记的正常工作,殷切期盼早日能够得到答复!     此致                敬礼                  崇明儿女:沈勇                 2018年5月8日联系电话:13999058560邮箱:1539680900@qq.com微信:13999058560","
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		上海市 >
    
		崇明区 >
    
	崇明区委书记唐海龙
"
外地人在沪生存困难，权益由谁保障？,已办理,三农 求助,d***,2018-03-3008:28,尊敬的唐书记您好：    我们是竖新镇东新村村委后面的三位养鸽场场主。前段时间，区环保局上门督查，说有村民举报我们鸽场扰民，就此事件我们在此作以澄清。    2012年6月份通过土地流转，经东新村村委会同意，我们在村委西边投资养鸽子。鸽场建设、污水处理、鸽粪处理等都是参照崇明其他养鸽场的，与崇明所有养鸽场并无不同。前段时间区环保局也到我们鸽场实地检查过，并无举报信中所说的“鸽粪流入河道、河水变污、鸽毛满天飞”等情况，事实证明，举报人所说都是夸大其词。当然我们也有不足之处，不过在环保局的要求下，我们已经积极整改过了。    我们外地人到上海来谋生实属不易，建此鸽场已经倾尽我们所有积蓄，上海人是老百姓，我们外地人也是老百姓，我们在上海生活了十几年，上海在我们心中是一个海纳百川的城市，政策也是非常透明的，相信领导一定能根据事实，客观公正的对待我们！万分感谢！,崇明区新闻办,尊敬的唐书记您好：    我们是竖新镇东新村村委后面的三位养鸽场场主。前段时间，区环保局上门督查，说有村民举报我们鸽场扰民，就此事件我们在此作以澄清。    2012年6月份通过土地流转，经东新村村委会同意，我们在村委西边投资养鸽子。鸽场建设、污水处理、鸽粪处理等都是参照崇明其他养鸽场的，与崇明所有养鸽场并无不同。前段时间区环保局也到我们鸽场实地检查过，并无举报信中所说的“鸽粪流入河道、河水变污、鸽毛满天飞”等情况，事实证明，举报人所说都是夸大其词。当然我们也有不足之处，不过在环保局的要求下，我们已经积极整改过了。    我们外地人到上海来谋生实属不易，建此鸽场已经倾尽我们所有积蓄，上海人是老百姓，我们外地人也是老百姓，我们在上海生活了十几年，上海在我们心中是一个海纳百川的城市，政策也是非常透明的，相信领导一定能根据事实，客观公正的对待我们！万分感谢！,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		上海市 >
    
		崇明区 >
    
	崇明区委书记唐海龙
"
工钱,已办理,城建 求助,李***,2018-03-1620:07,唐书记您好！年前在永利公司新建厂房，刷钢构防火涂料至今未结，请书记帮帮我们底层工人吧！,崇明区新闻办,唐书记您好！年前在永利公司新建厂房，刷钢构防火涂料至今未结，请书记帮帮我们底层工人吧！,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		上海市 >
    
		崇明区 >
    
	崇明区委书记唐海龙
"
扰民鸽场何时休,已办理,环保 投诉,匿***,2018-02-2110:47,尊敬的唐书记您好！        我是新河镇东新村村民代表，几个外来人员三年前在我村村委西边租的几亩地上搭建无证无序、不规范的多条养鸽子棚在此养鸽子，自此以后周围百姓人家被困扰的苦不堪言，一到下雨天鸽粪随雨水直接流入旁边河道，之前清澈的河流已成往昔，如今已变成肮脏不堪小鱼小虾早已不见踪影，更不要说在此河道里洗衣洗菜，特别是一到夏天那股味道不是周围的居民根本难以感受。平日里鸽毛满天飞，简直无孔不入，附近的居民根本不能开窗，晾晒衣服，三年多来每天清晨大批量鸽子集中鸣叫令附近居民没有一天睡过安稳的晨觉，那种周围空气中弥漫着鸽场的粪臭味，鸽毛满天飞的景象，大批量鸽子咕咕的噪音叫声，令春节期间附近居民家中有上海和远方来的亲戚朋友困苦不堪，当前世界级生态崇明和创建全国先进文明城区的建设正在如火如萘进行中，真心不希望那种不和谐的境况拖整个和谐、绿色、文明的大家庭后腿、恳请唐书记您在百忙之中安排有关部门下去到实地查看一下，早日还我们一个真正和谐、绿色、清新的生态文明环境。谢谢！,崇明区新闻办,尊敬的唐书记您好！        我是新河镇东新村村民代表，几个外来人员三年前在我村村委西边租的几亩地上搭建无证无序、不规范的多条养鸽子棚在此养鸽子，自此以后周围百姓人家被困扰的苦不堪言，一到下雨天鸽粪随雨水直接流入旁边河道，之前清澈的河流已成往昔，如今已变成肮脏不堪小鱼小虾早已不见踪影，更不要说在此河道里洗衣洗菜，特别是一到夏天那股味道不是周围的居民根本难以感受。平日里鸽毛满天飞，简直无孔不入，附近的居民根本不能开窗，晾晒衣服，三年多来每天清晨大批量鸽子集中鸣叫令附近居民没有一天睡过安稳的晨觉，那种周围空气中弥漫着鸽场的粪臭味，鸽毛满天飞的景象，大批量鸽子咕咕的噪音叫声，令春节期间附近居民家中有上海和远方来的亲戚朋友困苦不堪，当前世界级生态崇明和创建全国先进文明城区的建设正在如火如萘进行中，真心不希望那种不和谐的境况拖整个和谐、绿色、文明的大家庭后腿、恳请唐书记您在百忙之中安排有关部门下去到实地查看一下，早日还我们一个真正和谐、绿色、清新的生态文明环境。谢谢！,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		上海市 >
    
		崇明区 >
    
	崇明区委书记唐海龙
"
我们的苦工钱,已办理,城建 建言,李***,2018-02-1423:14,尊敬的书记！我们今年在崇明区崇明秀山路滨洪路，永利公司新建厂房刷钢构防火涂料，我们的工钱，还没有给！我相信，在当今繁荣的社会出了力，干了活是能拿到报酬的，也相信正义是存在的！我们有个要求，拿到工钱，回家过年！,崇明区新闻办,尊敬的书记！我们今年在崇明区崇明秀山路滨洪路，永利公司新建厂房刷钢构防火涂料，我们的工钱，还没有给！我相信，在当今繁荣的社会出了力，干了活是能拿到报酬的，也相信正义是存在的！我们有个要求，拿到工钱，回家过年！,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		上海市 >
    
		崇明区 >
    
	崇明区委书记唐海龙
"
西门南村3号楼车位长期被外来车辆占用,待回复,交通 投诉,r***,2018-02-1019:53,问题：西门南村车位本来就很少，西门南村3号楼车位特别少，但是3号楼靠近路口，车位长期被社会车辆占用（还被电力公司的工程车霸占车位）3号楼业主无法停车。诉求：1要求电力公司的工程车不要霸占3号楼的车位。2要求社会车辆不要霸占3号楼的车位。3要求规范小区车位管理，3号楼附近增加车位，让3号楼业主能停到3号楼（业主愿意花钱买车位）,,,
东门新村小区26号楼前面车位被外来车辆占用,待回复,交通 求助,r***,2018-02-1019:53,问题：玉环路禁止免费停车后，外来车辆都停在东门新村26号楼前面，26号楼业主的车辆只能停在别的地方。（有时小区被停满，只能停的很远）诉求：希望东门新村的车位对应东门新村的业主。26号楼的车位对应26号楼的业主。,,,
违章建房,已办理,城建 投诉,n***,2017-11-0719:07,尊敬的唐书记，您好！今天借这个留言板平台向您反应一个农村违规违章建造房屋的事---崇明区竖新镇明强新生村126号原拆原建房屋（2017年10月6-10日拆老房子，10月13-14日挖墙沟浇注水泥） 严重 违反了按原平方、原地基、原高度的原则，前后墙脚超出老的墙脚，严重超平方，也违反了2017年10月1日之后不能原地翻建房屋的有关文件要求，向村和乡一级反映到现在也没有效果，还在继续违章施工，吊车、装材料的卡车把居民点上水泥压坏导致邻居行走路困难，把邻居的大门撞坏也不修复，尘土飞扬，邻居不能正常晒被、通风采光，究竟是什么原因造成政府管理不到位等乱象，直至现在的11月6日还在继续。我在平台所言以人格保证事情的真实性，盼在唐书记治理过问下给百姓一个真实的结果，也是给出一个真实的世界级生态岛的环境！体现出一个有真正管理能力的政府！真正真实的造福大众百姓！盼！盼！！盼！！！,崇明区新闻办,尊敬的唐书记，您好！今天借这个留言板平台向您反应一个农村违规违章建造房屋的事---崇明区竖新镇明强新生村126号原拆原建房屋（2017年10月6-10日拆老房子，10月13-14日挖墙沟浇注水泥） 严重 违反了按原平方、原地基、原高度的原则，前后墙脚超出老的墙脚，严重超平方，也违反了2017年10月1日之后不能原地翻建房屋的有关文件要求，向村和乡一级反映到现在也没有效果，还在继续违章施工，吊车、装材料的卡车把居民点上水泥压坏导致邻居行走路困难，把邻居的大门撞坏也不修复，尘土飞扬，邻居不能正常晒被、通风采光，究竟是什么原因造成政府管理不到位等乱象，直至现在的11月6日还在继续。我在平台所言以人格保证事情的真实性，盼在唐书记治理过问下给百姓一个真实的结果，也是给出一个真实的世界级生态岛的环境！体现出一个有真正管理能力的政府！真正真实的造福大众百姓！盼！盼！！盼！！！,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		上海市 >
    
		崇明区 >
    
	崇明区委书记唐海龙
"
村委力挺违章怎么办,待回复,城建 咨询,匿***,2017-09-3020:22,崇明庙镇乡村委力挺违章建筑怎么办，国家有什么办法治理吗，你做为区长治理吗,,,
红色本宅基地审查,待回复,城建 咨询,匿***,2017-09-2913:23,经过有关部门检查这户人家真实存在超面积和超高问题存在，政府部门怎么处理违法面积，多久处理完。这户人家是1978年10月份左右建造三间平房，现在翻建二次后超面积超高，请审查原先红色本子上的宅基地面积，如果没有红色宅基地证的话就是违法建筑了，,,,
旧房翻建,已办理,城建 咨询,匿***,2017-09-2606:34,书记您好，我想询问一下农村旧房改造超面积超高，是否拆除，还有村里有允许超面积40%的政策吗,崇明区新闻办,书记您好，我想询问一下农村旧房改造超面积超高，是否拆除，还有村里有允许超面积40%的政策吗,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		上海市 >
    
		崇明区 >
    
	崇明区委书记唐海龙
"
违法投诉,已办理,城建 投诉,弘***,2017-06-1810:47,唐书记你好！在网上看到崇明庙镇违建信息群众曝光不断。最新出来的在于窑桥村社南410号也存在违法建筑。出于好奇实地去看过，确实那里正在新建房子，是不是合法暂且不知。经询问周边邻里建房存在的问题，也跟网上曝光的信息吻合。确实建房的姓周没有崇明这边的农村户籍也没有宅基地，还有崇明区2015年开始冻结了建房手续审批，他们好像也没有建房手续的，而且据了解态度极差，言语极不文明，周边反响很大。请唐书记关注一下这件事情。,崇明区新闻办,唐书记你好！在网上看到崇明庙镇违建信息群众曝光不断。最新出来的在于窑桥村社南410号也存在违法建筑。出于好奇实地去看过，确实那里正在新建房子，是不是合法暂且不知。经询问周边邻里建房存在的问题，也跟网上曝光的信息吻合。确实建房的姓周没有崇明这边的农村户籍也没有宅基地，还有崇明区2015年开始冻结了建房手续审批，他们好像也没有建房手续的，而且据了解态度极差，言语极不文明，周边反响很大。请唐书记关注一下这件事情。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		上海市 >
    
		崇明区 >
    
	崇明区委书记唐海龙
"
崇明区中兴镇胜利村支部书记,待回复,城建 投诉,陈***,2017-06-0615:12,        尊敬的区长你好，我是一名来自崇明中兴镇胜利村的普通百姓，我要向你反映的是我们村的村支部书记。我的隔壁邻居旧房改造两层楼变三城楼100个平方改成200多平方，还在进宅路上私设障碍物严重影响我的出行权，我在2年多的时间里面几十次去到村里乡里反应情况但是书记一直以调解协商为由不予处理刻意包庇我家邻居，使他大肆建设违章建筑，让我这种小老百姓申诉无门。我希望尊敬的唐书记能为我这种小老百姓主持公道谢谢。,,,
关于小区停车费,已办理,其他 投诉,匿***,2017-05-2917:16,书记你好，我是永凤花园的一名业主，本小区原本没有停车位，可时代发展私家车越来越多，原本物业（瀛通）把每幢楼房前的绿化带缩减一半改成了停车位（没通知所以业主在业主不知情的情况下改的），小区主干道也私自划了停车位，以每年1200元的价格收取停车费，收取的费用没公布去向，这费用应该属于小区业主所有，而业主们都不知道这些钱去哪了，收取停车费后车辆停在停车位上如有损坏（比如被刮划或其它损伤物业都句不负责）。在今年2017年在业主没有同意的前提下私自换了物业。小区绿化改停车位和主干道上划的停车位本应该就是业主所有物业无权收取停车费，请书记调查。, 崇明区新闻办,书记你好，我是永凤花园的一名业主，本小区原本没有停车位，可时代发展私家车越来越多，原本物业（瀛通）把每幢楼房前的绿化带缩减一半改成了停车位（没通知所以业主在业主不知情的情况下改的），小区主干道也私自划了停车位，以每年1200元的价格收取停车费，收取的费用没公布去向，这费用应该属于小区业主所有，而业主们都不知道这些钱去哪了，收取停车费后车辆停在停车位上如有损坏（比如被刮划或其它损伤物业都句不负责）。在今年2017年在业主没有同意的前提下私自换了物业。小区绿化改停车位和主干道上划的停车位本应该就是业主所有物业无权收取停车费，请书记调查。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		上海市 >
    
		崇明区 >
    
	崇明区委书记唐海龙
"
村民何时用上合格化粪池？,待回复,环保 咨询,匿***,2017-05-1410:50,书纪好！   去年庙镇镇改建的化粪池存在质量问题，上过媒体请过专家，至今合格率为百分之一，不知何时能整改完成？望领导顾问一下！谢谢！,,,
私人敬老院,已办理,医疗 投诉,匿***,2017-05-1115:22,崇明区向化镇花苍村丕林三队有家私人敬老院。环境脏乱差，不给老人吃饱饭。家中养有山羊。鸡鸭都有。夏天来临了。气味大。让人受不了。请有关部门予以解决！！！,崇明区新闻办,崇明区向化镇花苍村丕林三队有家私人敬老院。环境脏乱差，不给老人吃饱饭。家中养有山羊。鸡鸭都有。夏天来临了。气味大。让人受不了。请有关部门予以解决！！！,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		上海市 >
    
		崇明区 >
    
	崇明区委书记唐海龙
"
帮帮打工者,已办理,就业 投诉,匿***,2017-05-0210:08,马书记你好。我是一名钢结构安装工人。去年经朋友介绍以武汉华汪的工人在长兴岛中建三局工作两个多月，工程结束后带班赵X刚至今沒付我们工资，项自部拿走我们工咨表后今不付工资，希望书记帮帮我们，,崇明区新闻办,马书记你好。我是一名钢结构安装工人。去年经朋友介绍以武汉华汪的工人在长兴岛中建三局工作两个多月，工程结束后带班赵X刚至今沒付我们工资，项自部拿走我们工咨表后今不付工资，希望书记帮帮我们，,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		上海市 >
    
		崇明区 >
    
	崇明区委书记唐海龙
"
