环卫工人凌晨5、6点在华旭小区工作故意扰民,已办理,城建 投诉,临***,2019-03-2215:26,尊敬的临翔区委、尚书记您好，由于历史原因，华旭小区物业长年处于无人管理状态，为提升临翔城市形象，近年来小区内的垃圾一直由临沧环卫站负责，但负责垃圾清运的环卫工人（特别是开车师傅）每天凌晨5、6点在搬运小区内、居民楼下的垃圾箱时简单粗暴，随时听见师傅大脚油门开车，把发动机噪音搞得很大；工人在搬运时经常敲打垃圾箱！搞得小区内十几个垃圾箱周围的上百住户无法睡觉！请书记想象一下，这一切每天都发生在凌晨5点多、6点左右！做为临沧第一个居民小区，里面住着很多的政府公职人员、学生和无数的社会劳动者，没有一个好的睡眠时间，他们没法为人民群众开展工作、劳动者没法更好的从事生产劳动、学生没精力安心上课。平时业主们在聊天时对此行为都是深恶痛绝，但苦于没地方反应、投诉。在此恳请区委能否让政府环卫部门调整、优化居民小区内垃圾清运的时间，凌晨开始工作时先清运城市道路上的垃圾箱，最后在考虑居民小区内的垃圾清运问题，还小区居民一个安静的睡眠环境。,临翔区住房和城乡建设局,尊敬的临翔区委、尚书记您好，由于历史原因，华旭小区物业长年处于无人管理状态，为提升临翔城市形象，近年来小区内的垃圾一直由临沧环卫站负责，但负责垃圾清运的环卫工人（特别是开车师傅）每天凌晨5、6点在搬运小区内、居民楼下的垃圾箱时简单粗暴，随时听见师傅大脚油门开车，把发动机噪音搞得很大；工人在搬运时经常敲打垃圾箱！搞得小区内十几个垃圾箱周围的上百住户无法睡觉！请书记想象一下，这一切每天都发生在凌晨5点多、6点左右！做为临沧第一个居民小区，里面住着很多的政府公职人员、学生和无数的社会劳动者，没有一个好的睡眠时间，他们没法为人民群众开展工作、劳动者没法更好的从事生产劳动、学生没精力安心上课。平时业主们在聊天时对此行为都是深恶痛绝，但苦于没地方反应、投诉。在此恳请区委能否让政府环卫部门调整、优化居民小区内垃圾清运的时间，凌晨开始工作时先清运城市道路上的垃圾箱，最后在考虑居民小区内的垃圾清运问题，还小区居民一个安静的睡眠环境。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	临翔区委书记
"
情况反馈,已办理,城建 求助,李***,2019-03-2107:47,尊敬的领导您好！我是一名下岗职工，于2000年下岗后到昆明一家企业上班。医保社保都在公司缴纳。于2019年1月辞职回临沧。本人是临沧临翔区户口，现在临沧韵达快递公司上班，快递公司没有给交社保及医保，我的医保社保还没转回来，就没资格申请公租房吗？,临翔区住房和城乡建设局,尊敬的领导您好！我是一名下岗职工，于2000年下岗后到昆明一家企业上班。医保社保都在公司缴纳。于2019年1月辞职回临沧。本人是临沧临翔区户口，现在临沧韵达快递公司上班，快递公司没有给交社保及医保，我的医保社保还没转回来，就没资格申请公租房吗？,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	临翔区委书记
"
驾校报名后被录ic信息取消居然要收费,已办理,交通 求助,晓***,2019-03-1215:44,几年前在临沧驾校报名学车 当时只是报了个名 因工作忙没有去 没有交任何费用 现在在其他地方报名学车 才发现学员ic信息被驾校录上了 打电话到当时报名的驾校取消信息 驾校告知我要交费才能取消 要收取900的不知道什么费用 后来问到说是运政负责ic信息 打电话去说是没办法取消 必须驾校才能取消 是这样的吗？无缘无故的要损失这么多钱 不明白 ,临翔区交通运输局,几年前在临沧驾校报名学车 当时只是报了个名 因工作忙没有去 没有交任何费用 现在在其他地方报名学车 才发现学员ic信息被驾校录上了 打电话到当时报名的驾校取消信息 驾校告知我要交费才能取消 要收取900的不知道什么费用 后来问到说是运政负责ic信息 打电话去说是没办法取消 必须驾校才能取消 是这样的吗？无缘无故的要损失这么多钱 不明白 ,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	临翔区委书记
"
关于玉龙花园入住问题,已办理,城建 咨询,张***,2019-02-2710:06,想请问一下，玉龙花园公租房第六批的什么时候能入住，摇号时候摇到3栋的。本人之前也就该问题发表过咨询，也看到过相关回复，感觉跟耍猴似的，有没有具体时间？最初回复说是7月下旬开始通知入住，后面又说是12月下旬，现在已是2019年2月底了，又快过去一年了，目前没有收到任何通知，想请问一下到底何时才能入住？,临翔区住房和城乡建设局,想请问一下，玉龙花园公租房第六批的什么时候能入住，摇号时候摇到3栋的。本人之前也就该问题发表过咨询，也看到过相关回复，感觉跟耍猴似的，有没有具体时间？最初回复说是7月下旬开始通知入住，后面又说是12月下旬，现在已是2019年2月底了，又快过去一年了，目前没有收到任何通知，想请问一下到底何时才能入住？,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	临翔区委书记
"
焚烧引起的烟雾致使空气污染,已办理,环保 求助,氣***,2018-12-0922:49,焚烧引起的烟雾致使空气污染，难闻呛人。这久临翔区周围太多了，烧的，请指示相关部门管管，学校附近也在烧，影响学生学习和身心健康。谢谢！,临翔区城市综合执法局,焚烧引起的烟雾致使空气污染，难闻呛人。这久临翔区周围太多了，烧的，请指示相关部门管管，学校附近也在烧，影响学生学习和身心健康。谢谢！,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	临翔区委书记
"
公租房的申请资格与审批通过时间,已办理,城建 咨询,热***,2018-12-0216:09,尊敬的领导您好！我是一名17年毕业于临沧滇西科技师范学院的毕业生，毕业后因为喜欢临沧，就留在临沧的一家商贸公司工作，（已经签订了相关的合同等，可以算是稳定工作），公司不提供吃住，我在临翔区也没有什么直系亲属，为了上班离公司近一些，而且又要自己做饭所以就只能通过中介现在在玉龙花园小区租了一套一室一卫一厨的单身公寓，每个月1300块的房租，1300块虽然在别人看来不多，但是对于我刚刚参加工作的我来说这已经是一个很大数字了，差不多去了我工资的一半，房租给我造成了很大的压力。所以我想咨询一下领导，我这种情况可以申请公租房吗？如果可以申请的话要准备什么材料？向什么单位申请？申请过后什么时间能批下来？多久能入住？,临翔区住房和城乡建设局,尊敬的领导您好！我是一名17年毕业于临沧滇西科技师范学院的毕业生，毕业后因为喜欢临沧，就留在临沧的一家商贸公司工作，（已经签订了相关的合同等，可以算是稳定工作），公司不提供吃住，我在临翔区也没有什么直系亲属，为了上班离公司近一些，而且又要自己做饭所以就只能通过中介现在在玉龙花园小区租了一套一室一卫一厨的单身公寓，每个月1300块的房租，1300块虽然在别人看来不多，但是对于我刚刚参加工作的我来说这已经是一个很大数字了，差不多去了我工资的一半，房租给我造成了很大的压力。所以我想咨询一下领导，我这种情况可以申请公租房吗？如果可以申请的话要准备什么材料？向什么单位申请？申请过后什么时间能批下来？多久能入住？,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	临翔区委书记
"
临沧市海棠城赖账不还的求助,待回复,城建 求助,W***,2018-10-2508:49,书记你好，我是临沧市一退休市民，去年6月份我在海棠城以儿子名字认筹一套房子付了定金，可是到现在，房子还未建，并且计划要建房子的地块也已经卖了，今年年初，我们一家就决定不买了，想把定金退回，当初交定金时开发商就陈诺过可以随时退钱，可是当我们真的需要钱需要退定金时，海棠城工作人员就是各种拖延搪塞，就这样我们反复往返奔波于讨钱路上，都无果。后来上访信访局，最终于今年5月底开发商给我们退了10万元，并承诺今年6月份接着给退剩余20万元，可直到今日剩余的20万还没退给我们，我觉得我们是诚信之人，当时付预售款的时候是，二话不说就给开发商打了过去，当时开发商陈诺说想退钱也就一个月就会到账，可如今退钱的事迟迟未果。活了这么大半辈子了，辛苦大半辈子的血汗钱，书记，我这个六十多岁的老人家是日日茶不思饭不想，难过至极，我就是想不通海棠城就算资金链断裂，可是开发商我相信不缺这20万元钱，这20万元钱是我老两口一辈子子省吃俭用的血汗钱，如今我们真的是无力讨回，真的无力讨回，真不知道如何讨回，四处奔波，才得知有领导留言板可以帮忙解决，于是请了热心的小姑娘帮我写了这个诉求给你，所以请求书记您帮帮我，我年纪也大了，没有太多的精力来回折腾，老伴心脏也不好，为了讨钱病倒了多少次，我心里惭愧啊，买房子这件事情当时是我一人之主，不知道真的如家人所说上当受骗了，如今唯一的儿子远在他乡无力为我解决这个事情，所以恳请书记您大恩大德，帮帮我！帮帮我吧！,,,
车管所没有按规章制度办事,已办理,交通 求助,W***,2018-10-1418:39,"领导你好,我是云南省昭通市彝良县角奎镇人,前几天我在当地车管所办理车辆过户时车管所说我有一辆云SQ2079雪佛兰小轿车有多条违章没处理,且未年检,我当时就惊讶了,因为我从未去过临仓,也没有在临沧购买过车,这表明是有人盗取我身份信息,使我的自身权益受到影响,恳请临沧领导查明真相,还我自身权益。",临翔区公安分局交警大队,"领导你好,我是云南省昭通市彝良县角奎镇人,前几天我在当地车管所办理车辆过户时车管所说我有一辆云SQ2079雪佛兰小轿车有多条违章没处理,且未年检,我当时就惊讶了,因为我从未去过临仓,也没有在临沧购买过车,这表明是有人盗取我身份信息,使我的自身权益受到影响,恳请临沧领导查明真相,还我自身权益。","
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	临翔区委书记
"
关于十八皇庭酒吧扰民问题的申诉,已办理,文娱 投诉,自***,2018-09-2709:20,尊敬的尚书记：       您好！我是临翔区一名普通市民，家住南唐街十八皇庭酒吧附近的洪桥花园，我家上有老下有小，孩子正在上学，每天晚上需要21：30前入睡，但是十八皇庭酒吧经常晚上(22.00开始)唱歌，该酒吧无隔音措施，噪音太大孩子无法入睡，严重影响孩子睡眠，请尚书记白忙之中给予关注。请该酒吧k歌做好隔音措施，还市民一个相对清净的夜晚，为临翔区保持省级文明城市贡献一份力量。谢谢！,临翔区公安分局,尊敬的尚书记：       您好！我是临翔区一名普通市民，家住南唐街十八皇庭酒吧附近的洪桥花园，我家上有老下有小，孩子正在上学，每天晚上需要21：30前入睡，但是十八皇庭酒吧经常晚上(22.00开始)唱歌，该酒吧无隔音措施，噪音太大孩子无法入睡，严重影响孩子睡眠，请尚书记白忙之中给予关注。请该酒吧k歌做好隔音措施，还市民一个相对清净的夜晚，为临翔区保持省级文明城市贡献一份力量。谢谢！,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	临翔区委书记
"
玉龙花园公租房何时能入住,已办理,城建 求助,W***,2018-09-2008:56,想请问一下，玉龙花园公租房第六批的什么时候能入住，摇号时候摇到2栋的。本人之前也就该问题发表过咨询，也看到过相关回复，感觉跟耍猴似的，有没有具体时间？回复说是7月下旬开始通知入住，这已经是9月下旬了，目前没有收到任何通知。,临翔区住房和城乡建设局,想请问一下，玉龙花园公租房第六批的什么时候能入住，摇号时候摇到2栋的。本人之前也就该问题发表过咨询，也看到过相关回复，感觉跟耍猴似的，有没有具体时间？回复说是7月下旬开始通知入住，这已经是9月下旬了，目前没有收到任何通知。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	临翔区委书记
"
公租房申请问题,已办理,城建 投诉,皓***,2018-08-1709:26,书记你好，我想咨询下。关于临沧公租房问题。我申请了一套公租房。最近打电话来说已经下来了。让我有时间去处理。后面隔了几天给我打电话我没接到。却告知房子已经被政府收回。 然后走访到相关部门。得到的结果是。公租房的公示1月份已经出来了。然后如果是6个月还没人交清相关费用。这个房子就会被政府收回。但是我想问的是。之前从来就没接到过房子下来的通知。也是最近几天才接到。而后面就因为漏接了一个电话就被告知房子已经被收回。这样有点不合理吧。如果是前几个月就告知我房子下来了我一直没处理。是我的问题。但是最近两天去问。告诉我。给我打电话没接。所以房子就被收回了。不可能只打 一个电话吧。感觉不公平。因为有个朋友就因为认识人。所以表只交了几个月轻而易举的就拿到好的房源。而我等了多久。告知的却是打电话没接。房子收回。,临翔区住房和城乡建设局,书记你好，我想咨询下。关于临沧公租房问题。我申请了一套公租房。最近打电话来说已经下来了。让我有时间去处理。后面隔了几天给我打电话我没接到。却告知房子已经被政府收回。 然后走访到相关部门。得到的结果是。公租房的公示1月份已经出来了。然后如果是6个月还没人交清相关费用。这个房子就会被政府收回。但是我想问的是。之前从来就没接到过房子下来的通知。也是最近几天才接到。而后面就因为漏接了一个电话就被告知房子已经被收回。这样有点不合理吧。如果是前几个月就告知我房子下来了我一直没处理。是我的问题。但是最近两天去问。告诉我。给我打电话没接。所以房子就被收回了。不可能只打 一个电话吧。感觉不公平。因为有个朋友就因为认识人。所以表只交了几个月轻而易举的就拿到好的房源。而我等了多久。告知的却是打电话没接。房子收回。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	临翔区委书记
"
文华养猪场污水乱淌，空气恶臭！,已办理,环保 投诉,3***,2018-07-1909:03,尊敬的领导，你好！我是居住在文华的村民，自从村内原蒋家寨砖厂停厂后，并有人在砖厂基础上建办养猪场，因猪场地势高，临近着住宅区，每天都有参杂着猪粪的污水流淌下来，经过着村民们的房山屋后，散发出阵阵恶臭，加之天热，臭味实在令人作呕，蚊虫苍蝇也随之增多，与人们对美好生活环境的需求格格不入，也给临沧创建文明城市带来不利，久而久之，影响身体健康。所以，恳请领导给予帮助解决这一问题，责令停业或将猪场搬离住宅区，给村民们一个舒心、干净、快乐的居住环境！谢谢！,临翔区环境保护局,尊敬的领导，你好！我是居住在文华的村民，自从村内原蒋家寨砖厂停厂后，并有人在砖厂基础上建办养猪场，因猪场地势高，临近着住宅区，每天都有参杂着猪粪的污水流淌下来，经过着村民们的房山屋后，散发出阵阵恶臭，加之天热，臭味实在令人作呕，蚊虫苍蝇也随之增多，与人们对美好生活环境的需求格格不入，也给临沧创建文明城市带来不利，久而久之，影响身体健康。所以，恳请领导给予帮助解决这一问题，责令停业或将猪场搬离住宅区，给村民们一个舒心、干净、快乐的居住环境！谢谢！,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	临翔区委书记
"
人民路周六福珠宝噪音扰民,已办理,城建 投诉,人***,2018-07-1314:28,尊敬的领导您好！临沧市临翔区人民路周六福珠宝每天早上9点开始放音乐，声音特别大，尤其是每天早上跳舞的音乐，旁边的商家也放音乐，也跳晨舞，但是声音不大，不影响。只有周六福珠宝放的特别大，噪音扰民，住在附近的居民们，也曾经与周六福珠宝协商过，但是没有效果，希望领导看见我们的留言，帮帮我们解决一下！感恩！,临翔区公安分局,尊敬的领导您好！临沧市临翔区人民路周六福珠宝每天早上9点开始放音乐，声音特别大，尤其是每天早上跳舞的音乐，旁边的商家也放音乐，也跳晨舞，但是声音不大，不影响。只有周六福珠宝放的特别大，噪音扰民，住在附近的居民们，也曾经与周六福珠宝协商过，但是没有效果，希望领导看见我们的留言，帮帮我们解决一下！感恩！,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	临翔区委书记
"
摩托车年检部门不按规定检测,已办理,交通 投诉,w***,2018-07-1209:10,你好，今天我去给摩托车年检，因为我的车油箱换了个原装的，油箱上少了几个字母就不让过，对我态度也不好，爱答不理的，我查过国家对于车检没有说少几个字母就不合法的规定，我的车架号和发动机号都不变为什么不让过，难道非要我找代办才让过，，请领导重视一下吧，我感觉我们穷人办什么事都不好办，,临翔区公安分局交警大队,你好，今天我去给摩托车年检，因为我的车油箱换了个原装的，油箱上少了几个字母就不让过，对我态度也不好，爱答不理的，我查过国家对于车检没有说少几个字母就不合法的规定，我的车架号和发动机号都不变为什么不让过，难道非要我找代办才让过，，请领导重视一下吧，我感觉我们穷人办什么事都不好办，,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	临翔区委书记
"
忙角公租房保障小区收取车位费。,已办理,城建 投诉,h***,2018-07-1115:04,今年2018年7月1日起，忙角公租房保障房小区物业在每栋楼前张贴通知，要求小区住户从7月起，按照二类小区标准，按700元/年、70元/月的费用，交付小区停车费。　　 “700元，也太多了！再说，这房子不是政府给我们的补贴吗？”我认为，既然小区为安居工程，是政府对外来打工人员和困难群众提供的“家”，物业公司就不该再另收费用。“而且，当我要求物业出示从物价部门审批的手续时，他们根本就没有。”　　 住在该小区居住的住户，多为外来打工人员或本市困难无房群众，属于保障性福利住房。　　 “车一进门就得交钱，一次2元，也没有正式的票据。”我是邦东乡周家村的人，在市区打工，目前带着5岁大的孩子住在该小区。她说，上个月的一天夜晚下大雨，不巧孩子发烧，她打电话给朋友接孩子去医院。为了不交2元钱的停车费，她一手抱孩子、一手打伞，走了3分多钟才出小区。“既然是安居工程，就应该让我们安心居住，而不是为了这没依据的停车费，搞得大家心里都不舒服。”小区内的车位本来附属于小区内的住房，我们付了房租，就应该享有使用该车位的权利，据我了解，如需收费，必须有该小区内三分之二的住户同意证明才能收费。单目前该物业都没有这些证明，只出了个通知，马上就把之前开放的车位收取停车费　　请临翔区相关政府部门就是否停止收费将尽快给出决定,临翔区住房和城乡建设局,今年2018年7月1日起，忙角公租房保障房小区物业在每栋楼前张贴通知，要求小区住户从7月起，按照二类小区标准，按700元/年、70元/月的费用，交付小区停车费。　　 “700元，也太多了！再说，这房子不是政府给我们的补贴吗？”我认为，既然小区为安居工程，是政府对外来打工人员和困难群众提供的“家”，物业公司就不该再另收费用。“而且，当我要求物业出示从物价部门审批的手续时，他们根本就没有。”　　 住在该小区居住的住户，多为外来打工人员或本市困难无房群众，属于保障性福利住房。　　 “车一进门就得交钱，一次2元，也没有正式的票据。”我是邦东乡周家村的人，在市区打工，目前带着5岁大的孩子住在该小区。她说，上个月的一天夜晚下大雨，不巧孩子发烧，她打电话给朋友接孩子去医院。为了不交2元钱的停车费，她一手抱孩子、一手打伞，走了3分多钟才出小区。“既然是安居工程，就应该让我们安心居住，而不是为了这没依据的停车费，搞得大家心里都不舒服。”小区内的车位本来附属于小区内的住房，我们付了房租，就应该享有使用该车位的权利，据我了解，如需收费，必须有该小区内三分之二的住户同意证明才能收费。单目前该物业都没有这些证明，只出了个通知，马上就把之前开放的车位收取停车费　　请临翔区相关政府部门就是否停止收费将尽快给出决定,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	临翔区委书记
"
玉龙花园入住问题,已办理,城建 咨询,张***,2018-06-2012:13,您好，我是一名普通的打工者，我于2015年10月上交的玉龙花园公租房申请表，2017年1月24是我在临翔区公众信息网上看到分配到了3栋，但是至今为止没有收到过入住通知，现在单位马上要搬迁，员工宿舍也快住不了了，现在迫切需要这个房子，想问我什么时候才可以收到入住通知？若有打扰，敬请谅解，谢谢。,临翔区住房和城乡建设局,您好，我是一名普通的打工者，我于2015年10月上交的玉龙花园公租房申请表，2017年1月24是我在临翔区公众信息网上看到分配到了3栋，但是至今为止没有收到过入住通知，现在单位马上要搬迁，员工宿舍也快住不了了，现在迫切需要这个房子，想问我什么时候才可以收到入住通知？若有打扰，敬请谅解，谢谢。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	临翔区委书记
"
玉龙花园小区施工噪声扰民问题,已办理,城建 投诉,太***,2018-06-2009:26,尊敬的区委领导，你好。向您反映一个问题。玉龙花园小区在半夜一点施工，噪声已经严重影响睡眠，给12319打过电话，他们居然说这个不属于他们管，我也不知道该找谁才管。,临翔区城市建设开发投资有限责任公司,尊敬的区委领导，你好。向您反映一个问题。玉龙花园小区在半夜一点施工，噪声已经严重影响睡眠，给12319打过电话，他们居然说这个不属于他们管，我也不知道该找谁才管。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	临翔区委书记
"
关于玉龙花园入住问题,已办理,城建 咨询,W***,2018-04-2608:42,尊敬的领导您好，想请问一下玉龙花园公租房什么时候能入住，本人在上一次摇号中已摇到2栋，从报名开始一直在等待，一起报名运气好的都早就入住好多年了，不知我们还要等到何时？如有打扰，敬请谅解。,临翔区住房和城乡建设局,尊敬的领导您好，想请问一下玉龙花园公租房什么时候能入住，本人在上一次摇号中已摇到2栋，从报名开始一直在等待，一起报名运气好的都早就入住好多年了，不知我们还要等到何时？如有打扰，敬请谅解。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	临翔区委书记
"
关于临翔区虹桥路25号财政局宿舍房屋事宜,已办理,其他 投诉,你***,2018-04-0207:58,尊敬的杨书记：您好！感谢您在百忙之中关注我的留言，我是临翔区原虹桥路25号临翔区财政局宿舍住户，我的房子于2013年10月20日，因林翔时代广场在开发建设中基坑挖掘中，导致我们小区16户住宅楼整幢后墙体拉裂，同时经区委及区政府协调后，全部搬离危房，自行寻找住房解决问题，开发商书面同意每月定额支付16户住户租房费用，但这个费用住户一直是自己先垫付，开发商拖到后期才结算。但时至今日，已经马上有5年了，而且林翔时代广场房子都已经卖完了，我的房子的问题还一直未得到解决，我只是一个普通的老百姓，没有稳定的工作，可能一辈子也就只有这一套房子，只是想要一套属于自己的房子就那么的难！还有一些退休老人，在漫长的等待中已经遗憾离世；有的退休老人，一身的病，大部分的工资基本用到买药维持生命上，没有闲钱再购一套房子，因是租的房子（目前租房价的一直再涨价），每天还要担心房主涨价，把自己逐出房屋，另寻租处。在此期间，临翔区政府也几次出面协调问题但一直没有任何果，我们得问题始终没有解决。唉！本来不该给您添麻烦，但我们也是出于无奈，已经无处可诉，才给您留言，烦请杨书记您帮忙关注一下，希望把问题真真切切的落到实处，谢谢！,临翔区住房和城乡建设局,尊敬的杨书记：您好！感谢您在百忙之中关注我的留言，我是临翔区原虹桥路25号临翔区财政局宿舍住户，我的房子于2013年10月20日，因林翔时代广场在开发建设中基坑挖掘中，导致我们小区16户住宅楼整幢后墙体拉裂，同时经区委及区政府协调后，全部搬离危房，自行寻找住房解决问题，开发商书面同意每月定额支付16户住户租房费用，但这个费用住户一直是自己先垫付，开发商拖到后期才结算。但时至今日，已经马上有5年了，而且林翔时代广场房子都已经卖完了，我的房子的问题还一直未得到解决，我只是一个普通的老百姓，没有稳定的工作，可能一辈子也就只有这一套房子，只是想要一套属于自己的房子就那么的难！还有一些退休老人，在漫长的等待中已经遗憾离世；有的退休老人，一身的病，大部分的工资基本用到买药维持生命上，没有闲钱再购一套房子，因是租的房子（目前租房价的一直再涨价），每天还要担心房主涨价，把自己逐出房屋，另寻租处。在此期间，临翔区政府也几次出面协调问题但一直没有任何果，我们得问题始终没有解决。唉！本来不该给您添麻烦，但我们也是出于无奈，已经无处可诉，才给您留言，烦请杨书记您帮忙关注一下，希望把问题真真切切的落到实处，谢谢！,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	临翔区委书记
"
财富中心商户噪音扰民问题,已办理,城建 投诉,知***,2018-03-2822:18,尊敬的领导您好，我们是恒基广场的住户，近期恒基广场周边，主要为财富中心一带，商户搞促销活动，但音响全天声音较大播放，严重影响了周边居民的正常工作生活秩序，还望有关部门予以提醒为谢！,临翔区城市综合执法局,尊敬的领导您好，我们是恒基广场的住户，近期恒基广场周边，主要为财富中心一带，商户搞促销活动，但音响全天声音较大播放，严重影响了周边居民的正常工作生活秩序，还望有关部门予以提醒为谢！,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	临翔区委书记
"
关于玉龙花园小区公租房入住问题,已办理,城建 求助,匿***,2018-02-0616:20,尊敬的领导，您好！        首先我是抱着试试看的心态给您留言，如果能够审核通过的话，您能看到就是我的幸运！感谢您百忙之中抽空查看我的留言，我是一个普通的租房一族，现租住在私人自建房中，诸多不便。于2016年10月公示的房号，至今一年有余，迟迟未能分房，周围有房的临翔区市区朋友大多分到了，并且入住很长时间了，唯有我这个居无定所的人，迟迟盼不到配房的通知！如今又是一年了！感觉还是遥遥无望啊！ 只因迫切需要，若有叨扰，请见谅,临翔区住房和城乡建设局,尊敬的领导，您好！        首先我是抱着试试看的心态给您留言，如果能够审核通过的话，您能看到就是我的幸运！感谢您百忙之中抽空查看我的留言，我是一个普通的租房一族，现租住在私人自建房中，诸多不便。于2016年10月公示的房号，至今一年有余，迟迟未能分房，周围有房的临翔区市区朋友大多分到了，并且入住很长时间了，唯有我这个居无定所的人，迟迟盼不到配房的通知！如今又是一年了！感觉还是遥遥无望啊！ 只因迫切需要，若有叨扰，请见谅,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	临翔区委书记
"
咨询2016年退伍金发放时间问题,已办理,其他 咨询,啊***,2017-12-1810:06,领导你好，我想咨询一下2016年退伍义务兵的地方退伍金什么时候会发？,临翔区民政局,领导你好，我想咨询一下2016年退伍义务兵的地方退伍金什么时候会发？,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	临翔区委书记
"
教育片区,待回复,教育 求助,书***,2017-08-1909:29,为什么住玉龙花园廉租房的子女不能在南屏小学就读小学？什么叫就近入学？建栏立卡的标准要求？谢谢，,,,
南天商贸城土地证纠纷,待回复,城建 投诉,x***,2017-08-1219:20,尊敬的尚书记，我是临沧市临翔区南天商贸城小区的业主，该小区于2012年交房至今，一期的业主都没能取得土地证，因此不能办理两证合一（土地证、房产证），导致一期业主无法取得产权证。给业主带来极大苦恼，因为没有产权证就没办法办理贷款、交易等。严重影响了业主的法定权益。我们也找临翔区、临沧市相关部门进行过投诉，请求帮忙协调办理相关事宜，但是都拖着不予解决。请尚书记责成相关单位，限时给予解决相关问题。不要总是答复由业主自己找开发商协调办理相关事宜。要是业主能自己协商处理就不会麻烦政府了。,,,
