长白三村小区住宅楼内公共部位急需改造,待回复,城建 建言,关***,2019-03-1208:11,长白三村属于老旧小区，走廊内破旧不堪，希望政府能尽快给予改造，改善居民的居住环境，提升市民的生活质量,,,
长白三村改造,待回复,城建 求助,U***,2019-03-0909:18,领导好！长白三村房子顶楼的都在漏水，物业维修都是简单的处理，过段时间都不行了，家里都漏水很大，希望领导能重试，希望能大修一下或者加建房顶。谢谢领导！,,,
关于房子过户,待回复,政务 求助,W***,2019-03-0618:05,我妈爸原有一套房子，产证名字当时只写了我爸爸一个人，可我爸爸74岁的时候去世的，去世已有15年了，我妈妈年纪也大了，现在想把产证转到妈妈名下，可是去了房产交易所，他们要爸爸的父母死亡证，可是我们生出来都没有见到过爷爷奶奶，而且爸爸兄弟姐妹都去世了，我们去哪里开这个证明，妈妈为了这事也搞得精神不振，想不通，本来就是夫妻，转个产证这么难吗，请问有什么好的处理方式，谢谢,,,
上海市杨浦区开鲁路382弄,待回复,城建 投诉,逆***,2019-02-1310:56,上海市杨浦区开鲁路382弄47号601住户，长期饲养了几十只鸽子。在公共的楼道上堆满了鸽子饲料，味道非常难闻；鸽棚搭建在天台上，属于违规搭建。这些鸽子每天早上酒开始咕咕叫，吵的人睡不着觉，该男子经常往楼下乱扔垃圾烟头。每天，这些鸽子都是在小区里乱飞，弄的居民的阳台上、晾衣杆上等地方都是鸽子、鸽毛。窗户根本没法开，因为开了就是一股难闻的臭味，夏天更是臭气熏天。601的住户，只顾自己的兴趣爱好，根本不管别人的死活，太过分了。关于这个问题！希望领导能给予重视！,,,
违法建筑房何时才能拆除,待回复,城建 投诉,y***,2018-11-1107:45,杨浦区区长谢坚钢，你好：     反映杨浦区四平路1777号四平科技公园里有一排无证违章建筑。具体位置在在公园的最深处，走到铁桥附近，右手边铁门处有一排违章建筑。违章建筑旁存在脏乱差现象，还有违规种菜现象。国际博览会即将在上海举办， 希望有关部门整治这一脏乱差现象，拆除影响城市形象的一排无证违章建筑。 ​​​​,,,
违法建筑房何时才能拆除,待回复,城建 投诉,y***,2018-11-0508:00, 杨浦区区长谢坚钢，你好：    反映杨浦区四平路1777号四平科技公园里有一排无证违章建筑。具体位置在在公园的最深处，走到铁桥附近，右手边铁门处有一排违章建筑。违章建筑旁存在脏乱差现象，还有违规种菜现象。国际博览会即将在上海举办， 希望有关部门整治这一脏乱差现象，拆除影响城市形象的一排无证违章建筑。 ​​​​,,,
拆除影响城市形象的一排无证违章建筑。 ​​​,待回复,城建 投诉,y***,2018-10-2516:00,杨浦区区长谢坚钢，你好：     反映杨浦区四平路1777号四平科技公园里有一排无证违章建筑。具体位置在在公园的最深处，走到铁桥附近，右手边铁门处有一排违章建筑。违章建筑旁存在脏乱差现象，还有违规种菜现象。国际博览会即将在上海举办， 希望有关部门整治这一脏乱差现象，拆除影响城市形象的一排无证违章建筑。 ​​​​,,,
上海中谷小金冻结客户资金,待回复,金融 求助,p***,2018-09-1009:08,上海中谷小金强行占用客户资金，投诉无门，上海银监局说不归他们管。走投无路不知道怎样要回自己养命钱！！！,,,
8.23盛世御珑湾火灾有关部门至今没说法,待回复,政务 投诉,W***,2018-09-0709:27,8.23晚杨浦区五角场镇街道盛世御珑湾发生火灾，至今物业以及相关部门未给小区全体业主完整详细的情况说明，几次约的沟通会也一再取消，一个小小的电线短路就可以把200多年历史的巴西博物馆烧毁，哈尔滨酒店死亡惨重的大火还历历在目，但是我们的物业管理和相关部门，只是把这次火灾描写成轻微火灾，这种麻痹大意的态度，将来肯定还会酿成重灾，为防患于未然，我们业主有如下诉求:尽快召开关于8.23“盛世豪园二期11号火灾”沟通会参会人员：受灾楼宇所属居委会、警署代表；受灾楼宇开发商、物业代表；业委会筹备组代表、受灾楼宇业主代表、盛世豪园二期业委会筹备组代表、盛世豪园二期其他业主代表火情经过：2018年8月23日晚七点左右，闸殷路889弄11号1601室业主发现家中断电，呼叫物业十余分钟后未见有人到场处理，即前往位于消防通道的电表间查看，发现火情。由于火势较猛，在同当时已到场的物业工程部人员找寻灭火器材未果后，当即关闭防火门，通知同楼层邻居下楼避险并报119火警。同时，物业工程部员工通知保安，拿灭火器灭火。消防到达前，火灭。受灾楼宇业主诉求：事故楼宇在交房两年之后即发生这样的火灾事故，确实令广大业主感到惶恐。同时，事隔近一周，小区物业对于火灾原因公示、灾后居民的安置措施、受灾区域重建恢复、小区火情安全隐患排除举措等灾后工作推诿拖沓、毫无进展更令广大业主感到寒心与不安。时值上海市委书记李强同志下达“集中开展新一轮由‘属地主导、部门联动、媒体参与’的消防安全大排查大整治行动”指示精神之时，受灾业主无奈之下寻求居委会帮助，并综合整理相关诉求如下：关于火灾原因：强烈要求公示由消防机构出具的火灾责任认定书，明责定责。受灾居民损失赔偿：1、11号11楼以上受灾重点区域居民由于居住环境恶劣导致的直接费用支出；2、11号11楼以上受灾重点区域居民由于火灾引发的精神疏导及损失费用；3、重建、修复受灾区域所需的相关合理的直接、间接费用支出。由火灾显露出的小区消防安全措施缺失整改要求：小区所有电表箱的安全隐患排查，并公示进程及结果；按相关规定增补楼层灭火设备；设置消防通道安全出口指示灯；清理步行街违法停放车辆；制订并落实消防设施定期维护和专业检测等规章制度；制订小区灭火和应急疏散预案；制订用火用电安全管理制度。希望相关责任机构、监管组织能在此次灾情中看出问题，藉此展开全面深入、细致彻底的大排查。													2018年8月27日,,,
上海杨浦颐高数码,待回复,文娱 投诉,W***,2018-08-1422:45,您好，于2016年7月上旬到杨浦区颐高数码修电脑，一楼华硕电脑，店家有一个店员，让我先交钱，后再次让我交钱，我要离开，他们扣留电脑，并且对我安全威胁，我与他发生肢体冲突，后来经过协调，但是电脑拿到后被发展内存缺失，并且之前扣留的五百元人民币没有还给我，电脑没修。最后我看到杨浦颐高数码已经是恶名市场楼上就是工商局，一直没有得到整治。,,,
关于殷行街道国和二村停车位的问题，迫在眉睫！,待回复,交通 建言,国***,2018-07-0309:03,区长先生您好，我是殷行街道国和二村的一个市民，最近几年感受到了上海各方面快速的发展，也受到了惠及并添置了小车，可是小区车位占用严重，现在小区车辆保有量肯定大于车位数量，可是小区物业还实行一车一位，这显然无法满足新增车辆，并且每个车位几乎都放有阻碍物以示有主，这样一方面无法做到车位的最大利用率，一方面也存在安全隐患（老人绊倒、车辆撞上障碍物等），且还会影响邻里和睦，有时为了一个车位引起矛盾吵架时有发生，我建议可以效仿其他小区，实行先到先停，这样车位的利用率可以最大化，且撤销所有因占位的障碍物，还大家一个和睦安全的小区。以上是我个人的一些管孔之见，可能有些问题上考虑还不够成熟，请领导指示！夏安！,,,
正文花园一期停车问题,待回复,其他 投诉,W***,2018-06-2409:35,区长您好，该小区共有车位被长期非法独占，现在矛盾日益突出，由此产生各种乱象，我们小区取消所谓的固定车位为什么这么难？,,,
保护好——一座逾百年的排联式外廊式建筑,待回复,城建 投诉,y***,2018-05-0822:02,杨浦区区长谢坚钢，你好：    反映杨浦区优秀建筑福禄街199号-209号 （被列入“上海市第五批优秀历史建筑名单“，编号YP-J-015-V，建于建于1912年 ）已动迁，但房屋三年多经受了风吹雨打的，请救救和保护我们国家的遗产-优秀建筑，如再没有人去管理和实行保护，窗户大开着，有些已经脱落，任其风吹雨打损坏，到时候难以修复，恐怕这房子也保不住了。   希望杨浦区文物管理部门关注此问题，尽快建立完善其保护机制，将“优秀历史建筑”保护工作落到实处，从政策、资金等方面获得支持，落实保护责任和保护经费，有效保障“市级文物保护住宅”的相关“合法权益”。 ,,,
西方子桥地块何时动迁？,待回复,城建 求助,落***,2018-03-2416:15,区长您好！西方子桥地区动迁组来了又走，十几年下来老人走了一批又一批何时才能真正拆掉。这里普遍人多屋少为了避免家庭矛盾象我这样常年在外租房的也不在少数。在繁华的大都市下这种没有卫生设施，电线私拉乱接，液化气钢瓶随意使用，违章建筑林立，道路狭窄，流动人员混杂的“滚地龙”地块安全隐患让人胆战心惊。当孩子告诉我，他也不愿意住在这里的“家”时，您能体会我当时心中的感受吗？！希望“民生”的春风可以尽早惠及这个地块。而不是有动迁组来过了就算拆过了，走形式主意，希望做一项就要做实做好一项，等待春风……求关注。,,,
宠物店扰民。,待回复,环保 投诉,l***,2017-10-1914:05,本人在10月3号的时候。投诉过我们小区里有一家宠物店，名字叫做龙姐的宠物店。因为她店里面有一条狗，经常扰民。让人没有办法，正常。休息。每天晚上都会叫，而且凌晨也会叫。一叫就是半个小时以上因为我家里有老人高血压的，听到这样可怕的声音会睡不着的，它的叫声狼不象狼狗不象狗很怪的声音，最怪的事怎么会开宠物店开在小区里面，我敢肯定没有经营执照。所以才选择开在小区里面。按正常人逻辑来想。有这些执照的话。肯定会找一家大的门面。开在比较显眼的地方。但是他这家店现在一开。扰民到多人啊，我们家楼上就一直有人说这家店的狗怎么一直叫的，最可恨的是我们小区经常有狗乱拉屎乱小便。感觉很恶心。经常有人，带狗到他们店里面去洗澡。洗好澡出来的狗，都是在地上拉屎拉尿。狗拉好屎之后又没有人清理。我搞不懂，人也应该懂的吧！所以希望领导你，可以派抓狗队。把一些没有户口的狗都抓走。我经常，上晚班，回家，已经踩到过两次狗屎了。就感觉恶心。谢谢了地址是杨浦区，鞍山四村第三小区。龙姐宠物店。 ,,,
辽源新村何时动近,待回复,城建 求助,匿***,2017-05-2718:05,我是辽源新村的居民，我们小区，实在没办法住，天天倒马桶，下雨外面大雨，家里小雨，环境又差，房子又破又旧，老鼠满房跑，我希望市领导早日解决我们的住房问题,,,
动迁安置房,待回复,城建 求助,匿***,2017-05-2415:23,尊敬的区长您好： 我是杨树浦路409号的居民 在2014年底 已动迁  动迁安置在年吉路 美兰润苑  动迁安置的钱已全部付清 不知什么原因至今一直无能进户 动迁过渡费也才刚刚发放  现一直在外租房住 实属不便 （走了几个部门没有理会） 真的是很惶恐很担心很担心国家给予的动迁安置房会没有 已经走投无路  恳求区长在百忙之中能处理一下 谢谢！谢谢！！,,,
辽源新村何时动迁,待回复,城建 投诉,匿***,2017-05-2016:53,区长，你好，我是辽源新村的居民，我们小区又脏又乱，卫生设备没有，这个年代还倒马桶，夏天到了，苍蝇，蚊子多，房屋下雨就漏，我想请问区长，何时能解决我们的居住环境。,,,
小区车库违章改建成出租民居要求恢复原样,待回复,城建 投诉,匿***,2017-03-3008:18,领导您好：杨浦区铁岭路10弄14号底楼的车库、现在私自改建成多间民居用房，长期用来对外出租，还自编门牌号码。里面没有任何安全设施，严重影响楼上的居民的居住安全，并且还扰民。小区物业也不管。只能求助区委领导予以整治、这种利用车库改建的违章建筑。,,,
旧式小区，环境脏乱差,待回复,其他 投诉,匿***,2017-03-0415:01,邯郸路500.524弄是煤卫合用的老式小区，很多居民买房后搬出小区居住，将公租房屋出租，以至于小区内群租现象严重，环境脏乱差，公用厨房，卫生间，防火防盗措施差，毫无隐私可言，安全隐患众多，自来水表由于合用造成几年内一直拖欠，无人解决。希望政府和领导多加关注一下,,,
大规模，组织性强迫诱骗未成年女卖淫,待回复,文娱 投诉,匿***,2017-02-2216:41,上海市杨浦区黄兴路1888号华美达，好德便利店对面，小门进去，很隐蔽，大规模组织卖淫嫖娼，附近就是学校，居民严重影响了附近青少年儿童身心健康，和扰乱居民生活…,,,
良心,待回复,其他 咨询,匿***,2017-02-2110:57,我在杨浦区秦汉唐拍卖有限公司一枚铜钱说值百万，让我交前期费用两万 ，签合同一年，不成交返还19200，我想解除合同，请问能不能把前期费用要回来，不想被诈骗,,,
河间路宁武路口瑞意网吧内有赌博机,待回复,治安 投诉,匿***,2017-02-1310:44,河间路宁武路瑞意网吧内有大量赌博机。很多人在里面输了几十万，多次投诉无果。希望早日取缔。,,,
请问领导蒋家浜小街什么时候动迁,待回复,城建 求助,匿***,2017-01-2410:00,请问蒋家浜小街到底什么时候动迁呢，等着盼着30年了，父母人现在早已花白，环境极其艰苦（至今还用痰盂，老人每天去公共厕所，弄堂狭小，120救命车都开不进来，万一有火灾，119就更别想进来了），求领导能尽早把蒋家浜动迁，让父母一起享受改革开放的成果。,,,
上海变化真大，杨浦变化更的，我的家没有变,待回复,城建 求助,匿***,2017-01-1622:26,平凉路军工路沿马路边，路边电线象蜘蛛网一样，房子间距离很窄，十分危险，卫生条件差及了，马桶没有地方倒，居民生活苦不堪言，有些房子快要坍塌了，这里的居民也想感受改革红利，领导有空看一下,,,
上海市杨浦区,待回复,城建 咨询,匿***,2017-01-0113:57,杨浦区长阳路5O3弄何时拆迁。周边都拆了。就我们这里还倒马桶。一影响市容。二老百姓生活在这样破旧的房子。,,,
多次通过110报警电话举报赌博场所无效,待回复,治安 投诉,匿***,2016-12-1215:36,位于杨浦区平凉路1696号开设的动漫城有多台打鱼机、牌机经过多次110电话报警举报均无效果，报警后是有警察进去看过但都没任何结果，不知该场所是否和当地派出所有所关系,,,
控江路888弄1号,待回复,城建 咨询,匿***,2016-12-1213:57,尊敬的区长好：        我是控江路888弄1号的居民，五几年的房子，现在一家三口全部挤在狭小的空间里，一直说要拆迁，想请问区长，有没有规划进行拆迁，改善老百姓的居住条件，谢谢,,,
关于杨浦区长白三村小区停车难的问题,待回复,交通 咨询,匿***,2016-12-1210:44,杨浦区长白三村小区这种老式小区，停车问题很头疼，晚上6点左右回去，基本车位都没有。像这种旧小区是否能将一些绿化地带改造成停车位，增加一些停车位。解决居民的停车难的问题,,,
松花江路黄兴路口，人行横道线被侵占。,待回复,交通 求助,福***,2016-11-2120:17,尊敬的谢区长：    你好！我想反映一个情况，位于松花江路黄兴路口的人行横道线，在上下班早高峰时间段，经常被一些喜欢抢道的非机动车侵占，几乎无法行走，行人及接送小孩的老人，只能绕行，非常不便，希望能有所改善，谢谢！,,,
长白三村会动迁么？53年的旧小区了,待回复,城建 咨询,匿***,2016-11-1713:28,区长。您好。我是一个小老百姓。想咨询下您。长白三村有机会动迁么？5几年的房子93年翻建的。地基老的都不行了。有机会改善一下居住条件么,,,
居民居住地无证烧烤餐饮扰民投诉并求助,待回复,环保 投诉,匿***,2016-10-2810:43,敬爱的领导，您好！1、	我们是位于杨浦区辽源西路213号、215号、217号街面房楼上居民，这里沿街一楼，长期以来“居改非”现象严重，从去年10月份开始至今，陆续出现几家无证经营的餐饮店，如“无烟烧烤”、“串串香”，至今还在呈不断增加的趋势；2、	因为居改非，一楼房内的隔墙全部打通，二楼以上居民的居住安全受到严重影响；无证经营的烧烤、餐饮产生的油烟让我们下班回到家无法开窗通风，严重影响居民的正常生活；同时辽源西路上的道路畅通收到严重影响，交通隐患特多，110已经出动过多次。3、	近一年来我们分别向物业、城管、工商、环保、街道、12319、12345、杨浦区信访等投诉、求助，除了跨门营业情况得到暂时性的缓解之外，其他均无效果。因为经营餐饮租金高，在利益驱动下，街道各部门又表示无力取缔，从事无证餐饮的情况将越来越严重。4、	我们在多方投诉无效的情况下，只能求助市长：第一无证经营为什么不能依法取缔；第二居民集中居住地，烧烤餐饮扰民这个社会顽疾为什么越演越烈：第三外省市坚决取缔无证烧烤，取得很多成功经验，上海虹口区目前也加大了管制力度，而在上海这样一个国际大都市，尤其是杨浦区，面对无证经营就那么无能为力，束手无策呢？第四，难道真的就像某些执法工作人员所言，因为无证，我们无法也不敢动他，只能劝说，有没有效果不能确定吗？我们求助市长能帮帮我们，能够依法办事，坚决取缔这些违章的居改非和无证经营，还我们居民一个安全、健康、正常的生活环境。5、 有证经营的小餐馆好管，无证经营的反而无人管，对这种现象该如何解决，其实对无证经营餐饮的，工商、环保、食药监管部门都可以管，但大家都不肯管，这是造成目前无证经营餐饮且扰民的主要原因。,,,
旧房改造,待回复,城建 咨询,匿***,2016-10-2113:41,区长你好！我是杨浦区杨树浦路2843弄11号~23号居民我们的房子是解放前亚西亚公司建的都有1百年历史了破旧不堪很多处木头已烂老鼠泛滥房屋开裂这么陈旧的房子什么时候能拆,,,
清洁工每天半夜铲垃圾扰民,待回复,环保 求助,匿***,2016-10-1413:34,谢区长您好:我是百般无奈之下才来找您的，我是杨浦区凤城三村100号甲的居民，每天凌晨三点半清洁工用铁铲铲垃圾发出尖锐刺耳的巨大噪音，打扰附近居民睡眠，经向居委会与物业反应情况无果，望处理，谢谢!!!,,,
建于50年代的控江五村年久失修,待回复,城建 求助,匿***,2016-09-2713:55,控江五村建于上世纪50年代，我住在这里已经30年了，至今还没有独立的卫生间，是三户人家合用的，小区环境也是脏乱差，和现在锐意改革的现代化杨浦不符，希望能尽早改建，改善我们控江五村居民的生活条件。,,,
定海路449弄3代人挤在一起 求助,待回复,城建 求助,匿***,2016-09-2614:13,区长你好 我从小在449弄长大 现年27岁 我们这2000年初就开始说要拆迁 至今已有10多年 身边的小伙伴都因为住房原因 结不了婚 被别人嘲笑滚地龙 如今后悔当初没有咬咬牙 去外面 而相信年年所谓的拆迁消息 如今449弄用的还是马桶 好多外来务人员群众 乱搭建 偷盗 黄鱼车乱停放 开设酒店衣物桌布洗涤 到处挂着 环境不敢想象 家里老人也是行动不便 辛苦一辈子 还没能改善最基本的生活条件 希望您能关注我们 谢谢谢谢再谢谢 我们活的很苦很苦,,,
新江湾城往浦东方向交通出行问题,待回复,城建 建言,匿***,2016-09-2117:19,尊敬的区长：您好！作为科创中心重要承载区的杨浦，是我们居家置业的理想选择！新江湾城环境优雅，生态良好，是居家首选之地。可是困扰居民的一个难题就是交通出行问题。目前新江湾往浦东、杨浦南部方向大部分选择从五角场国和路上中环，或者从殷行路经军工路上中环，白城路市光路上中环等。现实问题就是几条道路都从居民聚集区经过，道路狭窄、两边商铺林立，缺乏隔离栏网，车道非机动车道混杂，商贩占道经营现象普遍存在。每天进出江湾城，都是几段道路成了瓶颈卡口，耗时将近上班行程时间的一半。所以建议呼吁区政府重视该地段道路优化和管理，疏通瓶颈。如新江湾东北区域，开通江湾城路到军工路通道，殷行路早晚高峰开通潮汐车道，车道和非机动车道加装隔离栏，交警加强值班等综合手段，化解交通矛盾，方便市民出行。,,,
非法游戏厅和网吧。影响未成年人希望管理一下。,待回复,治安 投诉,匿***,2016-09-0607:09,你好，我想举报控江路2234号旁边有一个网吧，里面有未成年人上网，里面还有堵机器，每天那边都聚集好多人，非常影响这边居民，那边玩的人非常多，有的离谱的都把房子钱输掉啦，还有把一年工资输掉啦。之前警察也去过，关几天门，过俩天又照常开。希望有关部门的解决一下。为上海解决一害。那个游戏厅牌匾写的是网吧台球，在二楼。,,,
杨树浦路1991弄到底如何安置,待回复,城建 咨询,匿***,2016-09-0522:56,你好，领导：我是杨浦区杨树浦路1991弄的居民，我想问这里到底是什么安排，有的说动迁有的说这片保护起来，能不能到底给个说法，大家都盼望着能得到一个好的安置！谢谢,,,
还百姓安宁,待回复,环保 投诉,匿***,2016-09-0317:18,控江四村沿松花江路的底楼违章破墙开店，加工吵声扰民很多年，请有关部门来查查,,,
军工路附近希望增强管制,待回复,交通 建言,匿***,2016-09-0213:16,由于是学校附近，行人流量大信号灯时间太短了，过马路必须小跑而且附近居民区也有很多老人，过马路得分2次信号才可以通过。希望有关部门可以改善一下，谢谢！,,,
关于阜新路284弄脏乱车和噪音问题,待回复,其他 求助,匿***,2016-08-3012:20,您好领导；  今年我小区业主多次反映阜新路284弄小区十几年脏乱车问题，虽然现在街道书记程X光再三的协调下，街道各部门象征性 的稍微动了一下，但是问题依然还是原样。造成小区脏乱差主要原因是隔壁小区的上海美城农贸市场二十多辆卸货汽车，在我小区用多辆废弃黄玉车肆意抢占车位，乱扔垃圾。更恶劣势在8月14号，小区有一个老人跌倒后打120救护车，被美城菜场车辆挡在小区外面进不去，“菜场卸货人员还理直气壮说我在卸货怎么啦，凭啥要让”现场群众很气愤，但是也无可奈何，小区盛传该菜场有黑社会背景。救护车抢救人员只得把救护车停在鞍山支路上跑步用担架进小区抢救病人。如果是小区着火的话后果不堪设想！！1小区居民已经多次反映到街道和区信访半年多，并也给区长谢坚钢写信希望能彻底解决困扰小区多年的问题。四平街道办是上海美城农贸市场菜场的房东，作为政府有责任很义务保护公民的义务和责任。更何况还是房东！备注；该小区属于鞍山路310弄居委会。新来的总支书记周X华亲力亲为，但是无奈居委会主任什么事也不做，在背后搞小动作，专门挑逗小区业主之间关系，我们有很多证据，有些证据已经涉及到违法行为了。另外我们和程X光书记沟通几次，书记也是大力支持我们合理诉求。但是到了街道各部门来实施整改，就在忽悠了。而且有一个奇怪的现象，一听老百姓说道美城农贸市场就噤如寒蝉，马上把话题转移，难怪老百姓盛传该菜场老板有黑的背景，黑白二道通吃，严重的影响了党和政府的形象。    ,,,
