丽江市移动公司拖欠工程款达一年之久,已办理,城建 投诉,鑫***,2019-09-0109:46,尊敬的丽江市委：                         我是来自四川，在丽江永胜县移动公司承接了2017---2019年传输网和全业务优化的一个项目，目前已经全面完工，但是工程款一直拿不到。从2017年11月入场到19年8月，整整快两年，136万的总资产，目前只付给不到10 万。期间我垫资了接近100万，刚开始说工程质量有问题，我们也进行了整改，也通过了验收，接下来就是做验收资料。验收资料也完成了，现在移动方又要做付款申请，这些都做了，他们说税率不对，反复做了好多次，我想问问，工程都已经完工一年了，工人的工资都发不了，每天被工人催债，是不是我们的钱投进去都不是钱，多次跟移动协商要求先付一部分钱，先解决工人工资问题，可一直都没有结果，必须按流程走，我想一个流程都要走几个月，这到什么时候才是一个头，希望镇府能出面协调一下，先付一部分，流程资料我们慢慢补，马上快中秋了，都需要钱。,永胜县书记县长信箱,尊敬的丽江市委：                         我是来自四川，在丽江永胜县移动公司承接了2017---2019年传输网和全业务优化的一个项目，目前已经全面完工，但是工程款一直拿不到。从2017年11月入场到19年8月，整整快两年，136万的总资产，目前只付给不到10 万。期间我垫资了接近100万，刚开始说工程质量有问题，我们也进行了整改，也通过了验收，接下来就是做验收资料。验收资料也完成了，现在移动方又要做付款申请，这些都做了，他们说税率不对，反复做了好多次，我想问问，工程都已经完工一年了，工人的工资都发不了，每天被工人催债，是不是我们的钱投进去都不是钱，多次跟移动协商要求先付一部分钱，先解决工人工资问题，可一直都没有结果，必须按流程走，我想一个流程都要走几个月，这到什么时候才是一个头，希望镇府能出面协调一下，先付一部分，流程资料我们慢慢补，马上快中秋了，都需要钱。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		丽江市 >
    
	丽江市市长郑艺
"
乡镇超市到处是“抓烟赌博机”咋没人管？,待回复,治安 建言,K***,2019-08-2620:05,投币、调整遥杆、下爪，近日，农村乡镇的超市和商铺门前发现有人将夹娃娃的游戏机，改头换面用来“抓香烟”，不少市民玩得不亦乐乎。最让人担心的是，不少小学生也在那“试手气，很简单的操作，有的还真能抓住，这是不是变相向未成年人出售香烟呢？,,,
旅游买的黄龙玉退货,待回复,旅游 感谢,h***,2019-08-2616:12,首先谢谢领导百忙中查看我的留言，因为心急没跟商家联系就在上面发帖留言了，后期跟商家联系了，商家答应了退货要求，已经退货退款了，谢谢领导。,,,
旅游买的黄龙玉退货,待回复,旅游 求助,h***,2019-08-2511:14,"尊敬的领导,您好！我是众多去往云南旅游中的一员，因为向往所以来到的云南这个美丽的地方，我是跟团游的因为听信导游说购物的地方都是国家认证旅游局监督的，价格绝对不贵。为了支持云南的发展，所以我在购物景点买了2块黄龙玉可是我所购买的玉远远超过了它应有的价格希望领导帮助我退掉最贵的那块小笑佛1万的也希望你能多加管制不要让他冒用国家的幌子，以防更多人误信",,,
谢谢了,已办理,交通 咨询,W***,2019-08-2417:15,最近11路换成了纯电动的公交车人多还经常丢东西，希望领导能帮忙反映下换成双层公交车谢谢了。马上也是学生开学的时间了到时坐的人更多了。,丽江市交通运输局,最近11路换成了纯电动的公交车人多还经常丢东西，希望领导能帮忙反映下换成双层公交车谢谢了。马上也是学生开学的时间了到时坐的人更多了。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		丽江市 >
    
	丽江市市长郑艺
"
泸沽湖旅游被骗,已办理,旅游 投诉,天***,2019-08-2009:03,2019年8月11日来到丽江组团两日游 13日被导游带去药材店购物，当时看了一下铁皮石斛，店员一边介绍石斛好一边往袋里抓，我说不要这么多，还是往里抓还说没好多钱，也不问我们要多少直接拿去打粉末 打完出来再一称一百六十克告知我们最傻最优惠也要1800元 我说不要也不行 因为已经打成粉末了 我们没带那么多钱 协商之后把我身上的钱全部拿出来买了一半粉末900块钱的，心里很不舒服，简直就是强买强卖，,丽江市文化和旅游局,2019年8月11日来到丽江组团两日游 13日被导游带去药材店购物，当时看了一下铁皮石斛，店员一边介绍石斛好一边往袋里抓，我说不要这么多，还是往里抓还说没好多钱，也不问我们要多少直接拿去打粉末 打完出来再一称一百六十克告知我们最傻最优惠也要1800元 我说不要也不行 因为已经打成粉末了 我们没带那么多钱 协商之后把我身上的钱全部拿出来买了一半粉末900块钱的，心里很不舒服，简直就是强买强卖，,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		丽江市 >
    
	丽江市市长郑艺
"
小区门口出现不明身份人员强制收费,已办理,治安 投诉,W***,2019-08-1416:29,尊敬的郑市长您好：        我是丽江市古城区康仲路心悦庭的住户，我们在小区居住已经很多年了，因为小区内车位紧张，我们的车经常会停放在小区外围商铺门前、道路绿化带靠小区的内部车位。之前买房的时候，开发商也承诺如果小区内车位不够时、可以停放在小区外商铺门前的车位，十几年来一只没有发生问题。        但是从2017年开始，小区门外来了两个人，开始向停车的车主收取5元每次的停车费，但是他们没有任何的政府批文和收费依据，也不能说明自己是哪家公司、所收费用用于何处，每次收费只能给人提供一张没有任何公章、署名的自制收费单据，此2人一会儿说是交警派来收费的，一会儿说是物业派来收费的，但经核上述单位均为对该行为进行过任何形式的授权或委托。为此，小区居民已多次与其发生纠纷争吵，但问题一直没能解决。最近，该2人变本加厉，直接用锥形桶阻挡道路，不给钱就不让车通行，对不愿给钱的车主的进行语言上的纠缠、侮辱、谩骂，已砸车、放气等相威胁，对车主的老人、孩子及所有家人造成严重心理恐惧，已经影响到我们居住的安全感。             感谢您百忙之中抽空听取市民的心声，希望上述行为能得到制止和规范，给市民一个平稳有序的生活环境，谢谢！,古城区住房和城乡建设局、古城区市场监督管理局,尊敬的郑市长您好：        我是丽江市古城区康仲路心悦庭的住户，我们在小区居住已经很多年了，因为小区内车位紧张，我们的车经常会停放在小区外围商铺门前、道路绿化带靠小区的内部车位。之前买房的时候，开发商也承诺如果小区内车位不够时、可以停放在小区外商铺门前的车位，十几年来一只没有发生问题。        但是从2017年开始，小区门外来了两个人，开始向停车的车主收取5元每次的停车费，但是他们没有任何的政府批文和收费依据，也不能说明自己是哪家公司、所收费用用于何处，每次收费只能给人提供一张没有任何公章、署名的自制收费单据，此2人一会儿说是交警派来收费的，一会儿说是物业派来收费的，但经核上述单位均为对该行为进行过任何形式的授权或委托。为此，小区居民已多次与其发生纠纷争吵，但问题一直没能解决。最近，该2人变本加厉，直接用锥形桶阻挡道路，不给钱就不让车通行，对不愿给钱的车主的进行语言上的纠缠、侮辱、谩骂，已砸车、放气等相威胁，对车主的老人、孩子及所有家人造成严重心理恐惧，已经影响到我们居住的安全感。             感谢您百忙之中抽空听取市民的心声，希望上述行为能得到制止和规范，给市民一个平稳有序的生活环境，谢谢！,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		丽江市 >
    
	丽江市市长郑艺
"
按规定办理洗车店合法资质，遭黑洗车店打压,已办理,环保 投诉,错***,2019-08-1316:51,尊敬的市长您好：  我是一名在丽江从事洗车服务的创业者。今年2月贷款在丽江开了一家洗车店，洗车店开业初期，因为不知道需要在运政管理部门登记备案和办理排污介入证，被运政处要求整改并办理相关证件。在办理相关证件期间，我对洗车店的排污管道按要求进行了改造，并多次奔走在水务局、电力公司、土地规划局等十多家单位之间，前后盖章一共17个，光环保局就邀请了三次，对我改造的排污管道进行验收，最终在环保局的验收下排污改造合格，给我办理了排污介入证。这次改造和办证经历了一个多月的时间，本以为办理好合法证件后，能够安心的把生意做起来，可是没想到被周边的清河地洗车城、白华洗车城等不具备相应排污资质的黑洗车店打压生存空间，他们压低洗车价格，抢走了我们很多的客源。  每想到这些我都气愤不已，我花了大量的时间和精力去办理合法的证件资质，他们连最起码的排污标准都达不到，还依然在不具备资质的条件下经营。  恳请市长为我们合法经营者主持公道。,古城区书记区长信箱,尊敬的市长您好：  我是一名在丽江从事洗车服务的创业者。今年2月贷款在丽江开了一家洗车店，洗车店开业初期，因为不知道需要在运政管理部门登记备案和办理排污介入证，被运政处要求整改并办理相关证件。在办理相关证件期间，我对洗车店的排污管道按要求进行了改造，并多次奔走在水务局、电力公司、土地规划局等十多家单位之间，前后盖章一共17个，光环保局就邀请了三次，对我改造的排污管道进行验收，最终在环保局的验收下排污改造合格，给我办理了排污介入证。这次改造和办证经历了一个多月的时间，本以为办理好合法证件后，能够安心的把生意做起来，可是没想到被周边的清河地洗车城、白华洗车城等不具备相应排污资质的黑洗车店打压生存空间，他们压低洗车价格，抢走了我们很多的客源。  每想到这些我都气愤不已，我花了大量的时间和精力去办理合法的证件资质，他们连最起码的排污标准都达不到，还依然在不具备资质的条件下经营。  恳请市长为我们合法经营者主持公道。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		丽江市 >
    
	丽江市市长郑艺
"
关于7月25日重庆游客的售后处理情况,已办理,旅游 求助,丽***,2019-08-0109:15,"尊敬的各位领导您们好：我是一名珠宝售后服务人员，2019年7月24日重庆游客在我所在职的汇鼎商行购买了两件货品总价12670元。我们商行本着诚信经营的理念,只要在汇鼎商行购买货品,在30天内都可以无理由退换货。重庆游客艾女士在第一时间内未联系我商行售后的情况下，于7月25日凌晨3:00投诉我们商行，并在凌晨3:57分给我商行售后打了电话，由于白天工作，晚上大脑神经处于休眠期，导致未及时接听到顾客在凌晨3:57打来的电话。当日早晨我售后服务人员在看见艾女士的未接来电时，当日早晨8:44分给顾客回了电话，了解了顾客的诉求后，在两小时内就给顾客退货退款，客人当时对我商行售后的服务态度和服务工作表示非常满意！后和客人了解情况得知，客人在未联系我商行售后的情况下，在网上搜索了一些对于丽江购物退货退款的不实信息，考虑到怕退不到款就在凌晨三点发表了投诉信，同时编排了汇鼎售后不给予退货退款，售后人员言语难以入耳的词语，而我商行的售后服务人员并未对客人说过任何不善的言辞，在和客人接洽的时间内，对客人一直都是在使用礼貌用语。此事件的发生在于我商行自身服务工作上的不足，以至于给各级件的发生在于我商行自身服务工作上的不足，以至于给各级领导带来了不必要的麻烦，我商行在此深表歉意。我商行售后表示在今后的工作中一定会更加的努力细致，认真的对待每一位顾客，做到24小时内接听顾客的售后电话。加强售后及全体人员的培训，提高全体人员的服务质量及售后服务流程，坚决杜绝此类事件再次发生！认真工作，力争做到人人知道规定，诚信经营、搞好售后服务，消费问题不出店、投诉不出门、舆情不网、退货不推诿！",丽江市市场监督管理局、丽江市文化和旅游局,"尊敬的各位领导您们好：我是一名珠宝售后服务人员，2019年7月24日重庆游客在我所在职的汇鼎商行购买了两件货品总价12670元。我们商行本着诚信经营的理念,只要在汇鼎商行购买货品,在30天内都可以无理由退换货。重庆游客艾女士在第一时间内未联系我商行售后的情况下，于7月25日凌晨3:00投诉我们商行，并在凌晨3:57分给我商行售后打了电话，由于白天工作，晚上大脑神经处于休眠期，导致未及时接听到顾客在凌晨3:57打来的电话。当日早晨我售后服务人员在看见艾女士的未接来电时，当日早晨8:44分给顾客回了电话，了解了顾客的诉求后，在两小时内就给顾客退货退款，客人当时对我商行售后的服务态度和服务工作表示非常满意！后和客人了解情况得知，客人在未联系我商行售后的情况下，在网上搜索了一些对于丽江购物退货退款的不实信息，考虑到怕退不到款就在凌晨三点发表了投诉信，同时编排了汇鼎售后不给予退货退款，售后人员言语难以入耳的词语，而我商行的售后服务人员并未对客人说过任何不善的言辞，在和客人接洽的时间内，对客人一直都是在使用礼貌用语。此事件的发生在于我商行自身服务工作上的不足，以至于给各级件的发生在于我商行自身服务工作上的不足，以至于给各级领导带来了不必要的麻烦，我商行在此深表歉意。我商行售后表示在今后的工作中一定会更加的努力细致，认真的对待每一位顾客，做到24小时内接听顾客的售后电话。加强售后及全体人员的培训，提高全体人员的服务质量及售后服务流程，坚决杜绝此类事件再次发生！认真工作，力争做到人人知道规定，诚信经营、搞好售后服务，消费问题不出店、投诉不出门、舆情不网、退货不推诿！","
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		丽江市 >
    
	丽江市市长郑艺
"
欺骗游客，高价售卖商品,已办理,旅游 投诉,艾***,2019-07-2509:20,尊敬的丽江省委领导你们好！ 我是一名来自重庆的旅客，我与家人一起于7月20日至7月24日在云南旅行。一路旅行中被导游带着到各地购物。期间导游采取各种手段，让我们购物，我们先后购买了普洱茶，翡翠，黄龙玉和银器，我们家花了1万多买了黄龙玉，当我们购买后发照片给有经验懂玉石的朋友看了并说明情况后，说我们所购买的黄龙玉根本不能与购买的价值相等值。在我们与其主动联系后，他们拒绝退货。并说了很多难以入耳的言辞。我们十分气愤。我们自从上车后导游就开始感谢我们，感谢我们来云南旅行，感谢我们为云南人民做贡献，感谢我们购买玉石，为云南的经济做了贡献。我们很不理解，我们到云南来消费是来带动经济发展，还是来主动被欺骗？云南作为旅游的著名之地，就是这样对待我们善良的旅客吗？丽江如此下去如何创立文明城市？我恳请省委领导，下决心治理这些害群之马，整肃云南的声誉。并要求这家玉石店给我们退货。 期望收到领导的回复。,丽江市文化和旅游局,尊敬的丽江省委领导你们好！ 我是一名来自重庆的旅客，我与家人一起于7月20日至7月24日在云南旅行。一路旅行中被导游带着到各地购物。期间导游采取各种手段，让我们购物，我们先后购买了普洱茶，翡翠，黄龙玉和银器，我们家花了1万多买了黄龙玉，当我们购买后发照片给有经验懂玉石的朋友看了并说明情况后，说我们所购买的黄龙玉根本不能与购买的价值相等值。在我们与其主动联系后，他们拒绝退货。并说了很多难以入耳的言辞。我们十分气愤。我们自从上车后导游就开始感谢我们，感谢我们来云南旅行，感谢我们为云南人民做贡献，感谢我们购买玉石，为云南的经济做了贡献。我们很不理解，我们到云南来消费是来带动经济发展，还是来主动被欺骗？云南作为旅游的著名之地，就是这样对待我们善良的旅客吗？丽江如此下去如何创立文明城市？我恳请省委领导，下决心治理这些害群之马，整肃云南的声誉。并要求这家玉石店给我们退货。 期望收到领导的回复。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		丽江市 >
    
	丽江市市长郑艺
"
求助退货丽江束河古镇所购买的黄龙玉花件,已办理,旅游 投诉,紫***,2019-07-2310:01,尊敬的领导您好：   我是7月12日来云南旅游，因为是第一次来不熟悉所以报团来的，去了昆明大理楚雄丽江这些地方，总共换了三个导游。两个导游一路上全程给我们狂轰滥炸式的推荐购物带动云南经济发展。我们也理解，表示会支持，在大理买了11000多元的翡翠，还买了雪花银的镯子800多元，后来到了丽江，换了个导游，叫燕子。第二天把我们带到束河古镇还继续购物，黄龙玉我们根本不懂，所以没打算买，结果那个负责销售的人一路跟随我们，连上厕所都跟着我们走哪里去哪里，一直耗了两个多小时一直给我们推荐黄龙玉的貔貅，还把导游和他们经理都叫来洗脑，我说我们不懂，真的不敢买，他们说没事，你买了以后可以找懂行的朋友帮你看看，还可以去权威机构鉴定，而且他们提供60天无理由退换货，还说这个东西现在7980，三年后绝对会涨5000多，到时候你一定会来谢谢我们。我反复确认了是不是真的可以无理由退换货，他们说是的，最后买下来，晚上就问了懂行的朋友，朋友说这个东西根本不值7980，价格明显虚高，晚上打车回酒店，出租车师傅刚好是本地人，我就问了下，师傅说购物店的黄龙玉价格都虚高，明明三四千的东西能卖六七千八九千，听了以后整晚失眠，感觉被坑了，我们来云南旅游是为了开心的，希望有关领导能够帮忙要求位于丽江古城区束河古镇茶马驿站的晨轩商行全款退货，挽回我对云南的信心。不然没有第二次来云南的勇气了，谢谢！￼,丽江市文化和旅游局,尊敬的领导您好：   我是7月12日来云南旅游，因为是第一次来不熟悉所以报团来的，去了昆明大理楚雄丽江这些地方，总共换了三个导游。两个导游一路上全程给我们狂轰滥炸式的推荐购物带动云南经济发展。我们也理解，表示会支持，在大理买了11000多元的翡翠，还买了雪花银的镯子800多元，后来到了丽江，换了个导游，叫燕子。第二天把我们带到束河古镇还继续购物，黄龙玉我们根本不懂，所以没打算买，结果那个负责销售的人一路跟随我们，连上厕所都跟着我们走哪里去哪里，一直耗了两个多小时一直给我们推荐黄龙玉的貔貅，还把导游和他们经理都叫来洗脑，我说我们不懂，真的不敢买，他们说没事，你买了以后可以找懂行的朋友帮你看看，还可以去权威机构鉴定，而且他们提供60天无理由退换货，还说这个东西现在7980，三年后绝对会涨5000多，到时候你一定会来谢谢我们。我反复确认了是不是真的可以无理由退换货，他们说是的，最后买下来，晚上就问了懂行的朋友，朋友说这个东西根本不值7980，价格明显虚高，晚上打车回酒店，出租车师傅刚好是本地人，我就问了下，师傅说购物店的黄龙玉价格都虚高，明明三四千的东西能卖六七千八九千，听了以后整晚失眠，感觉被坑了，我们来云南旅游是为了开心的，希望有关领导能够帮忙要求位于丽江古城区束河古镇茶马驿站的晨轩商行全款退货，挽回我对云南的信心。不然没有第二次来云南的勇气了，谢谢！￼,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		丽江市 >
    
	丽江市市长郑艺
"
