建房补贴询问,已办理,其他 咨询,是***,2017-06-0613:14,尊敬的领导，您好！        我是流水乡董家寨村民，非常冒昧的打扰您。我想询问一下现在建房补贴是什么情况。和我家一起盖的听说已经给了，不知道我家是否在名单以内。我家是去年跟随政策建的房。        期待您的回复！谢谢,勐捧镇人民政府,尊敬的领导，您好！        我是流水乡董家寨村民，非常冒昧的打扰您。我想询问一下现在建房补贴是什么情况。和我家一起盖的听说已经给了，不知道我家是否在名单以内。我家是去年跟随政策建的房。        期待您的回复！谢谢,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	镇康县委书记
"
征收土地,已办理,城建 求助,匿***,2017-05-1114:55, 书记您好，因我家田在工业园区，已经征收，可是没有付款，时间已经过去了半年多了，还没付。现金我家在盖房子，资金不知所以麻烦您帮帮忙。,镇康边境特色工业园区管理委员会, 书记您好，因我家田在工业园区，已经征收，可是没有付款，时间已经过去了半年多了，还没付。现金我家在盖房子，资金不知所以麻烦您帮帮忙。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	镇康县委书记
"
胡蜂养殖合作社，促进当地农民收入。,已办理,三农 求助,匿***,2017-05-0513:47,县委书记您好。        我是云南省临沧市镇康县猛捧镇岩子头村糯娥寨居民字云根。去年到保山市学习胡蜂养殖，现在基本掌握养殖技术。所以想办个胡蜂养殖合作社，带动当地居民共同发展养蜂行业。增加当地可持续收入。让村民少投资，增收入。       今天到当地村委会咨询，不但没有国家扶持。而且就连之前有的扶贫资金全部没有。由于年幼。家里没多少积蓄。今年养蜂区又着火。烧掉了百分之八十的蜂所以没办法了。前来求助。       望当地领导能重视农村发展。,勐捧镇人民政府,县委书记您好。        我是云南省临沧市镇康县猛捧镇岩子头村糯娥寨居民字云根。去年到保山市学习胡蜂养殖，现在基本掌握养殖技术。所以想办个胡蜂养殖合作社，带动当地居民共同发展养蜂行业。增加当地可持续收入。让村民少投资，增收入。       今天到当地村委会咨询，不但没有国家扶持。而且就连之前有的扶贫资金全部没有。由于年幼。家里没多少积蓄。今年养蜂区又着火。烧掉了百分之八十的蜂所以没办法了。前来求助。       望当地领导能重视农村发展。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	镇康县委书记
"
工业园区,已办理,城建 求助,匿***,2017-04-1614:54,2017年工业园区土地已经征收了，为什么还没有付款给我们,镇康边境特色工业园区管理委员会,2017年工业园区土地已经征收了，为什么还没有付款给我们,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	镇康县委书记
"
治安,已办理,治安 咨询,匿***,2016-12-2009:09,镇康县出现多起摩托车被盗事件，个人财产遭受损失，望李书记百忙之中关注一下，谢谢。,镇康县公安局,镇康县出现多起摩托车被盗事件，个人财产遭受损失，望李书记百忙之中关注一下，谢谢。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	镇康县委书记
"
年轻闯业,已办理,就业 咨询,匿***,2016-11-2816:52,我想问一下现在政策有辅助农村少年创业吗？种植或养殖求回复,镇康县农业局,我想问一下现在政策有辅助农村少年创业吗？种植或养殖求回复,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	镇康县委书记
"
请书记关注一下南伞国门口的公厕。,已办理,旅游 建言,匿***,2016-09-2010:59,南伞国门广场的公厕建成多年了，但公厕的卫生状况惨不忍睹，整个公厕根本无法让人进入，这个状况持续多年了。外地人到镇康，国门以及国门广场是必到之处，但国门旁边的公厕却让国门大为失色，丢的是国家脸面，最为关键的是群众无法使用该公厕。这等小事本来不应该麻烦书记，但曾向旅游、住建等部门反映过这个情况，但一直没有任何改观，真不知道该找谁了。作为一个深深爱着镇康的中国公民，已经忍了好多年，再也忍不下去了。,镇康县信访局,南伞国门广场的公厕建成多年了，但公厕的卫生状况惨不忍睹，整个公厕根本无法让人进入，这个状况持续多年了。外地人到镇康，国门以及国门广场是必到之处，但国门旁边的公厕却让国门大为失色，丢的是国家脸面，最为关键的是群众无法使用该公厕。这等小事本来不应该麻烦书记，但曾向旅游、住建等部门反映过这个情况，但一直没有任何改观，真不知道该找谁了。作为一个深深爱着镇康的中国公民，已经忍了好多年，再也忍不下去了。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	镇康县委书记
"
南伞工业园区,已办理,教育 建言,匿***,2016-05-1817:37,尊敬的领导，你好，由于现如今工业园区的居民陆续居住，为了方便小孩子入读方便，工业园区现急需建设一个幼儿园项目，因为工业园区离八号路那边的幼儿园都比较远，考虑幼儿的安全问题和家长们的时间问题，学校就读问题成了一个深思熟虑的选择。,中共镇康县委镇康县人民政府信访局,尊敬的领导，你好，由于现如今工业园区的居民陆续居住，为了方便小孩子入读方便，工业园区现急需建设一个幼儿园项目，因为工业园区离八号路那边的幼儿园都比较远，考虑幼儿的安全问题和家长们的时间问题，学校就读问题成了一个深思熟虑的选择。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	镇康县委书记
"
领导，你好，您能帮我讨到我的工人工资吗？,已办理,其他 求助,匿***,2016-05-1411:12,我是来自四川的打工人，在南伞镇，甘塘村，做农村扶贫建房的，老板把钱拿走做其他项目，不给工人发工资，怎么办，请领导做主,中共镇康县委镇康县人民政府信访局,我是来自四川的打工人，在南伞镇，甘塘村，做农村扶贫建房的，老板把钱拿走做其他项目，不给工人发工资，怎么办，请领导做主,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	镇康县委书记
"
国家有没有规定公租房必须交停车费,已办理,政务 投诉,匿***,2015-11-1911:12,云南省临沧市镇康县入住，公租房强行收取停车费，不交停车费不让车子出入，这跟土匪有什么区别，我们就是因为没钱才去住公租房的，国家有规定收停车费用吗？,中共镇康县委镇康县人民政府信访局,云南省临沧市镇康县入住，公租房强行收取停车费，不交停车费不让车子出入，这跟土匪有什么区别，我们就是因为没钱才去住公租房的，国家有规定收停车费用吗？,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	镇康县委书记
"
为什么镇康县的特岗教师没有500元乡镇补贴？,已办理,教育 咨询,匿***,2015-02-0916:35,尊敬的书记，为什么其他县的特岗教师都有500元的乡镇岗位补贴，就镇康县的没有呢？？特岗教师文件里说和当地教师享有同等待遇！这样还叫同等么？希望书记关心关心我们山区的特岗教师，给一个满意的答复！谢谢！,中共镇康县委镇康县人民政府信访局,尊敬的书记，为什么其他县的特岗教师都有500元的乡镇岗位补贴，就镇康县的没有呢？？特岗教师文件里说和当地教师享有同等待遇！这样还叫同等么？希望书记关心关心我们山区的特岗教师，给一个满意的答复！谢谢！,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	镇康县委书记
"
镇康南伞,已办理,治安 咨询,匿***,2014-08-1009:55,尊敬的书记您好，我是镇康县公安局反恐大队的一名公益性岗位，我2011年退伍以来一直在镇康县公安局工作，现在反恐形式严峻，我们工资却只是1000元，现在每个月伙食费一百元，然后公租房房租三百元，合计下来每个月只能有六百元的生活费，我们每三天上48个小时，休息二十四个小时，希望尊敬的书记能改善我们的工资。,中共镇康县委镇康县人民政府信访局,尊敬的书记您好，我是镇康县公安局反恐大队的一名公益性岗位，我2011年退伍以来一直在镇康县公安局工作，现在反恐形式严峻，我们工资却只是1000元，现在每个月伙食费一百元，然后公租房房租三百元，合计下来每个月只能有六百元的生活费，我们每三天上48个小时，休息二十四个小时，希望尊敬的书记能改善我们的工资。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	镇康县委书记
"
勐捧,已办理,治安 咨询,匿***,2014-05-1913:35,杨书记你好、勐捧的路灯晚上为什么总是不亮？,中共镇康县委镇康县人民政府信访局,杨书记你好、勐捧的路灯晚上为什么总是不亮？,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	镇康县委书记
"
标题,状态,领域,用户名,时间,内容,回复单位,回复内容,回复时间
